ID number,State,Started on,Completed,Time taken,Grade/20.00,Q. 1 /6.67,Q. 2 /6.67,Q. 3 /6.67
28609357.0,Finished,5 January 2023  2:04 PM,5 January 2023  3:34 PM,90.0,3.75,1.00,2.13,0.62
28716428.0,Finished,5 January 2023  2:04 PM,5 January 2023  3:34 PM,90.0,8.58,2.80,3.54,2.24
28602418.0,Finished,5 January 2023  2:04 PM,5 January 2023  3:34 PM,90.0,9.16,1.98,2.80,4.38
28610654.0,Finished,5 January 2023  2:04 PM,5 January 2023  3:28 PM,84.0,4.94,0.00,0.55,4.39
3811446.0,Finished,5 January 2023  2:04 PM,5 January 2023  3:34 PM,90.0,6.34,0.66,2.68,3.00
28600768.0,Finished,5 January 2023  2:04 PM,5 January 2023  3:34 PM,90.0,8.50,0.66,2.31,5.53
28725032.0,Finished,5 January 2023  2:04 PM,5 January 2023  3:34 PM,90.0,8.83,0.71,3.32,4.81
28706456.0,Finished,5 January 2023  2:04 PM,5 January 2023  3:34 PM,90.0,8.49,1.32,1.32,5.86
28705957.0,Finished,5 January 2023  2:04 PM,5 January 2023  3:34 PM,90.0,4.96,0.00,0.98,3.98
28708934.0,Finished,5 January 2023  2:04 PM,5 January 2023  3:34 PM,90.0,9.54,2.04,2.74,4.75
28708487.0,Finished,5 January 2023  2:04 PM,5 January 2023  3:34 PM,90.0,7.58,4.25,1.00,2.33
3673536.0,Finished,5 January 2023  2:04 PM,5 January 2023  3:34 PM,90.0,9.34,0.59,2.60,6.15
28716648.0,Finished,5 January 2023  2:04 PM,5 January 2023  3:34 PM,90.0,9.06,2.88,2.61,3.57
28711936.0,Finished,5 January 2023  2:04 PM,5 January 2023  3:34 PM,90.0,8.32,1.32,1.68,5.32
21200169.0,Finished,5 January 2023  2:04 PM,5 January 2023  3:34 PM,90.0,5.01,0.66,4.36,-
3701324.0,Finished,5 January 2023  2:04 PM,5 January 2023  3:34 PM,90.0,6.67,0.74,2.17,3.76
28706902.0,Finished,5 January 2023  2:04 PM,5 January 2023  3:34 PM,90.0,7.69,0.53,2.72,4.44
28712638.0,Finished,5 January 2023  2:04 PM,5 January 2023  3:34 PM,90.0,7.09,0.66,2.30,4.13
28711664.0,Finished,5 January 2023  2:04 PM,5 January 2023  3:34 PM,90.0,8.18,1.98,2.33,3.88
21200977.0,Finished,5 January 2023  2:04 PM,5 January 2023  3:34 PM,90.0,10.72,1.27,3.20,6.25
28708067.0,Finished,5 January 2023  2:04 PM,5 January 2023  3:34 PM,90.0,10.37,1.65,3.81,4.91
3702042.0,Finished,5 January 2023  2:04 PM,5 January 2023  3:34 PM,90.0,5.32,1.81,1.49,2.02
28706138.0,Finished,5 January 2023  2:04 PM,5 January 2023  3:34 PM,90.0,8.70,0.33,2.02,6.36
3803177.0,Finished,5 January 2023  2:04 PM,5 January 2023  3:34 PM,90.0,5.48,1.05,2.29,2.14
21215141.0,Finished,5 January 2023  2:04 PM,5 January 2023  3:34 PM,89.0,10.00,1.65,2.82,5.53
28601294.0,Finished,5 January 2023  2:04 PM,5 January 2023  3:34 PM,90.0,1.80,0.28,1.11,0.41
28707756.0,Finished,5 January 2023  2:04 PM,5 January 2023  3:34 PM,90.0,4.99,1.00,1.14,2.84
28706508.0,Finished,5 January 2023  2:04 PM,5 January 2023  3:34 PM,89.0,10.85,2.63,2.95,5.27
28616494.0,Finished,5 January 2023  2:04 PM,5 January 2023  3:34 PM,89.0,9.05,0.33,3.56,5.17
28705401.0,Finished,5 January 2023  2:04 PM,5 January 2023  3:34 PM,90.0,7.56,2.07,1.91,3.57
28705835.0,Finished,5 January 2023  2:04 PM,5 January 2023  3:34 PM,90.0,8.63,1.81,1.77,5.05
28713301.0,Finished,5 January 2023  2:04 PM,5 January 2023  3:34 PM,89.0,9.89,2.35,2.73,4.81
28714617.0,Finished,5 January 2023  2:04 PM,5 January 2023  3:34 PM,90.0,4.28,1.65,1.39,1.24
3804494.0,Finished,5 January 2023  2:04 PM,5 January 2023  3:34 PM,90.0,9.85,3.31,1.30,5.24
21203528.0,Finished,5 January 2023  2:04 PM,5 January 2023  3:34 PM,89.0,10.38,2.58,4.02,3.77
3801002.0,Finished,5 January 2023  2:04 PM,5 January 2023  3:34 PM,90.0,5.52,0.43,2.52,2.57
21218709.0,Finished,5 January 2023  2:04 PM,5 January 2023  3:34 PM,90.0,6.00,0.66,1.72,3.62
3800655.0,Finished,5 January 2023  2:04 PM,5 January 2023  3:34 PM,89.0,2.70,1.25,1.03,0.41
21215298.0,Finished,5 January 2023  2:04 PM,5 January 2023  3:32 PM,87.0,8.14,0.08,3.10,4.95
21115284.0,Finished,5 January 2023  2:04 PM,5 January 2023  3:34 PM,89.0,6.05,1.70,0.73,3.62
3804887.0,Finished,5 January 2023  2:04 PM,5 January 2023  3:34 PM,90.0,2.08,0.00,1.13,0.95
3521887.0,Finished,5 January 2023  2:04 PM,5 January 2023  3:34 PM,89.0,3.48,0.72,0.58,2.17
28607959.0,Finished,5 January 2023  2:04 PM,5 January 2023  3:34 PM,90.0,3.90,0.00,2.47,1.43
28600769.0,Finished,5 January 2023  2:04 PM,5 January 2023  3:34 PM,90.0,9.05,2.26,0.70,6.10
28626439.0,Finished,5 January 2023  2:04 PM,5 January 2023  3:34 PM,89.0,7.63,3.59,2.47,1.57
21215817.0,Finished,5 January 2023  2:04 PM,5 January 2023  3:34 PM,90.0,2.52,0.00,0.76,1.76
28711002.0,Finished,5 January 2023  2:04 PM,5 January 2023  3:34 PM,90.0,4.20,0.00,4.20,-
28618735.0,Finished,5 January 2023  2:04 PM,5 January 2023  3:34 PM,89.0,9.13,1.12,3.15,4.86
28620097.0,Finished,5 January 2023  2:04 PM,5 January 2023  3:34 PM,90.0,9.65,2.06,2.58,5.01
21208634.0,Finished,5 January 2023  2:04 PM,5 January 2023  3:34 PM,90.0,5.81,1.99,2.99,0.83
28712429.0,Finished,5 January 2023  2:04 PM,5 January 2023  3:34 PM,90.0,8.41,1.86,2.26,4.29
21201851.0,Finished,5 January 2023  2:04 PM,5 January 2023  3:34 PM,90.0,9.14,1.28,2.43,5.43
28632942.0,Finished,5 January 2023  2:04 PM,5 January 2023  3:34 PM,90.0,8.48,1.56,1.92,5.00
28602162.0,Finished,5 January 2023  2:05 PM,5 January 2023  3:34 PM,89.0,5.53,-,2.64,2.89
28729891.0,Finished,5 January 2023  2:05 PM,5 January 2023  3:35 PM,90.0,4.14,1.22,2.92,-
28712800.0,Finished,5 January 2023  2:05 PM,5 January 2023  3:35 PM,89.0,7.09,-,0.99,6.10
28713149.0,Finished,5 January 2023  2:05 PM,5 January 2023  3:35 PM,90.0,4.98,3.06,1.92,-
28707797.0,Finished,5 January 2023  2:05 PM,5 January 2023  3:35 PM,90.0,10.46,1.76,3.48,5.22
28608444.0,Finished,5 January 2023  2:05 PM,5 January 2023  3:35 PM,89.0,10.20,4.33,0.03,5.84
28605540.0,Finished,5 January 2023  2:05 PM,5 January 2023  3:35 PM,90.0,8.17,0.95,3.49,3.72
3703308.0,Finished,5 January 2023  2:06 PM,5 January 2023  3:34 PM,88.0,8.13,0.94,2.54,4.65
28706052.0,Finished,5 January 2023  2:06 PM,5 January 2023  3:36 PM,90.0,7.52,0.00,2.56,4.95
21208283.0,Finished,5 January 2023  2:06 PM,5 January 2023  3:34 PM,88.0,3.54,1.32,0.41,1.81
21200809.0,Finished,5 January 2023  2:07 PM,5 January 2023  3:34 PM,86.0,10.35,3.37,1.78,5.19
3700946.0,Finished,5 January 2023  2:09 PM,5 January 2023  3:27 PM,77.0,3.22,-,1.21,2.02
28711951.0,Finished,5 January 2023  2:19 PM,5 January 2023  3:35 PM,76.0,2.78,1.22,0.66,0.90
28711772.0,Finished,5 January 2023  3:45 PM,5 January 2023  5:15 PM,90.0,7.64,2.16,2.90,2.58
3672079.0,Finished,5 January 2023  3:45 PM,5 January 2023  5:15 PM,90.0,4.88,0.66,0.84,3.38
28708078.0,Finished,5 January 2023  3:45 PM,5 January 2023  5:15 PM,89.0,11.67,3.56,1.55,6.56
28710097.0,Finished,5 January 2023  3:45 PM,5 January 2023  5:15 PM,90.0,8.21,2.22,2.12,3.88
28717281.0,Finished,5 January 2023  3:45 PM,5 January 2023  5:15 PM,90.0,8.21,0.79,1.99,5.43
28701368.0,Finished,5 January 2023  3:45 PM,5 January 2023  5:15 PM,90.0,6.44,0.00,1.82,4.62
28706415.0,Finished,5 January 2023  3:45 PM,5 January 2023  5:15 PM,90.0,8.50,0.40,2.89,5.22
28708977.0,Finished,5 January 2023  3:45 PM,5 January 2023  5:15 PM,90.0,8.50,0.77,2.40,5.32
21201131.0,Finished,5 January 2023  3:45 PM,5 January 2023  5:15 PM,90.0,12.30,3.05,4.02,5.24
3811684.0,Finished,5 January 2023  3:45 PM,5 January 2023  5:15 PM,90.0,2.58,0.66,0.58,1.33
28705948.0,Finished,5 January 2023  3:45 PM,5 January 2023  5:15 PM,90.0,7.19,1.32,2.15,3.72
21207306.0,Finished,5 January 2023  3:45 PM,5 January 2023  5:15 PM,89.0,7.68,0.74,3.37,3.57
21219706.0,Finished,5 January 2023  3:45 PM,5 January 2023  5:15 PM,90.0,2.12,0.66,0.94,0.52
3804152.0,Finished,5 January 2023  3:45 PM,5 January 2023  5:15 PM,90.0,1.34,0.26,1.07,-
28706745.0,Finished,5 January 2023  3:45 PM,5 January 2023  5:15 PM,90.0,9.96,1.30,3.52,5.14
3808685.0,Finished,5 January 2023  3:45 PM,5 January 2023  5:15 PM,90.0,7.49,0.00,1.49,6.00
28627904.0,Finished,5 January 2023  3:45 PM,5 January 2023  5:15 PM,90.0,14.03,3.49,5.35,5.19
28710114.0,Finished,5 January 2023  3:45 PM,5 January 2023  5:15 PM,90.0,5.60,2.06,2.40,1.14
28710344.0,Finished,5 January 2023  3:45 PM,5 January 2023  5:15 PM,90.0,8.74,-,3.08,5.67
28706346.0,Finished,5 January 2023  3:45 PM,5 January 2023  5:15 PM,90.0,11.26,1.71,4.17,5.38
21200527.0,Finished,5 January 2023  3:45 PM,5 January 2023  5:15 PM,90.0,7.63,0.00,2.00,5.63
21117173.0,Finished,5 January 2023  3:45 PM,5 January 2023  5:15 PM,90.0,2.59,1.14,0.68,0.78
28717249.0,Finished,5 January 2023  3:45 PM,5 January 2023  5:15 PM,90.0,10.64,1.65,3.19,5.81
21113317.0,Finished,5 January 2023  3:45 PM,5 January 2023  5:15 PM,89.0,2.85,0.13,0.86,1.86
28707475.0,Finished,5 January 2023  3:45 PM,5 January 2023  5:15 PM,90.0,9.77,0.76,4.16,4.86
28608893.0,Finished,5 January 2023  3:45 PM,5 January 2023  5:15 PM,89.0,11.19,1.98,2.75,6.46
28707180.0,Finished,5 January 2023  3:45 PM,5 January 2023  5:15 PM,89.0,6.11,1.68,0.95,3.48
28616341.0,Finished,5 January 2023  3:45 PM,5 January 2023  5:15 PM,90.0,6.73,1.25,1.81,3.67
21209708.0,Finished,5 January 2023  3:45 PM,5 January 2023  5:15 PM,90.0,11.22,2.06,3.28,5.89
28710263.0,Finished,5 January 2023  3:45 PM,5 January 2023  5:15 PM,90.0,9.94,0.33,5.17,4.44
28707210.0,Finished,5 January 2023  3:45 PM,5 January 2023  5:15 PM,90.0,8.09,1.27,2.87,3.95
28712609.0,Finished,5 January 2023  3:45 PM,5 January 2023  5:15 PM,90.0,5.05,1.32,2.93,0.81
28706664.0,Finished,5 January 2023  3:45 PM,5 January 2023  5:15 PM,90.0,9.39,1.65,1.26,6.48
28708645.0,Finished,5 January 2023  3:45 PM,5 January 2023  5:15 PM,90.0,5.72,1.65,0.46,3.62
28706938.0,Finished,5 January 2023  3:45 PM,5 January 2023  5:15 PM,90.0,10.36,3.34,1.64,5.38
21212519.0,Finished,5 January 2023  3:45 PM,5 January 2023  5:15 PM,90.0,6.30,0.33,2.56,3.41
28707726.0,Finished,5 January 2023  3:45 PM,5 January 2023  5:15 PM,90.0,1.92,0.33,1.48,0.10
28710067.0,Finished,5 January 2023  3:45 PM,5 January 2023  5:15 PM,90.0,8.79,0.99,2.02,5.79
28706411.0,Finished,5 January 2023  3:45 PM,5 January 2023  5:15 PM,89.0,8.63,5.56,2.68,0.38
28605493.0,Finished,5 January 2023  3:45 PM,5 January 2023  5:15 PM,90.0,5.67,-,2.36,3.31
28620133.0,Finished,5 January 2023  3:45 PM,5 January 2023  5:15 PM,89.0,5.72,0.00,2.19,3.52
28616272.0,Finished,5 January 2023  3:45 PM,5 January 2023  5:15 PM,90.0,8.01,0.63,2.83,4.55
28712278.0,Finished,5 January 2023  3:45 PM,5 January 2023  5:15 PM,90.0,10.21,0.99,3.53,5.68
28706762.0,Finished,5 January 2023  3:45 PM,5 January 2023  5:15 PM,90.0,9.01,1.00,3.67,4.34
28706879.0,Finished,5 January 2023  3:45 PM,5 January 2023  5:15 PM,89.0,7.58,1.09,1.06,5.43
28624266.0,Finished,5 January 2023  3:45 PM,5 January 2023  5:15 PM,89.0,9.07,1.98,1.10,5.99
28602661.0,Finished,5 January 2023  3:45 PM,5 January 2023  5:15 PM,90.0,8.58,2.47,2.33,3.77
28602563.0,Finished,5 January 2023  3:45 PM,5 January 2023  5:15 PM,90.0,7.63,0.61,3.46,3.57
28706331.0,Finished,5 January 2023  3:45 PM,5 January 2023  5:45 PM,120.0,5.49,2.53,1.43,1.52
28627431.0,Finished,5 January 2023  3:45 PM,5 January 2023  5:15 PM,90.0,8.34,0.33,2.53,5.48
3800073.0,Finished,5 January 2023  3:45 PM,5 January 2023  5:15 PM,90.0,7.54,0.33,1.64,5.57
28707195.0,Finished,5 January 2023  3:45 PM,5 January 2023  5:15 PM,90.0,5.68,0.99,3.66,1.03
28609220.0,Finished,5 January 2023  3:45 PM,5 January 2023  5:15 PM,90.0,7.26,2.06,1.43,3.77
28706848.0,Finished,5 January 2023  3:45 PM,5 January 2023  5:44 PM,119.0,6.18,2.30,-,3.88
28718611.0,Finished,5 January 2023  3:45 PM,5 January 2023  5:15 PM,89.0,12.19,3.29,2.86,6.05
28631029.0,Finished,5 January 2023  3:45 PM,5 January 2023  5:15 PM,90.0,9.50,1.33,2.07,6.10
28607928.0,Finished,5 January 2023  3:45 PM,5 January 2023  5:15 PM,90.0,6.60,1.07,-,5.53
21208523.0,Finished,5 January 2023  3:45 PM,5 January 2023  5:15 PM,90.0,9.77,2.93,1.98,4.86
28631085.0,Finished,5 January 2023  3:45 PM,5 January 2023  5:15 PM,89.0,6.92,0.66,2.36,3.90
28700380.0,Finished,5 January 2023  3:45 PM,5 January 2023  5:45 PM,120.0,5.99,0.66,0.89,4.44
28706232.0,Finished,5 January 2023  3:45 PM,5 January 2023  5:15 PM,90.0,8.05,0.66,2.10,5.29
28710401.0,Finished,5 January 2023  3:45 PM,5 January 2023  5:15 PM,89.0,4.38,1.78,2.41,0.19
28711505.0,Finished,5 January 2023  3:45 PM,5 January 2023  5:15 PM,90.0,10.97,0.66,3.85,6.46
28614730.0,Finished,5 January 2023  3:45 PM,5 January 2023  5:15 PM,90.0,7.83,1.61,2.19,4.03
21119283.0,Finished,5 January 2023  3:45 PM,5 January 2023  3:55 PM,9.7,0.67,0.00,-,0.67
28606874.0,Finished,5 January 2023  3:45 PM,5 January 2023  5:15 PM,89.0,9.22,1.32,2.74,5.17
28711626.0,Finished,5 January 2023  3:45 PM,5 January 2023  5:16 PM,90.0,11.53,3.70,2.50,5.32
3872127.0,Finished,5 January 2023  3:46 PM,5 January 2023  5:15 PM,89.0,3.90,0.67,1.32,1.91
3808418.0,Finished,5 January 2023  3:46 PM,5 January 2023  5:16 PM,89.0,10.17,0.41,3.09,6.67
28630611.0,Finished,5 January 2023  3:46 PM,5 January 2023  5:16 PM,90.0,10.04,1.61,2.76,5.67
28610536.0,Finished,5 January 2023  3:46 PM,5 January 2023  5:16 PM,90.0,4.44,0.76,0.79,2.89
3804183.0,Finished,5 January 2023  3:46 PM,5 January 2023  5:44 PM,118.0,3.94,0.00,2.34,1.60
28712088.0,Finished,5 January 2023  3:46 PM,5 January 2023  5:16 PM,90.0,4.81,0.33,1.27,3.20
21214576.0,Finished,5 January 2023  3:46 PM,5 January 2023  5:16 PM,90.0,11.24,2.63,4.89,3.72
28707365.0,Finished,5 January 2023  3:46 PM,5 January 2023  5:16 PM,90.0,9.90,0.59,2.90,6.41
28720263.0,Finished,5 January 2023  3:46 PM,5 January 2023  5:15 PM,89.0,8.31,1.98,2.87,3.46
28706636.0,Finished,5 January 2023  3:46 PM,5 January 2023  5:16 PM,90.0,5.83,1.32,2.70,1.81
21113286.0,Finished,5 January 2023  3:46 PM,5 January 2023  5:16 PM,90.0,7.95,0.00,5.16,2.79
28721870.0,Finished,5 January 2023  3:46 PM,5 January 2023  5:16 PM,90.0,5.14,0.41,0.75,3.98
28706087.0,Finished,5 January 2023  3:46 PM,5 January 2023  5:16 PM,90.0,8.88,1.48,2.02,5.38
28717247.0,Finished,5 January 2023  3:46 PM,5 January 2023  5:16 PM,89.0,4.98,1.37,0.90,2.71
3803088.0,Finished,5 January 2023  3:46 PM,5 January 2023  5:16 PM,90.0,6.10,-,2.38,3.71
28718775.0,Finished,5 January 2023  3:46 PM,5 January 2023  5:16 PM,90.0,6.32,1.51,0.23,4.57
28708274.0,Finished,5 January 2023  3:46 PM,5 January 2023  5:16 PM,89.0,6.79,1.35,2.19,3.26
28706076.0,Finished,5 January 2023  3:46 PM,5 January 2023  5:16 PM,89.0,6.66,0.66,1.01,5.00
28708212.0,Finished,5 January 2023  3:46 PM,5 January 2023  5:15 PM,88.0,4.98,1.42,1.09,2.48
28711545.0,Finished,5 January 2023  3:46 PM,5 January 2023  5:16 PM,90.0,9.20,1.32,4.58,3.31
28711288.0,Finished,5 January 2023  3:46 PM,5 January 2023  5:16 PM,90.0,6.16,0.66,3.31,2.19
28709278.0,Finished,5 January 2023  3:46 PM,5 January 2023  5:16 PM,90.0,5.35,1.98,1.38,2.00
21218316.0,Finished,5 January 2023  3:46 PM,5 January 2023  5:16 PM,89.0,8.21,0.33,2.51,5.37
28720764.0,Finished,5 January 2023  3:46 PM,5 January 2023  5:16 PM,89.0,5.44,0.99,1.59,2.86
28706563.0,Finished,5 January 2023  3:46 PM,5 January 2023  5:16 PM,89.0,8.66,1.07,2.63,4.96
28707798.0,Finished,5 January 2023  3:46 PM,5 January 2023  5:15 PM,88.0,0.41,0.00,-,0.41
21200397.0,Finished,5 January 2023  3:47 PM,5 January 2023  5:17 PM,90.0,8.45,0.00,3.26,5.19
28709531.0,Finished,5 January 2023  3:47 PM,5 January 2023  5:17 PM,90.0,7.20,-,1.41,5.79
28614630.0,Finished,5 January 2023  3:47 PM,5 January 2023  5:17 PM,90.0,3.48,0.66,1.01,1.81
3803083.0,Finished,5 January 2023  3:47 PM,5 January 2023  5:17 PM,90.0,6.82,0.07,1.48,5.27
28603668.0,Finished,5 January 2023  3:47 PM,5 January 2023  5:17 PM,89.0,8.37,2.29,0.80,5.29
28602815.0,Finished,5 January 2023  3:47 PM,5 January 2023  5:17 PM,90.0,8.21,1.32,1.94,4.95
28706112.0,Finished,5 January 2023  3:47 PM,5 January 2023  5:16 PM,88.0,9.72,2.27,2.18,5.27
28602183.0,Finished,5 January 2023  3:47 PM,5 January 2023  5:17 PM,90.0,4.07,1.32,2.75,-
28617316.0,Finished,5 January 2023  3:48 PM,5 January 2023  5:18 PM,90.0,7.29,1.32,2.36,3.62
3702508.0,Finished,5 January 2023  3:50 PM,5 January 2023  5:50 PM,119.0,10.87,1.48,3.97,5.43
28600456.0,Finished,5 January 2023  3:59 PM,5 January 2023  5:59 PM,119.0,4.16,3.18,-,0.98
3971297.0,Finished,5 January 2023  4:00 PM,5 January 2023  4:50 PM,50.45,1.23,0.99,0.24,-
3520774.0,Finished,5 January 2023  4:11 PM,5 January 2023  6:00 PM,108.0,2.81,0.00,1.36,1.45
28738728.0,Finished,5 January 2023  6:41 PM,5 January 2023  8:41 PM,119.0,8.73,0.92,3.47,4.34
