ID number,State,Started on,Completed,Time taken,Grade/20.00,Q. 1 /1.43,Q. 2 /2.14,Q. 3 /5.36,Q. 4 /1.43,Q. 5 /1.07,Q. 6 /1.07,Q. 7 /3.21,Q. 8 /3.21,Q. 9 /1.07
21109001.0,Finished,15 novembre 2021  4:01 ,15 novembre 2021  5:09 ,67.0,18.93,1.07,2.14,5.36,1.43,1.07,0.71,2.86,3.21,1.07
28720778.0,Finished,15 novembre 2021  4:03 ,15 novembre 2021  4:56 ,53.17,18.93,1.07,2.14,5.36,1.43,1.07,0.71,2.86,3.21,1.07
21113646.0,Finished,15 novembre 2021  3:55 ,15 novembre 2021  4:50 ,55.03,19.64,1.07,2.14,5.36,1.43,1.07,1.07,3.21,3.21,1.07
21102696.0,Finished,19 novembre 2021  11:06 ,19 novembre 2021  11:44 ,38.03,19.42,1.43,2.14,5.13,1.07,1.07,1.07,3.21,3.21,1.07
28602191.0,Finished,15 novembre 2021  4:10 ,15 novembre 2021  4:45 ,34.87,19.20,1.07,2.14,4.91,1.43,1.07,1.07,3.21,3.21,1.07
21104636.0,Finished,15 novembre 2021  4:00 ,15 novembre 2021  4:52 ,52.75,19.29,1.07,2.14,5.36,1.43,1.07,0.71,3.21,3.21,1.07
28600518.0,Finished,18 novembre 2021  6:02 ,18 novembre 2021  6:52 ,49.33,17.54,1.43,2.14,4.69,1.43,1.07,0.36,2.86,2.50,1.07
28636372.0,Finished,16 novembre 2021  4:09 ,16 novembre 2021  4:59 ,50.0,18.21,1.07,2.14,5.36,1.43,0.71,0.36,3.21,2.86,1.07
28602737.0,Finished,16 novembre 2021  4:06 ,16 novembre 2021  4:55 ,49.1,19.29,1.07,2.14,5.36,1.43,1.07,1.07,2.86,3.21,1.07
28600880.0,Finished,17 novembre 2021  10:51 ,17 novembre 2021  11:31 ,40.0,20.00,1.43,2.14,5.36,1.43,1.07,1.07,3.21,3.21,1.07
3808834.0,Finished,15 novembre 2021  3:55 ,15 novembre 2021  4:39 ,43.92,18.93,1.07,2.14,5.36,1.07,1.07,1.07,3.21,2.86,1.07
28009976.0,Finished,18 novembre 2021  6:06 ,18 novembre 2021  6:46 ,39.53,18.57,1.07,2.14,5.36,1.43,1.07,1.07,2.50,2.86,1.07
28606375.0,Finished,17 novembre 2021  10:49 ,17 novembre 2021  11:41 ,52.97,18.71,1.07,2.14,5.13,1.43,1.07,0.71,3.21,3.21,0.71
2800282.0,Finished,16 novembre 2021  4:02 ,16 novembre 2021  5:04 ,61.0,14.78,0.36,2.14,5.13,0.71,0.36,0.36,2.50,2.86,0.36
28607006.0,Finished,15 novembre 2021  4:02 ,15 novembre 2021  4:42 ,39.52,16.34,1.07,2.14,4.91,0.00,0.71,0.71,3.21,3.21,0.36
21120079.0,Finished,15 novembre 2021  4:06 ,15 novembre 2021  5:22 ,75.0,19.64,1.43,2.14,5.36,1.43,1.07,0.71,3.21,3.21,1.07
28617513.0,Finished,16 novembre 2021  4:11 ,16 novembre 2021  5:44 ,92.0,15.71,0.36,2.14,5.36,0.71,0.36,0.71,2.86,2.86,0.36
21112391.0,Finished,15 novembre 2021  4:01 ,15 novembre 2021  5:11 ,70.0,18.57,1.43,2.14,5.36,1.43,1.07,0.36,2.86,3.21,0.71
3800992.0,Finished,18 novembre 2021  6:06 ,18 novembre 2021  7:18 ,71.0,17.63,1.43,2.14,5.13,0.71,0.71,0.71,2.86,3.21,0.71
28600503.0,Finished,18 novembre 2021  6:02 ,18 novembre 2021  6:40 ,38.25,18.21,1.07,2.14,5.36,0.71,0.71,1.07,3.21,3.21,0.71
28600456.0,Finished,17 novembre 2021  10:48 ,17 novembre 2021  11:34 ,46.38,18.93,1.43,2.14,5.36,1.07,1.07,0.71,2.86,3.21,1.07
3703339.0,Finished,16 novembre 2021  4:09 ,16 novembre 2021  5:20 ,70.0,18.35,1.07,2.14,5.13,1.07,1.07,0.71,3.21,2.86,1.07
28614980.0,Finished,15 novembre 2021  4:01 ,15 novembre 2021  5:46 ,105.0,18.35,1.07,2.14,5.13,1.43,1.07,0.36,2.86,3.21,1.07
28603688.0,Finished,16 novembre 2021  4:02 ,16 novembre 2021  5:16 ,74.0,19.48,1.07,1.98,5.36,1.43,1.07,1.07,3.21,3.21,1.07
28606345.0,Finished,17 novembre 2021  10:47 ,17 novembre 2021  11:37 ,49.42,19.64,1.43,2.14,5.36,1.43,1.07,1.07,3.21,3.21,0.71
3811248.0,Finished,15 novembre 2021  4:01 ,15 novembre 2021  4:53 ,52.13,17.41,1.07,2.14,4.91,1.43,1.07,0.71,2.86,2.14,1.07
28600150.0,Finished,17 novembre 2021  10:48 ,17 novembre 2021  11:47 ,58.92,18.71,1.07,2.14,5.13,1.43,0.71,1.07,2.86,3.21,1.07
3800191.0,Finished,18 novembre 2021  6:15 ,18 novembre 2021  6:55 ,40.07,17.77,1.07,2.14,4.91,0.71,1.07,0.71,3.21,3.21,0.71
28600741.0,Finished,15 novembre 2021  4:04 ,15 novembre 2021  5:00 ,56.45,19.64,1.43,2.14,5.36,1.43,1.07,0.71,3.21,3.21,1.07
21107392.0,Finished,15 novembre 2021  3:55 ,15 novembre 2021  4:54 ,59.72,13.07,1.07,1.15,5.13,1.43,0.00,0.36,2.50,0.36,1.07
28600693.0,Finished,16 novembre 2021  4:03 ,16 novembre 2021  4:56 ,53.35,19.64,1.43,2.14,5.36,1.43,1.07,0.71,3.21,3.21,1.07
28607704.0,Finished,15 novembre 2021  3:55 ,15 novembre 2021  4:34 ,38.77,19.06,1.43,2.14,5.13,1.43,1.07,0.36,3.21,3.21,1.07
3970759.0,Finished,15 novembre 2021  4:02 ,15 novembre 2021  4:52 ,50.32,14.88,1.07,1.98,4.69,0.36,0.36,0.00,2.86,3.21,0.36
28601285.0,Finished,15 novembre 2021  4:04 ,15 novembre 2021  4:58 ,54.15,19.64,1.07,2.14,5.36,1.43,1.07,1.07,3.21,3.21,1.07
3680880.0,Finished,16 novembre 2021  4:02 ,16 novembre 2021  4:43 ,40.58,18.93,1.43,2.14,5.36,1.43,1.07,0.36,2.86,3.21,1.07
21101133.0,Finished,18 novembre 2021  6:02 ,18 novembre 2021  6:38 ,35.97,19.64,1.43,2.14,5.36,1.43,1.07,1.07,2.86,3.21,1.07
3703980.0,Finished,19 novembre 2021  10:59 ,19 novembre 2021  11:43 ,44.03,19.64,1.07,2.14,5.36,1.43,1.07,1.07,3.21,3.21,1.07
