id number,state,started on,completed,time taken,grade/20.00
3803565,Finished,28 September 2020  5:58 AM,28 September 2020  7:24 AM,86.0,18.82
3670777,Finished,27 September 2020  10:13 PM,27 September 2020  10:29 PM,15.18,16.47
3802999,Finished,26 September 2020  12:49 PM,26 September 2020  12:58 PM,9.03,16.47
3700149,Finished,27 September 2020  4:32 PM,27 September 2020  4:37 PM,5.0,15.88
3670241,Finished,21 September 2020  9:02 PM,21 September 2020  9:51 PM,49.27,17.06
3802342,Finished,23 September 2020  4:15 PM,23 September 2020  5:41 PM,86.0,16.47
3803025,Finished,27 September 2020  11:01 PM,28 September 2020  1:02 AM,120.0,14.71
3800494,Finished,28 September 2020  1:10 AM,28 September 2020  2:55 AM,105.0,15.88
28507556,Finished,27 September 2020  5:27 PM,27 September 2020  6:59 PM,92.0,14.12
3413360,Finished,23 September 2020  6:44 PM,23 September 2020  8:10 PM,85.0,17.65
3971280,Finished,27 September 2020  3:06 PM,27 September 2020  4:05 PM,58.63,15.29
3702996,Finished,27 September 2020  4:37 PM,27 September 2020  5:51 PM,74.0,16.47
3802811,Finished,27 September 2020  9:38 PM,27 September 2020  10:51 PM,73.0,16.47
3801528,Finished,27 September 2020  1:22 PM,27 September 2020  2:42 PM,79.0,15.29
28716768,Finished,27 September 2020  9:52 PM,27 September 2020  11:42 PM,109.0,10.0
3802881,Finished,26 September 2020  2:09 PM,26 September 2020  3:57 PM,107.0,17.06
3803966,Finished,23 September 2020  11:50 AM,23 September 2020  1:41 PM,111.0,13.53
3709095,Finished,21 September 2020  4:04 PM,21 September 2020  5:27 PM,83.0,14.12
3704090,Finished,27 September 2020  8:22 PM,27 September 2020  9:10 PM,48.3,9.41
3302184,Finished,28 September 2020  1:07 AM,28 September 2020  3:06 AM,119.0,10.59
3802410,Finished,25 September 2020  4:50 PM,25 September 2020  6:11 PM,81.0,15.88
3521322,Finished,27 September 2020  2:45 PM,27 September 2020  4:43 PM,118.0,11.76
28616887,Finished,25 September 2020  3:15 PM,25 September 2020  4:35 PM,80.0,13.53
3700530,Finished,27 September 2020  9:35 PM,27 September 2020  11:15 PM,100.0,15.88
3800103,Finished,24 September 2020  12:52 PM,24 September 2020  2:51 PM,119.0,15.88
3700640,Finished,28 September 2020  8:47 AM,28 September 2020  10:15 AM,88.0,15.29
3805644,Finished,23 September 2020  4:11 PM,23 September 2020  5:41 PM,89.0,16.47
3800099,Finished,22 September 2020  5:06 PM,22 September 2020  6:56 PM,109.0,16.47
3802336,Finished,28 September 2020  6:40 AM,28 September 2020  7:54 AM,73.0,16.47
28717834,Finished,28 September 2020  1:44 AM,28 September 2020  2:31 AM,46.5,16.47
3670056,Finished,26 September 2020  2:14 PM,26 September 2020  3:14 PM,60.0,11.18
3772433,Finished,25 September 2020  1:47 PM,25 September 2020  2:40 PM,53.1,12.35
3711799,Finished,27 September 2020  10:22 PM,27 September 2020  11:08 PM,46.07,18.82
3801695,Finished,25 September 2020  10:13 PM,25 September 2020  10:59 PM,45.72,18.24
3800519,Finished,28 September 2020  12:07 AM,28 September 2020  12:32 AM,24.92,15.88
3705179,Finished,27 September 2020  10:15 PM,27 September 2020  11:34 PM,78.0,17.65
3802257,Finished,27 September 2020  5:08 PM,27 September 2020  5:46 PM,37.43,10.59
3706599,Finished,25 September 2020  4:41 PM,25 September 2020  6:34 PM,113.0,12.35
28712991,Finished,27 September 2020  5:00 PM,27 September 2020  6:34 PM,93.0,19.41
28504995,Finished,24 September 2020  12:01 PM,24 September 2020  12:53 PM,51.67,8.82
3520624,Finished,22 September 2020  1:51 PM,22 September 2020  3:41 PM,109.0,9.41
3971141,Finished,27 September 2020  4:43 PM,27 September 2020  6:43 PM,120.0,7.65
3707173,Finished,27 September 2020  10:41 PM,27 September 2020  11:01 PM,20.07,16.47
3801173,Finished,22 September 2020  12:44 PM,22 September 2020  2:15 PM,91.0,14.71
28613397,Finished,21 September 2020  10:09 PM,21 September 2020  11:40 PM,91.0,18.82
3875020,Finished,26 September 2020  11:55 PM,27 September 2020  1:20 AM,84.0,16.47
3702867,Finished,23 September 2020  9:28 AM,23 September 2020  11:22 AM,114.0,5.88
3708077,Finished,27 September 2020  3:10 PM,27 September 2020  4:48 PM,97.0,6.47
3800422,Finished,22 September 2020  5:07 PM,22 September 2020  6:56 PM,109.0,16.47
3309154,Finished,28 September 2020  8:43 AM,28 September 2020  10:41 AM,118.0,3.53
3700421,Finished,22 September 2020  11:31 AM,22 September 2020  1:13 PM,101.0,8.24
3971668,Finished,27 September 2020  10:10 PM,27 September 2020  11:41 PM,91.0,14.71
3700479,Finished,24 September 2020  5:25 PM,24 September 2020  6:09 PM,44.23,15.29
3700615,Finished,27 September 2020  9:20 PM,27 September 2020  10:14 PM,53.65,18.24
3522190,Finished,26 September 2020  1:54 PM,26 September 2020  3:26 PM,92.0,10.59
3201218,Finished,27 September 2020  10:07 PM,27 September 2020  11:31 PM,84.0,14.71
3803950,Finished,28 September 2020  12:18 AM,28 September 2020  12:58 AM,40.38,16.47
3874897,Finished,27 September 2020  11:33 PM,28 September 2020  12:04 AM,30.3,8.82
3700041,Finished,23 September 2020  12:27 PM,23 September 2020  12:56 PM,29.15,12.35
3803611,Finished,28 September 2020  8:44 AM,28 September 2020  9:41 AM,56.87,19.41
28502791,Finished,25 September 2020  5:03 PM,25 September 2020  5:52 PM,48.87,11.76
3971165,Finished,28 September 2020  10:30 AM,28 September 2020  10:35 AM,5.38,15.29
3800646,Finished,25 September 2020  3:04 PM,25 September 2020  3:52 PM,48.38,12.94
3802558,Finished,28 September 2020  12:25 AM,28 September 2020  1:35 AM,70.0,18.82
3670527,Finished,26 September 2020  4:27 PM,26 September 2020  5:40 PM,73.0,9.41
3700191,Finished,21 September 2020  7:07 PM,21 September 2020  8:38 PM,90.0,17.06
3803468,Finished,28 September 2020  8:34 AM,28 September 2020  9:21 AM,46.85,17.65
3802500,Finished,28 September 2020  12:36 AM,28 September 2020  2:08 AM,92.0,19.41
3671086,Finished,23 September 2020  9:23 PM,23 September 2020  10:24 PM,60.0,16.47
3670280,Finished,24 September 2020  10:06 AM,24 September 2020  10:49 AM,42.78,15.29
3671439,Finished,26 September 2020  7:53 PM,26 September 2020  9:54 PM,120.0,15.29
3971070,Finished,28 September 2020  1:12 AM,28 September 2020  2:18 AM,66.0,19.41
3670050,Finished,25 September 2020  2:39 PM,25 September 2020  2:42 PM,3.67,16.47
3800364,Finished,27 September 2020  10:03 PM,27 September 2020  10:59 PM,55.98,15.88
28717021,Finished,27 September 2020  9:05 PM,27 September 2020  9:46 PM,40.33,17.65
3802291,Finished,28 September 2020  3:05 AM,28 September 2020  4:42 AM,96.0,17.06
3801474,Finished,25 September 2020  3:51 PM,25 September 2020  5:43 PM,112.0,13.53
3301246,Finished,27 September 2020  5:50 PM,27 September 2020  6:49 PM,58.8,17.06
3703993,Finished,26 September 2020  7:03 PM,26 September 2020  7:45 PM,41.98,6.47
3802621,Finished,27 September 2020  9:48 PM,27 September 2020  11:42 PM,114.0,17.65
3803961,Finished,28 September 2020  12:26 AM,28 September 2020  1:12 AM,46.08,11.76
3671913,Finished,26 September 2020  6:59 PM,26 September 2020  8:23 PM,84.0,7.65
3700565,Finished,21 September 2020  7:55 PM,21 September 2020  8:57 PM,61.0,12.94
3803009,Finished,26 September 2020  9:50 PM,26 September 2020  10:18 PM,28.1,12.94
3800446,Finished,24 September 2020  3:34 PM,24 September 2020  5:34 PM,120.0,11.76
3803454,Finished,27 September 2020  10:47 PM,27 September 2020  11:23 PM,35.8,15.88
3802614,Finished,27 September 2020  10:50 PM,28 September 2020  12:17 AM,87.0,15.29
3800511,Finished,27 September 2020  11:43 AM,27 September 2020  1:26 PM,102.0,15.88
28717024,Finished,27 September 2020  5:15 PM,27 September 2020  7:14 PM,118.0,17.65
3679357,Finished,25 September 2020  12:40 PM,25 September 2020  1:07 PM,27.15,15.29
3802515,Finished,27 September 2020  11:38 PM,27 September 2020  11:45 PM,7.55,14.71
3703346,Finished,27 September 2020  4:39 PM,27 September 2020  5:25 PM,46.77,13.53
3700185,Finished,21 September 2020  5:18 PM,21 September 2020  6:24 PM,65.0,10.59
3711387,Finished,28 September 2020  12:00 AM,28 September 2020  12:54 AM,53.82,18.82
3674205,Finished,28 September 2020  5:29 AM,28 September 2020  6:14 AM,45.0,5.88
3800256,Finished,26 September 2020  10:08 AM,26 September 2020  10:42 AM,33.83,12.35
3309168,Finished,27 September 2020  3:53 PM,27 September 2020  5:12 PM,78.0,3.53
3873784,Finished,27 September 2020  8:23 PM,27 September 2020  10:18 PM,115.0,7.65
3872354,Finished,27 September 2020  6:09 PM,27 September 2020  7:46 PM,96.0,13.53
3802420,Finished,28 September 2020  1:51 AM,28 September 2020  2:14 AM,22.33,19.41
2800282,Finished,27 September 2020  9:50 PM,27 September 2020  11:50 PM,120.0,5.29
3811132,Finished,24 September 2020  10:10 AM,24 September 2020  11:55 AM,104.0,11.76
3803151,Finished,28 September 2020  12:08 AM,28 September 2020  1:14 AM,65.0,18.82
3800104,Finished,24 September 2020  3:48 PM,24 September 2020  5:09 PM,81.0,13.53
3872902,Finished,22 September 2020  2:39 PM,22 September 2020  3:42 PM,63.0,11.18
3703893,Finished,21 September 2020  7:10 PM,21 September 2020  8:38 PM,87.0,16.47
3701184,Finished,25 September 2020  9:46 PM,25 September 2020  11:34 PM,108.0,8.24
28616082,Finished,27 September 2020  10:30 PM,27 September 2020  11:25 PM,54.75,17.65
3802805,Finished,27 September 2020  6:01 PM,27 September 2020  7:21 PM,79.0,18.82
3971120,Finished,27 September 2020  4:22 PM,27 September 2020  6:22 PM,120.0,17.65
3970712,Finished,26 September 2020  11:42 AM,26 September 2020  1:17 PM,94.0,16.47
3800002,Finished,25 September 2020  2:29 PM,25 September 2020  2:38 PM,8.75,16.47
3700451,Finished,24 September 2020  10:24 AM,24 September 2020  11:13 AM,49.08,5.88
28503374,Finished,27 September 2020  1:22 PM,27 September 2020  3:20 PM,117.0,3.53
3800274,Finished,27 September 2020  3:30 PM,27 September 2020  5:20 PM,109.0,14.71
3407325,Finished,27 September 2020  3:44 PM,27 September 2020  5:41 PM,117.0,17.65
28614283,Finished,22 September 2020  10:17 AM,22 September 2020  11:19 AM,61.0,18.82
3804264,Finished,25 September 2020  4:51 PM,25 September 2020  6:14 PM,83.0,16.47
3802892,Finished,27 September 2020  7:48 PM,27 September 2020  9:30 PM,102.0,14.12
3874133,Finished,27 September 2020  3:48 PM,27 September 2020  4:01 PM,12.2,18.82
3672502,Finished,26 September 2020  7:33 AM,26 September 2020  9:13 AM,99.0,12.35
3802984,Finished,27 September 2020  4:47 PM,27 September 2020  6:31 PM,103.0,18.24
3801996,Finished,27 September 2020  4:21 PM,27 September 2020  4:28 PM,7.25,3.53
3706648,Finished,22 September 2020  10:46 AM,22 September 2020  12:06 PM,80.0,14.12
3800559,Finished,23 September 2020  6:48 PM,23 September 2020  8:02 PM,73.0,12.35
3700052,Finished,25 September 2020  10:08 AM,25 September 2020  11:23 AM,74.0,11.18
3804472,Finished,27 September 2020  5:46 PM,27 September 2020  7:30 PM,103.0,18.82
28007865,Finished,25 September 2020  2:10 PM,25 September 2020  3:25 PM,75.0,13.53
3670334,Finished,22 September 2020  1:53 PM,22 September 2020  3:35 PM,101.0,14.12
3811248,Finished,28 September 2020  9:07 AM,28 September 2020  10:42 AM,95.0,11.76
3801327,Finished,22 September 2020  11:40 AM,22 September 2020  12:43 PM,63.0,14.71
3700044,Finished,27 September 2020  3:40 PM,27 September 2020  4:41 PM,61.0,11.18
3702332,Finished,27 September 2020  8:52 PM,27 September 2020  10:15 PM,82.0,17.06
3872484,Finished,22 September 2020  9:14 PM,22 September 2020  10:16 PM,62.0,5.29
3970770,Finished,27 September 2020  10:43 PM,28 September 2020  12:11 AM,88.0,19.41
3413637,Finished,21 September 2020  9:14 PM,21 September 2020  11:13 PM,118.0,8.82
3802658,Finished,27 September 2020  11:34 PM,28 September 2020  12:14 AM,39.87,14.12
3800297,Finished,27 September 2020  4:49 PM,27 September 2020  6:19 PM,90.0,14.12
3710230,Finished,27 September 2020  3:52 PM,27 September 2020  5:48 PM,115.0,15.29
3709947,Finished,27 September 2020  4:14 PM,27 September 2020  5:38 PM,83.0,16.47
3708962,Finished,24 September 2020  2:44 PM,24 September 2020  4:37 PM,112.0,18.82
3680880,Finished,22 September 2020  3:28 PM,22 September 2020  4:46 PM,78.0,15.29
3802135,Finished,4 October 2020  4:14 PM,4 October 2020  4:22 PM,8.07,20.0
3803619,Finished,3 October 2020  12:38 PM,3 October 2020  1:11 PM,33.47,18.89
3802009,Finished,4 October 2020  10:25 PM,5 October 2020  12:08 AM,102.0,16.0
3804139,Finished,4 October 2020  11:35 PM,5 October 2020  12:45 AM,70.0,20.0
3800432,Finished,3 October 2020  10:12 PM,3 October 2020  10:29 PM,17.48,15.0
3876256,Finished,4 October 2020  10:57 PM,4 October 2020  11:05 PM,8.52,20.0
28502318,Finished,4 October 2020  8:07 PM,4 October 2020  9:03 PM,55.38,15.0
3702388,Finished,4 October 2020  9:27 PM,4 October 2020  10:50 PM,82.0,4.33
3802651,Finished,4 October 2020  9:41 PM,4 October 2020  9:43 PM,2.28,20.0
3416871,Finished,29 September 2020  11:24 AM,29 September 2020  11:58 AM,33.83,19.0
3671634,Finished,4 October 2020  1:09 PM,4 October 2020  1:48 PM,39.73,20.0
3700108,Finished,3 October 2020  10:48 AM,3 October 2020  10:52 AM,3.55,20.0
3410283,Finished,4 October 2020  3:21 PM,4 October 2020  3:36 PM,15.28,20.0
3802501,Finished,4 October 2020  8:40 PM,4 October 2020  10:08 PM,88.0,20.0
3803112,Finished,4 October 2020  10:24 PM,4 October 2020  10:44 PM,20.38,20.0
28710978,Finished,4 October 2020  12:20 PM,4 October 2020  1:07 PM,46.6,20.0
3701404,Finished,3 October 2020  11:10 PM,3 October 2020  11:13 PM,3.4,20.0
3700144,Finished,4 October 2020  3:38 PM,4 October 2020  4:06 PM,28.7,20.0
3804929,Finished,4 October 2020  9:36 PM,4 October 2020  11:26 PM,109.0,15.0
3802734,Finished,4 October 2020  1:58 PM,4 October 2020  2:32 PM,34.52,19.0
3208353,Finished,3 October 2020  6:56 PM,3 October 2020  7:38 PM,41.78,16.0
3710439,Finished,5 October 2020  2:10 AM,5 October 2020  2:52 AM,42.08,19.0
3670543,Finished,2 October 2020  5:02 PM,2 October 2020  5:15 PM,13.88,20.0
3806311,Finished,4 October 2020  3:20 PM,4 October 2020  3:35 PM,14.45,20.0
3710493,Finished,4 October 2020  4:00 PM,4 October 2020  5:11 PM,70.0,16.44
3671340,Finished,4 October 2020  10:33 PM,4 October 2020  11:04 PM,31.05,20.0
28717430,Finished,4 October 2020  2:47 PM,4 October 2020  4:47 PM,120.0,20.0
3677177,Finished,5 October 2020  8:42 AM,5 October 2020  9:49 AM,66.0,15.0
3670574,Finished,4 October 2020  2:18 PM,4 October 2020  2:39 PM,21.33,20.0
28616068,Finished,3 October 2020  7:59 PM,3 October 2020  8:37 PM,37.75,15.0
3670795,Finished,3 October 2020  4:14 PM,3 October 2020  4:15 PM,1.6,19.0
3680559,Finished,29 September 2020  3:11 PM,29 September 2020  3:46 PM,34.37,15.0
3677063,Finished,3 October 2020  3:53 PM,3 October 2020  3:59 PM,5.8,18.0
3672216,Finished,3 October 2020  4:09 PM,3 October 2020  4:14 PM,4.37,19.0
3677850,Finished,1 October 2020  2:22 PM,1 October 2020  2:45 PM,23.48,13.89
3971113,Finished,5 October 2020  7:04 AM,5 October 2020  7:56 AM,51.22,20.0
28616582,Finished,5 October 2020  12:20 AM,5 October 2020  1:37 AM,76.0,15.0
3802696,Finished,3 October 2020  4:28 PM,3 October 2020  4:39 PM,10.95,12.78
28717951,Finished,4 October 2020  11:10 PM,4 October 2020  11:49 PM,38.92,15.0
28614429,Finished,4 October 2020  11:29 PM,4 October 2020  11:46 PM,17.93,20.0
3803521,Finished,30 September 2020  6:25 PM,30 September 2020  7:02 PM,37.3,19.44
3521310,Finished,4 October 2020  5:26 PM,4 October 2020  5:35 PM,8.3,9.56
3700288,Finished,5 October 2020  9:30 AM,5 October 2020  10:04 AM,33.57,8.56
3810883,Finished,29 September 2020  3:12 PM,29 September 2020  3:47 PM,35.02,15.0
3802927,Finished,5 October 2020  6:32 AM,5 October 2020  6:43 AM,11.12,20.0
3706553,Finished,4 October 2020  4:17 PM,4 October 2020  5:15 PM,57.47,20.0
3708951,Finished,4 October 2020  8:43 PM,4 October 2020  9:32 PM,48.75,20.0
3701943,Finished,5 October 2020  9:01 AM,5 October 2020  9:15 AM,13.23,20.0
3302425,Finished,2 October 2020  6:11 PM,2 October 2020  7:56 PM,104.0,15.0
3801875,Finished,4 October 2020  1:04 PM,4 October 2020  1:43 PM,38.93,20.0
3800455,Finished,5 October 2020  4:07 AM,5 October 2020  4:53 AM,46.8,13.44
3700584,Finished,4 October 2020  10:48 AM,4 October 2020  10:57 AM,8.37,20.0
3800333,Finished,2 October 2020  10:46 AM,2 October 2020  11:22 AM,36.3,20.0
3700463,Finished,3 October 2020  3:21 PM,3 October 2020  3:55 PM,33.08,20.0
3407716,Finished,4 October 2020  1:56 PM,4 October 2020  2:39 PM,43.55,19.0
3706539,Finished,29 September 2020  3:11 PM,29 September 2020  3:46 PM,34.42,15.0
28718098,Finished,29 October 2020  11:18 PM,29 October 2020  11:38 PM,20.35,20.0
3970876,Finished,4 October 2020  9:01 PM,4 October 2020  10:32 PM,91.0,20.0
3520680,Finished,5 October 2020  12:11 AM,5 October 2020  12:16 AM,5.05,20.0
3800042,Finished,4 October 2020  1:38 PM,4 October 2020  2:18 PM,39.92,15.0
3520431,Finished,29 September 2020  10:01 PM,29 September 2020  10:32 PM,31.0,16.0
3800417,Finished,4 October 2020  10:50 PM,4 October 2020  11:23 PM,33.1,20.0
3520375,Finished,4 October 2020  11:12 AM,4 October 2020  12:15 PM,62.0,18.0
3702742,Finished,4 October 2020  6:37 PM,4 October 2020  7:34 PM,57.52,20.0
3872455,Finished,4 October 2020  8:41 PM,4 October 2020  10:18 PM,96.0,20.0
3800075,Finished,5 October 2020  12:17 AM,5 October 2020  12:24 AM,7.18,19.0
3802719,Finished,4 October 2020  6:23 PM,4 October 2020  6:52 PM,29.32,15.0
3802466,Finished,4 October 2020  3:02 PM,4 October 2020  4:10 PM,68.0,11.89
3671094,Finished,4 October 2020  3:40 PM,4 October 2020  4:18 PM,38.35,20.0
3670777,Finished,3 October 2020  3:55 PM,3 October 2020  4:03 PM,8.0,19.0
3702385,Finished,3 October 2020  3:49 PM,3 October 2020  3:56 PM,7.02,19.0
3802999,Finished,4 October 2020  11:53 PM,5 October 2020  12:34 AM,40.53,20.0
3700149,Finished,4 October 2020  5:22 PM,4 October 2020  5:30 PM,7.57,20.0
3670241,Finished,28 September 2020  9:43 PM,28 September 2020  10:38 PM,55.33,14.0
3802342,Finished,4 October 2020  10:50 PM,4 October 2020  11:24 PM,33.68,20.0
3803025,Finished,4 October 2020  6:08 PM,4 October 2020  7:57 PM,108.0,19.0
3971371,Finished,5 October 2020  1:36 AM,5 October 2020  2:55 AM,78.0,12.33
3800494,Finished,5 October 2020  12:06 AM,5 October 2020  12:43 AM,37.53,20.0
28507556,Finished,4 October 2020  11:34 PM,5 October 2020  12:04 AM,30.48,15.0
3971280,Finished,4 October 2020  1:10 PM,4 October 2020  2:06 PM,56.1,20.0
3702996,Finished,4 October 2020  1:33 PM,4 October 2020  2:20 PM,46.35,20.0
3802811,Finished,5 October 2020  7:31 AM,5 October 2020  8:06 AM,35.58,20.0
3801528,Finished,4 October 2020  11:05 AM,4 October 2020  11:24 AM,18.65,15.0
28716768,Finished,4 October 2020  10:00 PM,4 October 2020  11:42 PM,102.0,17.44
3802881,Finished,4 October 2020  10:46 AM,4 October 2020  11:20 AM,33.85,20.0
3803966,Finished,4 October 2020  6:37 PM,4 October 2020  8:19 PM,101.0,20.0
3709095,Finished,30 September 2020  9:31 AM,30 September 2020  9:48 AM,16.45,15.0
3704090,Finished,4 October 2020  5:16 PM,4 October 2020  5:47 PM,31.5,19.44
28718372,Finished,3 October 2020  5:26 PM,3 October 2020  6:42 PM,75.0,15.44
3302184,Finished,5 October 2020  5:03 AM,5 October 2020  6:59 AM,115.0,8.56
3802410,Finished,3 October 2020  4:29 PM,3 October 2020  4:47 PM,18.05,15.0
3802713,Finished,3 October 2020  4:09 PM,3 October 2020  5:31 PM,81.0,15.0
3521322,Finished,5 October 2020  2:28 AM,5 October 2020  2:47 AM,18.92,20.0
28616887,Finished,4 October 2020  4:55 PM,4 October 2020  5:57 PM,61.0,13.33
3700530,Finished,4 October 2020  5:47 PM,4 October 2020  6:50 PM,63.0,20.0
3800103,Finished,3 October 2020  10:17 AM,3 October 2020  10:54 AM,36.6,19.44
3700640,Finished,4 October 2020  10:44 PM,5 October 2020  12:40 AM,115.0,20.0
3805644,Finished,4 October 2020  10:50 PM,4 October 2020  11:21 PM,31.08,20.0
3800099,Finished,3 October 2020  2:35 PM,3 October 2020  3:31 PM,56.35,20.0
3802336,Finished,4 October 2020  1:45 PM,4 October 2020  3:13 PM,88.0,20.0
3671035,Finished,4 October 2020  10:28 PM,4 October 2020  11:12 PM,43.85,16.0
28717834,Finished,4 October 2020  7:54 PM,4 October 2020  9:54 PM,119.0,16.0
3670056,Finished,4 October 2020  8:50 PM,4 October 2020  9:48 PM,58.23,20.0
3603619,Finished,3 October 2020  3:11 PM,3 October 2020  4:25 PM,73.0,15.56
3772433,Finished,3 October 2020  3:22 PM,3 October 2020  3:55 PM,33.03,20.0
3711799,Finished,4 October 2020  10:49 PM,4 October 2020  11:10 PM,20.6,20.0
3801695,Finished,2 October 2020  11:16 PM,2 October 2020  11:26 PM,10.75,15.0
3800519,Finished,4 October 2020  11:27 PM,5 October 2020  12:07 AM,40.08,16.0
3709743,Finished,30 September 2020  11:57 AM,30 September 2020  12:12 PM,15.2,15.0
