ID number,State,Started on,Completed,Time taken,Grade/20.00,Q. 1 /5.45,Q. 2 /4.55,Q. 3 /0.91,Q. 4 /0.91,Q. 5 /1.82,Q. 6 /3.64,Q. 7 /2.73
28600786.0,Finished,20 septembre 2021  8:52 ,20 septembre 2021  9:59 ,67.0,13.64,3.64,4.55,0.91,0.00,1.82,0.91,1.82
3700196.0,Finished,19 septembre 2021  3:10 ,19 septembre 2021  3:39 ,28.63,10.91,5.45,2.73,0.91,0.00,0.00,0.91,0.91
28607963.0,Finished,15 septembre 2021  10:04 ,15 septembre 2021  11:29 ,85.0,10.91,4.55,0.91,0.91,0.00,1.82,0.91,1.82
3804630.0,Finished,19 septembre 2021  9:46 ,19 septembre 2021  11:41 ,114.0,16.36,5.45,4.55,0.91,0.91,1.82,0.91,1.82
21112712.0,Finished,16 septembre 2021  2:50 ,16 septembre 2021  4:49 ,118.0,8.18,1.82,0.00,0.91,0.00,1.82,1.82,1.82
28610440.0,Finished,19 septembre 2021  8:31 ,19 septembre 2021  9:54 ,83.0,17.27,5.45,4.55,0.91,0.00,1.82,3.64,0.91
28600291.0,Finished,20 septembre 2021  12:35 ,20 septembre 2021  1:49 ,74.0,18.18,5.45,4.55,0.91,0.91,1.82,3.64,0.91
3803479.0,Finished,16 septembre 2021  5:54 ,16 septembre 2021  7:26 ,92.0,6.36,1.82,0.91,0.91,0.00,1.82,0.91,0.00
28610730.0,Finished,18 septembre 2021  1:00 ,18 septembre 2021  1:40 ,40.13,19.09,5.45,4.55,0.91,0.91,1.82,3.64,1.82
3700648.0,Finished,16 septembre 2021  7:09 ,16 septembre 2021  8:38 ,89.0,11.36,4.55,3.64,0.91,0.45,1.82,0.00,0.00
28603394.0,Finished,18 septembre 2021  11:30 ,18 septembre 2021  12:06 ,35.9,16.82,5.45,4.55,0.91,0.45,1.82,1.82,1.82
28600844.0,Finished,14 septembre 2021  1:54 ,14 septembre 2021  2:13 ,18.6,1.82,0.00,0.91,0.91,0.00,-,-,-
3703308.0,Finished,19 septembre 2021  10:48 ,19 septembre 2021  11:25 ,37.15,4.55,0.00,2.73,0.00,0.00,1.82,0.00,-
28610497.0,Finished,18 septembre 2021  6:27 ,18 septembre 2021  7:15 ,48.12,14.55,5.45,4.55,0.91,0.00,0.91,0.91,1.82
28600211.0,Finished,14 septembre 2021  7:40 ,14 septembre 2021  8:31 ,50.67,18.18,4.55,4.55,0.91,0.91,1.82,3.64,1.82
21115204.0,Finished,18 septembre 2021  2:27 ,18 septembre 2021  3:46 ,79.0,15.45,5.45,3.64,0.91,0.00,1.82,1.82,1.82
28002307.0,Finished,15 septembre 2021  4:38 ,15 septembre 2021  6:37 ,119.0,13.64,4.55,3.64,-,0.00,1.82,2.73,0.91
3700560.0,Finished,14 septembre 2021  1:18 ,14 septembre 2021  2:23 ,64.0,12.73,2.73,2.73,0.91,0.00,1.82,2.73,1.82
3677063.0,Finished,18 septembre 2021  12:53 ,18 septembre 2021  1:27 ,33.9,15.45,5.45,4.55,0.91,0.00,1.82,0.91,1.82
21112734.0,Finished,18 septembre 2021  2:16 ,18 septembre 2021  3:33 ,76.0,17.27,5.45,4.55,0.91,0.00,1.82,2.73,1.82
28600665.0,Finished,19 septembre 2021  11:24 ,20 septembre 2021  12:26 ,61.0,17.73,5.45,4.55,0.91,0.45,1.82,2.73,1.82
28607480.0,Finished,20 septembre 2021  12:29 ,20 septembre 2021  12:49 ,19.35,15.45,5.45,4.55,0.91,0.00,1.82,0.91,1.82
28507548.0,Finished,20 septembre 2021  7:46 ,20 septembre 2021  8:45 ,58.62,0.91,0.00,0.00,0.00,0.00,0.00,0.00,0.91
3803162.0,Finished,19 septembre 2021  9:41 ,19 septembre 2021  11:31 ,109.0,16.36,5.45,4.55,0.91,0.91,1.82,0.91,1.82
28602627.0,Finished,19 septembre 2021  5:08 ,19 septembre 2021  5:26 ,17.5,15.45,5.45,4.55,0.91,0.00,1.82,0.91,1.82
21114737.0,Finished,19 septembre 2021  6:32 ,19 septembre 2021  8:32 ,120.0,14.55,4.55,3.64,0.91,0.00,1.82,2.73,0.91
3804195.0,Finished,14 septembre 2021  3:56 ,14 septembre 2021  4:56 ,60.0,11.82,1.82,1.82,0.91,0.91,1.82,2.73,1.82
3802503.0,Finished,19 septembre 2021  11:42 ,20 septembre 2021  12:27 ,45.58,6.36,0.00,1.82,0.00,0.00,1.82,0.91,1.82
28720090.0,Finished,17 septembre 2021  8:32 ,17 septembre 2021  9:13 ,40.62,13.64,2.73,1.82,0.91,0.91,1.82,3.64,1.82
3407463.0,Finished,19 septembre 2021  9:53 ,19 septembre 2021  10:27 ,34.38,9.55,1.82,2.73,0.00,0.45,1.82,1.82,0.91
3677161.0,Finished,17 septembre 2021  2:56 ,17 septembre 2021  3:50 ,54.33,7.27,1.82,0.91,0.91,0.00,1.82,0.00,1.82
28603418.0,Finished,14 septembre 2021  7:36 ,14 septembre 2021  8:09 ,32.7,18.18,4.55,4.55,0.91,0.91,1.82,3.64,1.82
28607538.0,Finished,19 septembre 2021  2:59 ,19 septembre 2021  4:02 ,63.0,15.45,4.55,4.55,0.91,0.00,1.82,1.82,1.82
3810013.0,Finished,14 septembre 2021  3:28 ,14 septembre 2021  4:46 ,77.0,15.45,2.73,4.55,0.91,0.00,1.82,3.64,1.82
28610199.0,Finished,16 septembre 2021  2:22 ,16 septembre 2021  2:25 ,3.37,14.55,5.45,4.55,0.91,0.00,0.91,1.82,0.91
3407716.0,Finished,16 septembre 2021  11:30 ,16 septembre 2021  11:53 ,22.62,16.36,5.45,4.55,0.91,0.00,1.82,1.82,1.82
28604190.0,Finished,19 septembre 2021  5:04 ,19 septembre 2021  5:50 ,45.52,15.45,5.45,4.55,0.91,0.91,1.82,0.91,0.91
3674474.0,Finished,19 septembre 2021  11:35 ,20 septembre 2021  1:32 ,117.0,7.27,1.82,0.91,0.91,0.00,0.91,1.82,0.91
21113747.0,Finished,20 septembre 2021  12:13 ,20 septembre 2021  12:46 ,33.52,17.27,5.45,3.64,0.91,0.91,1.82,2.73,1.82
3800028.0,Finished,19 septembre 2021  12:13 ,19 septembre 2021  12:29 ,16.2,1.82,-,-,0.00,0.00,0.91,0.91,-
28607117.0,Finished,19 septembre 2021  10:28 ,20 septembre 2021  12:02 ,93.0,18.18,5.45,4.55,0.91,0.00,1.82,3.64,1.82
3800075.0,Finished,17 septembre 2021  5:24 ,17 septembre 2021  6:25 ,61.0,0.91,0.00,0.91,0.00,-,-,-,-
28619891.0,Finished,20 septembre 2021  2:41 ,20 septembre 2021  4:41 ,120.0,2.73,0.91,0.00,0.00,0.00,1.82,-,-
3673536.0,Finished,19 septembre 2021  12:08 ,19 septembre 2021  1:02 ,54.12,11.82,5.45,3.64,0.91,0.00,0.00,0.91,0.91
3506467.0,Finished,14 septembre 2021  12:22 ,14 septembre 2021  12:57 ,34.85,8.18,1.82,0.91,0.91,0.00,0.91,1.82,1.82
28600653.0,Finished,18 septembre 2021  7:33 ,18 septembre 2021  8:29 ,56.35,18.18,5.45,3.64,0.91,0.91,1.82,3.64,1.82
28610514.0,Finished,18 septembre 2021  12:27 ,18 septembre 2021  1:16 ,49.33,10.45,4.55,-,0.91,0.45,1.82,1.82,0.91
28609831.0,Finished,19 septembre 2021  3:15 ,19 septembre 2021  3:54 ,39.2,18.18,5.45,4.55,0.91,0.00,1.82,3.64,1.82
3702385.0,Finished,19 septembre 2021  1:04 ,19 septembre 2021  2:19 ,74.0,16.36,5.45,4.55,0.91,0.91,1.82,0.91,1.82
28600759.0,Finished,19 septembre 2021  3:32 ,19 septembre 2021  4:48 ,75.0,18.18,5.45,4.55,0.91,0.00,1.82,3.64,1.82
28607831.0,Finished,18 septembre 2021  2:13 ,18 septembre 2021  3:14 ,60.0,15.45,5.45,4.55,0.91,0.00,1.82,0.91,1.82
28620112.0,Finished,19 septembre 2021  9:13 ,19 septembre 2021  9:53 ,40.38,15.91,4.55,4.55,0.91,0.45,1.82,1.82,1.82
28602386.0,Finished,13 septembre 2021  5:07 ,13 septembre 2021  5:44 ,37.12,10.91,3.64,0.91,0.91,0.00,1.82,2.73,0.91
3700630.0,Finished,17 septembre 2021  10:44 ,17 septembre 2021  12:09 ,84.0,15.00,5.45,4.55,0.91,0.45,0.91,0.91,1.82
28600769.0,Finished,17 septembre 2021  5:56 ,17 septembre 2021  6:33 ,37.48,6.36,1.82,0.91,0.91,-,1.82,0.91,-
28606830.0,Finished,19 septembre 2021  10:08 ,19 septembre 2021  11:41 ,93.0,15.45,5.45,4.55,0.91,0.91,1.82,0.91,0.91
28600492.0,Finished,19 septembre 2021  5:04 ,19 septembre 2021  5:20 ,16.22,13.64,4.55,1.82,0.91,0.00,1.82,3.64,0.91
28605022.0,Finished,19 septembre 2021  4:14 ,19 septembre 2021  5:17 ,63.0,7.27,1.82,0.91,0.00,0.00,1.82,0.91,1.82
3801873.0,Finished,19 septembre 2021  7:09 ,19 septembre 2021  7:35 ,25.35,19.09,5.45,4.55,0.91,0.91,1.82,3.64,1.82
28711440.0,Finished,19 septembre 2021  11:47 ,20 septembre 2021  12:29 ,42.22,15.45,5.45,4.55,0.91,0.00,1.82,0.91,1.82
3702996.0,Finished,18 septembre 2021  1:57 ,18 septembre 2021  2:43 ,45.37,4.55,1.82,0.91,0.91,0.00,0.91,0.00,0.00
28600464.0,Finished,17 septembre 2021  4:05 ,17 septembre 2021  5:19 ,74.0,11.82,4.55,0.91,0.91,0.00,1.82,1.82,1.82
28506638.0,Finished,19 septembre 2021  3:10 ,19 septembre 2021  3:23 ,13.25,15.45,5.45,4.55,0.91,0.00,1.82,0.91,1.82
3800477.0,Finished,20 septembre 2021  3:21 ,20 septembre 2021  5:21 ,120.0,12.73,3.64,0.91,0.91,0.00,1.82,3.64,1.82
28604304.0,Finished,19 septembre 2021  11:39 ,19 septembre 2021  12:49 ,70.0,16.82,5.45,4.55,0.91,0.45,1.82,2.73,0.91
28608396.0,Finished,19 septembre 2021  11:40 ,19 septembre 2021  12:51 ,70.0,16.82,5.45,4.55,0.91,0.45,1.82,2.73,0.91
3708782.0,Finished,18 septembre 2021  11:36 ,18 septembre 2021  12:55 ,78.0,5.45,0.00,1.82,0.91,0.00,1.82,0.91,0.00
28610448.0,Finished,19 septembre 2021  9:56 ,19 septembre 2021  10:49 ,52.93,15.45,5.45,4.55,0.91,0.00,1.82,0.91,1.82
28610117.0,Finished,16 septembre 2021  7:16 ,16 septembre 2021  8:27 ,71.0,5.00,0.00,0.00,0.91,0.45,0.91,1.82,0.91
28601953.0,Finished,16 septembre 2021  2:05 ,16 septembre 2021  3:11 ,65.0,12.27,4.55,0.91,0.91,0.45,1.82,1.82,1.82
28600470.0,Finished,19 septembre 2021  3:10 ,19 septembre 2021  3:23 ,13.42,15.45,5.45,4.55,0.91,0.00,1.82,0.91,1.82
28607314.0,Finished,19 septembre 2021  8:57 ,19 septembre 2021  9:41 ,44.3,17.27,5.45,4.55,0.91,0.00,1.82,2.73,1.82
3800583.0,Finished,19 septembre 2021  12:57 ,19 septembre 2021  1:13 ,16.18,6.36,2.73,2.73,0.91,-,-,-,-
3702809.0,Finished,19 septembre 2021  4:04 ,19 septembre 2021  5:09 ,65.0,9.55,3.64,2.73,0.91,0.45,1.82,0.00,0.00
3701883.0,Finished,18 septembre 2021  8:32 ,18 septembre 2021  10:23 ,111.0,16.36,2.73,4.55,0.91,0.91,1.82,3.64,1.82
21116436.0,Finished,18 septembre 2021  5:54 ,18 septembre 2021  7:22 ,87.0,17.27,5.45,3.64,0.91,0.00,1.82,3.64,1.82
28601301.0,Finished,13 septembre 2021  10:56 ,14 septembre 2021  12:16 ,80.0,7.27,1.82,0.91,0.91,0.00,1.82,1.82,0.00
28605864.0,Finished,16 septembre 2021  1:55 ,16 septembre 2021  3:10 ,74.0,11.82,4.55,0.91,0.91,0.00,1.82,1.82,1.82
3700453.0,Finished,18 septembre 2021  12:01 ,18 septembre 2021  1:33 ,91.0,15.91,4.55,4.55,0.91,0.45,1.82,1.82,1.82
3808875.0,Finished,16 septembre 2021  8:02 ,16 septembre 2021  9:01 ,59.4,10.00,1.82,0.91,0.91,0.00,1.82,3.64,0.91
21114731.0,Finished,17 septembre 2021  8:31 ,17 septembre 2021  10:28 ,116.0,11.82,4.55,0.91,0.91,0.00,1.82,1.82,1.82
28600559.0,Finished,19 septembre 2021  8:21 ,19 septembre 2021  9:24 ,63.0,18.18,5.45,4.55,0.91,0.91,1.82,2.73,1.82
3801610.0,Finished,13 septembre 2021  8:56 ,13 septembre 2021  10:03 ,67.0,16.36,5.45,4.55,0.91,0.00,1.82,1.82,1.82
28610130.0,Finished,18 septembre 2021  8:17 ,18 septembre 2021  8:40 ,23.45,15.45,5.45,4.55,0.91,0.00,1.82,0.91,1.82
28717594.0,Finished,19 septembre 2021  11:02 ,19 septembre 2021  11:28 ,25.33,14.55,5.45,4.55,0.91,0.00,1.82,0.91,0.91
3800162.0,Finished,20 septembre 2021  1:00 ,20 septembre 2021  1:34 ,34.02,16.36,5.45,4.55,0.91,0.00,1.82,1.82,1.82
21109170.0,Finished,19 septembre 2021  8:02 ,19 septembre 2021  8:54 ,52.43,7.27,1.82,0.91,0.91,0.00,1.82,0.91,0.91
3709743.0,Finished,19 septembre 2021  1:10 ,19 septembre 2021  1:53 ,43.58,18.18,5.45,4.55,0.91,0.91,1.82,3.64,0.91
21100776.0,Finished,15 septembre 2021  10:45 ,16 septembre 2021  12:12 ,86.0,8.18,4.55,0.91,0.91,0.00,1.82,-,-
28710229.0,Finished,18 septembre 2021  12:39 ,18 septembre 2021  1:01 ,21.78,12.27,4.55,0.91,0.91,0.45,1.82,1.82,1.82
3802257.0,Finished,20 septembre 2021  12:15 ,20 septembre 2021  12:50 ,34.95,13.64,5.45,1.82,0.91,0.91,1.82,0.91,1.82
28610667.0,Finished,17 septembre 2021  8:21 ,17 septembre 2021  10:12 ,111.0,15.00,4.09,3.18,0.91,0.45,1.82,2.73,1.82
3672320.0,Finished,16 septembre 2021  4:18 ,16 septembre 2021  6:03 ,105.0,9.09,1.82,1.82,0.91,0.00,1.82,0.91,1.82
28610190.0,Finished,19 septembre 2021  7:28 ,19 septembre 2021  8:53 ,85.0,15.45,5.45,4.55,0.91,0.00,1.82,0.91,1.82
21108842.0,Finished,14 septembre 2021  8:51 ,14 septembre 2021  10:36 ,105.0,14.09,5.45,1.82,0.91,0.45,1.82,1.82,1.82
3810768.0,Finished,19 septembre 2021  5:59 ,19 septembre 2021  7:33 ,94.0,18.18,5.45,4.55,0.91,0.00,1.82,3.64,1.82
3876023.0,Finished,17 septembre 2021  9:44 ,17 septembre 2021  11:01 ,77.0,7.27,1.82,2.73,0.91,0.91,0.00,0.91,0.00
28601393.0,Finished,20 septembre 2021  12:17 ,20 septembre 2021  1:08 ,50.7,16.36,5.45,4.55,0.91,0.00,1.82,2.73,0.91
28610187.0,Finished,17 septembre 2021  9:25 ,17 septembre 2021  11:02 ,97.0,15.91,4.55,4.55,0.91,0.45,1.82,1.82,1.82
3309154.0,Finished,20 septembre 2021  7:45 ,20 septembre 2021  8:46 ,61.0,15.45,5.45,4.55,0.91,0.00,1.82,0.91,1.82
3812676.0,Finished,16 septembre 2021  4:23 ,16 septembre 2021  5:48 ,84.0,12.73,2.73,4.55,0.91,0.91,1.82,0.91,0.91
28602292.0,Finished,19 septembre 2021  7:08 ,19 septembre 2021  9:08 ,120.0,11.82,4.55,0.91,0.91,0.00,1.82,1.82,1.82
28600563.0,Finished,18 septembre 2021  2:16 ,18 septembre 2021  3:18 ,61.0,16.36,5.45,4.55,0.91,0.00,1.82,1.82,1.82
28620155.0,Finished,19 septembre 2021  5:49 ,19 septembre 2021  5:55 ,6.05,15.00,4.55,4.55,0.91,0.45,0.91,1.82,1.82
3415756.0,Finished,19 septembre 2021  11:35 ,20 septembre 2021  1:30 ,115.0,7.27,1.82,0.91,0.91,0.00,0.91,1.82,0.91
3522190.0,Finished,19 septembre 2021  8:11 ,19 septembre 2021  8:35 ,23.38,16.36,5.45,4.55,0.91,0.91,1.82,0.91,1.82
28609645.0,Finished,14 septembre 2021  2:52 ,14 septembre 2021  4:52 ,120.0,14.09,5.45,4.55,0.00,0.45,1.82,0.00,1.82
28605064.0,Finished,19 septembre 2021  6:43 ,19 septembre 2021  7:48 ,65.0,18.18,4.55,4.55,0.91,0.91,1.82,3.64,1.82
28617603.0,Finished,19 septembre 2021  11:02 ,19 septembre 2021  11:28 ,25.35,14.55,5.45,4.55,0.91,0.00,1.82,0.91,0.91
28600712.0,Finished,18 septembre 2021  2:32 ,18 septembre 2021  3:00 ,27.5,15.45,5.45,4.55,0.91,0.00,1.82,1.82,0.91
28610127.0,Finished,20 septembre 2021  2:29 ,20 septembre 2021  3:11 ,42.35,4.55,0.91,0.91,0.91,0.00,0.00,0.91,0.91
28602563.0,Finished,19 septembre 2021  11:28 ,20 septembre 2021  12:40 ,72.0,15.45,5.45,3.64,0.91,0.91,1.82,0.91,1.82
28610328.0,Finished,19 septembre 2021  11:07 ,20 septembre 2021  12:19 ,71.0,15.45,5.45,4.55,0.91,0.00,1.82,1.82,0.91
28717871.0,Finished,20 septembre 2021  12:02 ,20 septembre 2021  1:01 ,58.7,13.64,4.55,3.64,0.91,0.00,1.82,0.91,1.82
28601343.0,Finished,14 septembre 2021  3:32 ,14 septembre 2021  5:07 ,95.0,5.45,0.91,-,0.91,0.00,1.82,0.91,0.91
3603679.0,Finished,19 septembre 2021  12:51 ,19 septembre 2021  2:07 ,76.0,16.36,5.45,4.55,0.91,0.00,1.82,1.82,1.82
3809215.0,Finished,18 septembre 2021  6:56 ,18 septembre 2021  8:56 ,119.0,7.27,1.82,0.91,0.91,0.00,1.82,0.91,0.91
3800646.0,Finished,19 septembre 2021  9:54 ,19 septembre 2021  10:41 ,47.33,16.82,5.45,4.55,0.91,0.45,1.82,1.82,1.82
28603036.0,Finished,17 septembre 2021  3:15 ,17 septembre 2021  4:02 ,46.1,17.27,5.45,3.64,0.91,0.00,1.82,3.64,1.82
28602830.0,Finished,18 septembre 2021  11:30 ,18 septembre 2021  12:06 ,36.03,16.82,5.45,4.55,0.91,0.45,1.82,1.82,1.82
28609129.0,Finished,18 septembre 2021  2:07 ,18 septembre 2021  2:17 ,9.8,13.64,4.55,3.64,0.91,0.00,1.82,0.91,1.82
28603833.0,Finished,17 septembre 2021  3:12 ,17 septembre 2021  4:15 ,62.0,7.27,3.64,2.73,0.00,0.00,0.00,0.91,0.00
28720778.0,Finished,19 septembre 2021  11:39 ,19 septembre 2021  11:44 ,5.07,15.45,5.45,4.55,0.91,0.00,1.82,0.91,1.82
3872127.0,Finished,17 septembre 2021  4:29 ,17 septembre 2021  6:23 ,114.0,3.64,0.00,0.00,0.00,0.00,1.82,0.91,0.91
21113646.0,Finished,18 septembre 2021  10:55 ,18 septembre 2021  12:23 ,87.0,12.73,4.55,3.64,0.91,0.00,1.82,1.82,0.00
21102696.0,Finished,18 septembre 2021  5:51 ,18 septembre 2021  6:31 ,40.18,12.73,4.55,2.73,0.91,0.00,1.82,0.91,1.82
28709864.0,Finished,19 septembre 2021  4:53 ,19 septembre 2021  5:06 ,13.55,11.82,2.73,0.91,0.91,0.00,1.82,3.64,1.82
28602191.0,Finished,20 septembre 2021  8:36 ,20 septembre 2021  9:30 ,54.45,9.09,3.64,1.82,0.91,0.00,0.91,0.91,0.91
28716807.0,Finished,18 septembre 2021  9:16 ,18 septembre 2021  9:41 ,25.02,15.45,5.45,4.55,0.91,0.00,1.82,0.91,1.82
21112855.0,Finished,19 septembre 2021  9:57 ,19 septembre 2021  11:41 ,103.0,12.73,4.55,2.73,0.91,0.00,1.82,0.91,1.82
28600602.0,Finished,16 septembre 2021  1:46 ,16 septembre 2021  3:14 ,87.0,14.55,5.45,4.55,0.91,0.91,0.91,0.91,0.91
3809224.0,Finished,19 septembre 2021  9:51 ,19 septembre 2021  10:19 ,28.52,16.82,5.45,4.55,0.91,0.45,1.82,1.82,1.82
21104636.0,Finished,18 septembre 2021  1:30 ,18 septembre 2021  2:05 ,34.45,16.36,5.45,1.82,0.91,0.91,1.82,3.64,1.82
28600518.0,Finished,19 septembre 2021  4:16 ,19 septembre 2021  5:20 ,63.0,17.27,5.45,4.55,0.91,0.00,1.82,3.64,0.91
21113317.0,Finished,17 septembre 2021  10:27 ,17 septembre 2021  12:22 ,114.0,8.18,4.55,0.91,0.00,-,0.00,1.82,0.91
28636372.0,Finished,17 septembre 2021  2:42 ,17 septembre 2021  3:08 ,25.78,17.27,4.55,4.55,0.91,0.91,1.82,2.73,1.82
28602737.0,Finished,19 septembre 2021  2:18 ,19 septembre 2021  3:41 ,82.0,10.91,3.64,0.91,0.91,0.00,1.82,1.82,1.82
28600880.0,Finished,16 septembre 2021  4:37 ,16 septembre 2021  5:22 ,44.42,15.00,5.45,4.55,0.91,0.45,0.91,0.91,1.82
28603735.0,Finished,15 septembre 2021  10:45 ,15 septembre 2021  12:13 ,88.0,14.55,5.45,4.55,0.91,0.00,0.91,1.82,0.91
3805942.0,Finished,18 septembre 2021  11:46 ,18 septembre 2021  12:38 ,51.78,14.09,5.45,1.82,0.91,0.45,1.82,1.82,1.82
28605296.0,Finished,16 septembre 2021  5:22 ,16 septembre 2021  6:25 ,62.0,16.82,5.45,4.55,0.91,0.45,1.82,1.82,1.82
3808834.0,Finished,16 septembre 2021  8:08 ,16 septembre 2021  9:45 ,97.0,17.27,5.45,3.64,0.91,0.00,1.82,3.64,1.82
28009976.0,Finished,13 septembre 2021  4:43 ,13 septembre 2021  6:43 ,120.0,6.36,1.82,1.82,0.00,0.00,1.82,0.91,0.00
28606375.0,Finished,19 septembre 2021  3:07 ,19 septembre 2021  4:56 ,108.0,15.45,5.45,4.55,0.91,0.00,1.82,0.91,1.82
28717408.0,Finished,19 septembre 2021  4:23 ,19 septembre 2021  5:40 ,76.0,8.18,2.73,1.82,0.91,0.00,1.82,0.91,0.00
28610100.0,Finished,19 septembre 2021  8:10 ,19 septembre 2021  9:01 ,51.53,17.73,5.45,4.55,0.91,0.45,1.82,2.73,1.82
28607006.0,Finished,14 septembre 2021  12:11 ,14 septembre 2021  2:11 ,120.0,7.27,1.82,0.91,0.91,0.91,1.82,0.91,0.00
21120079.0,Finished,19 septembre 2021  6:36 ,19 septembre 2021  8:05 ,88.0,6.82,0.91,0.91,0.91,0.45,1.82,0.91,0.91
28617513.0,Finished,18 septembre 2021  5:40 ,18 septembre 2021  7:35 ,114.0,16.36,5.45,4.55,0.91,0.00,1.82,1.82,1.82
21112391.0,Finished,14 septembre 2021  10:53 ,14 septembre 2021  11:46 ,53.12,13.64,1.82,4.55,0.00,0.00,1.82,3.64,1.82
3800992.0,Finished,19 septembre 2021  6:49 ,19 septembre 2021  7:37 ,47.58,15.45,5.45,4.55,0.91,0.00,1.82,0.91,1.82
28705217.0,Finished,19 septembre 2021  10:58 ,19 septembre 2021  12:40 ,102.0,10.00,1.82,1.82,0.91,0.91,1.82,1.82,0.91
28600503.0,Finished,19 septembre 2021  8:13 ,19 septembre 2021  9:29 ,75.0,17.27,5.45,4.55,0.91,0.00,1.82,3.64,0.91
3801541.0,Finished,18 septembre 2021  7:58 ,18 septembre 2021  9:58 ,120.0,2.27,0.91,0.00,-,0.45,0.00,0.91,0.00
21119283.0,Finished,20 septembre 2021  6:51 ,20 septembre 2021  6:59 ,7.77,15.45,5.45,4.55,0.91,0.00,1.82,0.91,1.82
28600456.0,Finished,20 septembre 2021  3:17 ,20 septembre 2021  5:00 ,103.0,15.45,5.45,4.55,0.91,0.00,1.82,0.91,1.82
28606343.0,Finished,19 septembre 2021  4:21 ,19 septembre 2021  5:17 ,55.3,18.18,5.45,4.55,0.91,0.00,1.82,3.64,1.82
