State,Started on,Completed,Time taken,Grade/20.00,Q. 1 /3.33,Q. 2 /8.67,Q. 3 /8.00
Finished,8 November 2020  4:51 PM,8 November 2020  5:15 PM,23 mins 27 secs,12.00,3.33,5.33,3.33
Finished,8 November 2020  7:59 PM,8 November 2020  8:21 PM,22 mins 2 secs,4.67,0.67,4.00,-
Finished,8 November 2020  11:22 PM,8 November 2020  11:48 PM,25 mins 57 secs,20.00,3.33,8.67,8.00
Finished,8 November 2020  9:49 PM,8 November 2020  9:57 PM,8 mins 13 secs,20.00,3.33,8.67,8.00
Finished,8 November 2020  3:11 PM,8 November 2020  5:11 PM,2 hours,19.33,3.33,8.00,8.00
Finished,7 November 2020  2:44 PM,7 November 2020  2:52 PM,8 mins,5.33,1.33,2.00,2.00
Finished,8 November 2020  9:22 PM,8 November 2020  9:52 PM,29 mins 34 secs,11.33,3.33,4.67,3.33
Finished,3 November 2020  2:21 PM,3 November 2020  2:40 PM,18 mins 58 secs,20.00,3.33,8.67,8.00
Finished,8 November 2020  11:00 PM,8 November 2020  11:12 PM,11 mins 28 secs,15.33,3.33,6.67,5.33
Finished,8 November 2020  7:50 PM,8 November 2020  9:13 PM,1 hour 22 mins,20.00,3.33,8.67,8.00
Finished,8 November 2020  11:27 PM,8 November 2020  11:47 PM,19 mins 47 secs,20.00,3.33,8.67,8.00
Finished,9 November 2020  1:12 AM,9 November 2020  1:45 AM,32 mins 40 secs,17.33,3.33,7.33,6.67
Finished,9 November 2020  10:00 AM,9 November 2020  10:07 AM,7 mins 34 secs,20.00,3.33,8.67,8.00
Finished,8 November 2020  3:09 PM,8 November 2020  5:09 PM,1 hour 59 mins,18.67,3.33,8.00,7.33
Finished,9 November 2020  4:35 AM,9 November 2020  5:03 AM,27 mins 44 secs,20.00,3.33,8.67,8.00
Finished,7 November 2020  12:13 PM,7 November 2020  12:23 PM,9 mins 30 secs,20.00,3.33,8.67,8.00
Finished,7 November 2020  2:43 PM,7 November 2020  3:17 PM,33 mins 10 secs,20.00,3.33,8.67,8.00
Finished,9 November 2020  8:56 AM,9 November 2020  9:14 AM,18 mins 18 secs,20.00,3.33,8.67,8.00
Finished,8 November 2020  9:28 PM,8 November 2020  9:45 PM,17 mins 2 secs,19.33,3.33,8.67,7.33
Finished,3 November 2020  2:21 PM,3 November 2020  2:40 PM,19 mins 13 secs,20.00,3.33,8.67,8.00
Finished,8 November 2020  9:48 PM,8 November 2020  10:13 PM,24 mins 33 secs,19.33,3.33,8.00,8.00
Finished,8 November 2020  11:54 PM,9 November 2020  1:00 AM,1 hour 6 mins,20.00,3.33,8.67,8.00
Finished,9 November 2020  3:26 AM,9 November 2020  3:50 AM,24 mins 26 secs,20.00,3.33,8.67,8.00
Finished,9 November 2020  8:32 AM,9 November 2020  9:45 AM,1 hour 12 mins,20.00,3.33,8.67,8.00
Finished,2 November 2020  4:29 PM,2 November 2020  4:52 PM,22 mins 58 secs,20.00,3.33,8.67,8.00
Finished,8 November 2020  9:33 PM,8 November 2020  9:49 PM,16 mins 1 sec,16.00,3.33,6.67,6.00
Finished,8 November 2020  3:20 PM,8 November 2020  3:54 PM,33 mins 39 secs,19.33,2.67,8.67,8.00
Finished,8 November 2020  6:51 PM,8 November 2020  8:00 PM,1 hour 8 mins,20.00,3.33,8.67,8.00
Finished,8 November 2020  5:34 PM,8 November 2020  6:05 PM,30 mins 46 secs,20.00,3.33,8.67,8.00
Finished,7 November 2020  1:03 PM,7 November 2020  1:15 PM,11 mins 23 secs,20.00,3.33,8.67,8.00
Finished,8 November 2020  10:47 PM,8 November 2020  10:51 PM,4 mins 7 secs,20.00,3.33,8.67,8.00
Finished,8 November 2020  8:55 PM,8 November 2020  9:24 PM,28 mins 49 secs,20.00,3.33,8.67,8.00
Finished,9 November 2020  12:52 AM,9 November 2020  1:18 AM,26 mins 6 secs,20.00,3.33,8.67,8.00
Finished,8 November 2020  8:06 PM,8 November 2020  8:20 PM,14 mins 36 secs,20.00,3.33,8.67,8.00
Finished,8 November 2020  10:13 PM,8 November 2020  10:18 PM,4 mins 50 secs,16.67,3.33,6.67,6.67
Finished,8 November 2020  8:36 PM,8 November 2020  8:41 PM,5 mins 49 secs,20.00,3.33,8.67,8.00
Finished,2 November 2020  9:35 PM,2 November 2020  10:06 PM,31 mins 38 secs,20.00,3.33,8.67,8.00
Finished,8 November 2020  9:33 PM,8 November 2020  9:50 PM,16 mins 22 secs,16.67,3.33,6.67,6.67
Finished,2 November 2020  11:39 PM,2 November 2020  11:59 PM,19 mins 24 secs,20.00,3.33,8.67,8.00
Finished,8 November 2020  6:10 PM,8 November 2020  7:02 PM,52 mins 53 secs,18.67,3.33,8.67,6.67
Finished,8 November 2020  12:21 AM,8 November 2020  12:42 AM,21 mins 13 secs,20.00,3.33,8.67,8.00
Finished,8 November 2020  6:07 PM,8 November 2020  6:53 PM,46 mins 9 secs,17.33,3.33,6.00,8.00
Finished,8 November 2020  5:23 PM,8 November 2020  6:12 PM,49 mins 12 secs,20.00,3.33,8.67,8.00
Finished,8 November 2020  6:41 PM,8 November 2020  7:50 PM,1 hour 8 mins,20.00,3.33,8.67,8.00
Finished,8 November 2020  1:03 AM,8 November 2020  1:09 AM,5 mins 33 secs,15.33,2.00,6.67,6.67
Finished,8 November 2020  7:45 PM,8 November 2020  9:10 PM,1 hour 24 mins,20.00,3.33,8.67,8.00
Finished,9 November 2020  8:24 AM,9 November 2020  9:50 AM,1 hour 26 mins,20.00,3.33,8.67,8.00
Finished,9 November 2020  8:40 AM,9 November 2020  8:57 AM,16 mins 39 secs,20.00,3.33,8.67,8.00
Finished,8 November 2020  4:36 PM,8 November 2020  4:55 PM,18 mins 57 secs,20.00,3.33,8.67,8.00
Finished,4 November 2020  9:44 AM,4 November 2020  10:38 AM,54 mins 2 secs,10.00,2.00,2.67,5.33
Finished,8 November 2020  7:07 PM,8 November 2020  8:45 PM,1 hour 37 mins,20.00,3.33,8.67,8.00
Finished,8 November 2020  10:31 AM,8 November 2020  11:03 AM,31 mins 53 secs,20.00,3.33,8.67,8.00
Finished,9 November 2020  12:50 AM,9 November 2020  1:10 AM,20 mins 11 secs,20.00,3.33,8.67,8.00
Finished,8 November 2020  5:25 PM,8 November 2020  5:30 PM,5 mins 20 secs,20.00,3.33,8.67,8.00
Finished,8 November 2020  4:46 PM,8 November 2020  6:05 PM,1 hour 19 mins,20.00,3.33,8.67,8.00
Finished,9 November 2020  2:42 AM,9 November 2020  3:19 AM,37 mins 15 secs,3.33,0.67,0.67,2.00
Finished,8 November 2020  9:50 PM,8 November 2020  10:34 PM,44 mins 21 secs,20.00,3.33,8.67,8.00
Finished,8 November 2020  11:25 PM,9 November 2020  12:23 AM,58 mins 9 secs,20.00,3.33,8.67,8.00
Finished,8 November 2020  3:09 PM,8 November 2020  5:09 PM,1 hour 59 mins,19.33,3.33,8.00,8.00
Finished,9 November 2020  1:04 AM,9 November 2020  2:50 AM,1 hour 46 mins,20.00,3.33,8.67,8.00
Finished,8 November 2020  9:33 PM,8 November 2020  9:50 PM,16 mins 33 secs,16.67,3.33,6.67,6.67
Finished,7 November 2020  4:55 PM,7 November 2020  5:50 PM,55 mins 7 secs,10.67,3.33,4.00,3.33
Finished,9 November 2020  1:35 AM,9 November 2020  2:03 AM,28 mins 10 secs,20.00,3.33,8.67,8.00
Finished,8 November 2020  5:53 PM,8 November 2020  6:05 PM,11 mins 34 secs,20.00,3.33,8.67,8.00
Finished,9 November 2020  1:00 AM,9 November 2020  1:37 AM,36 mins 45 secs,20.00,3.33,8.67,8.00
Finished,9 November 2020  12:19 AM,9 November 2020  1:01 AM,41 mins 50 secs,20.00,3.33,8.67,8.00
Finished,9 November 2020  4:50 AM,9 November 2020  5:05 AM,15 mins 50 secs,20.00,3.33,8.67,8.00
Finished,8 November 2020  1:11 PM,8 November 2020  1:52 PM,40 mins 25 secs,18.67,3.33,8.67,6.67
Finished,9 November 2020  8:56 AM,9 November 2020  9:16 AM,19 mins 38 secs,19.33,3.33,8.00,8.00
Finished,3 November 2020  12:05 AM,3 November 2020  12:27 AM,22 mins 26 secs,20.00,3.33,8.67,8.00
Finished,7 November 2020  9:43 PM,7 November 2020  10:25 PM,42 mins 7 secs,20.00,3.33,8.67,8.00
Finished,8 November 2020  9:37 PM,8 November 2020  10:00 PM,23 mins 22 secs,20.00,3.33,8.67,8.00
Finished,4 November 2020  12:35 PM,4 November 2020  12:59 PM,24 mins 5 secs,20.00,3.33,8.67,8.00
Finished,9 November 2020  2:12 AM,9 November 2020  2:57 AM,45 mins 48 secs,20.00,3.33,8.67,8.00
Finished,8 November 2020  12:07 PM,8 November 2020  12:47 PM,39 mins 52 secs,20.00,3.33,8.67,8.00
Finished,9 November 2020  12:02 AM,9 November 2020  12:36 AM,34 mins 16 secs,20.00,3.33,8.67,8.00
Finished,8 November 2020  11:43 PM,9 November 2020  12:24 AM,40 mins 22 secs,20.00,3.33,8.67,8.00
Finished,8 November 2020  7:25 PM,8 November 2020  8:48 PM,1 hour 23 mins,20.00,3.33,8.67,8.00
Finished,8 November 2020  5:39 PM,8 November 2020  6:25 PM,45 mins 16 secs,6.67,2.67,4.00,-
Finished,9 November 2020  12:54 AM,9 November 2020  1:26 AM,31 mins 33 secs,20.00,3.33,8.67,8.00
Finished,9 November 2020  1:46 AM,9 November 2020  2:18 AM,31 mins 41 secs,20.00,3.33,8.67,8.00
Finished,8 November 2020  5:20 PM,8 November 2020  5:25 PM,4 mins 24 secs,20.00,3.33,8.67,8.00
Finished,3 November 2020  9:30 AM,3 November 2020  9:42 AM,11 mins 17 secs,20.00,3.33,8.67,8.00
Finished,7 November 2020  7:45 PM,7 November 2020  8:47 PM,1 hour 2 mins,20.00,3.33,8.67,8.00
Finished,6 November 2020  5:27 PM,6 November 2020  6:25 PM,58 mins 21 secs,20.00,3.33,8.67,8.00
Finished,7 November 2020  4:55 PM,7 November 2020  5:50 PM,54 mins 41 secs,10.67,3.33,4.00,3.33
Finished,9 November 2020  9:10 AM,9 November 2020  10:44 AM,1 hour 34 mins,8.00,2.67,1.33,4.00
Finished,8 November 2020  9:18 PM,8 November 2020  9:25 PM,7 mins 26 secs,18.67,3.33,8.00,7.33
Finished,7 November 2020  3:24 PM,7 November 2020  4:02 PM,38 mins 36 secs,8.00,3.33,2.00,2.67
Finished,9 November 2020  8:32 AM,9 November 2020  10:20 AM,1 hour 47 mins,20.00,3.33,8.67,8.00
Finished,8 November 2020  4:39 PM,8 November 2020  4:50 PM,11 mins 27 secs,20.00,3.33,8.67,8.00
Finished,8 November 2020  6:26 PM,8 November 2020  7:47 PM,1 hour 20 mins,20.00,3.33,8.67,8.00
Finished,8 November 2020  4:30 PM,8 November 2020  4:46 PM,15 mins 40 secs,20.00,3.33,8.67,8.00
Finished,8 November 2020  6:10 PM,8 November 2020  6:32 PM,21 mins 27 secs,20.00,3.33,8.67,8.00
Finished,8 November 2020  11:11 PM,8 November 2020  11:38 PM,26 mins 25 secs,20.00,3.33,8.67,8.00
Finished,9 November 2020  8:35 AM,9 November 2020  9:41 AM,1 hour 5 mins,20.00,3.33,8.67,8.00
Finished,8 November 2020  11:43 PM,8 November 2020  11:45 PM,1 min 53 secs,20.00,3.33,8.67,8.00
Finished,9 November 2020  7:41 AM,9 November 2020  7:48 AM,7 mins 1 sec,20.00,3.33,8.67,8.00
Finished,8 November 2020  11:09 PM,8 November 2020  11:14 PM,4 mins 34 secs,20.00,3.33,8.67,8.00
Finished,8 November 2020  11:23 PM,8 November 2020  11:32 PM,9 mins 8 secs,20.00,3.33,8.67,8.00
Finished,9 November 2020  12:59 AM,9 November 2020  1:31 AM,31 mins 24 secs,20.00,3.33,8.67,8.00
Finished,8 November 2020  10:28 PM,8 November 2020  10:32 PM,3 mins 41 secs,19.33,2.67,8.67,8.00
Finished,2 November 2020  9:36 PM,2 November 2020  10:10 PM,34 mins 18 secs,20.00,3.33,8.67,8.00
Finished,9 November 2020  12:17 AM,9 November 2020  1:28 AM,1 hour 10 mins,20.00,3.33,8.67,8.00
Finished,9 November 2020  1:32 AM,9 November 2020  1:46 AM,13 mins 32 secs,20.00,3.33,8.67,8.00
Finished,8 November 2020  5:33 PM,8 November 2020  5:53 PM,20 mins 13 secs,20.00,3.33,8.67,8.00
Finished,8 November 2020  11:44 PM,9 November 2020  12:24 AM,40 mins 26 secs,20.00,3.33,8.67,8.00
Finished,8 November 2020  12:32 PM,8 November 2020  1:09 PM,37 mins,20.00,3.33,8.67,8.00
Finished,8 November 2020  11:26 PM,8 November 2020  11:47 PM,20 mins 41 secs,20.00,3.33,8.67,8.00
Finished,8 November 2020  1:42 PM,8 November 2020  2:02 PM,19 mins 30 secs,19.33,2.67,8.67,8.00
Finished,8 November 2020  8:56 PM,8 November 2020  9:21 PM,25 mins 7 secs,17.33,3.33,7.33,6.67
Finished,9 November 2020  2:52 AM,9 November 2020  3:01 AM,8 mins 48 secs,20.00,3.33,8.67,8.00
Finished,6 November 2020  5:26 PM,6 November 2020  6:26 PM,59 mins 45 secs,20.00,3.33,8.67,8.00
Finished,8 November 2020  5:58 PM,8 November 2020  6:27 PM,29 mins 10 secs,19.33,2.67,8.67,8.00
Finished,9 November 2020  9:38 AM,9 November 2020  9:46 AM,7 mins 59 secs,20.00,3.33,8.67,8.00
Finished,8 November 2020  3:42 PM,8 November 2020  3:50 PM,7 mins 47 secs,20.00,3.33,8.67,8.00
Finished,8 November 2020  5:55 PM,8 November 2020  6:15 PM,19 mins 59 secs,20.00,3.33,8.67,8.00
Finished,9 November 2020  8:45 AM,9 November 2020  9:01 AM,15 mins 45 secs,20.00,3.33,8.67,8.00
Finished,8 November 2020  10:23 PM,8 November 2020  10:51 PM,28 mins 12 secs,20.00,3.33,8.67,8.00
Finished,7 November 2020  8:40 PM,7 November 2020  9:47 PM,1 hour 6 mins,8.67,2.67,2.67,3.33
Finished,9 November 2020  1:16 AM,9 November 2020  1:22 AM,6 mins 2 secs,20.00,3.33,8.67,8.00
Finished,7 November 2020  2:44 PM,7 November 2020  3:29 PM,45 mins 53 secs,20.00,3.33,8.67,8.00
Finished,9 November 2020  1:55 AM,9 November 2020  2:10 AM,15 mins,20.00,3.33,8.67,8.00
Finished,9 November 2020  10:03 AM,9 November 2020  10:33 AM,29 mins 29 secs,12.67,3.33,4.67,4.67
Finished,6 November 2020  1:18 PM,6 November 2020  2:17 PM,59 mins 4 secs,16.67,3.33,7.33,6.00
Finished,8 November 2020  9:11 PM,8 November 2020  9:21 PM,9 mins 57 secs,16.67,3.33,6.67,6.67
Finished,8 November 2020  10:30 AM,8 November 2020  10:34 AM,3 mins 15 secs,20.00,3.33,8.67,8.00
Finished,8 November 2020  11:14 PM,8 November 2020  11:37 PM,23 mins 8 secs,20.00,3.33,8.67,8.00
Finished,8 November 2020  4:39 PM,8 November 2020  5:03 PM,24 mins 6 secs,15.33,3.33,7.33,4.67
Finished,9 November 2020  9:53 AM,9 November 2020  10:08 AM,15 mins 23 secs,20.00,3.33,8.67,8.00
Finished,6 November 2020  5:26 PM,6 November 2020  6:26 PM,59 mins 32 secs,20.00,3.33,8.67,8.00
Finished,8 November 2020  11:49 AM,8 November 2020  12:11 PM,21 mins 54 secs,20.00,3.33,8.67,8.00
Finished,8 November 2020  9:22 PM,8 November 2020  10:23 PM,1 hour 1 min,14.67,2.00,6.00,6.67
Finished,9 November 2020  8:53 AM,9 November 2020  9:17 AM,23 mins 15 secs,20.00,3.33,8.67,8.00
Finished,9 November 2020  12:59 AM,9 November 2020  1:17 AM,17 mins 54 secs,20.00,3.33,8.67,8.00
Finished,9 November 2020  10:05 AM,9 November 2020  10:45 AM,39 mins 15 secs,7.33,2.00,5.33,-
Finished,8 November 2020  4:12 PM,8 November 2020  4:56 PM,43 mins 29 secs,20.00,3.33,8.67,8.00
Finished,8 November 2020  6:39 PM,8 November 2020  7:13 PM,33 mins 53 secs,19.33,3.33,8.00,8.00
Finished,8 November 2020  10:59 PM,8 November 2020  11:12 PM,12 mins 40 secs,20.00,3.33,8.67,8.00
Finished,10 November 2020  8:49 PM,10 November 2020  9:00 PM,11 mins 49 secs,20.00,3.33,8.67,8.00
Finished,9 November 2020  10:03 AM,9 November 2020  10:27 AM,24 mins 8 secs,0.67,0.67,0.00,-
Finished,2 November 2020  9:28 PM,2 November 2020  10:07 PM,39 mins 3 secs,20.00,3.33,8.67,8.00
Finished,7 November 2020  12:41 AM,7 November 2020  1:00 AM,18 mins 29 secs,20.00,3.33,8.67,8.00
Finished,9 November 2020  9:15 AM,9 November 2020  9:41 AM,26 mins 16 secs,20.00,3.33,8.67,8.00
Finished,9 November 2020  9:02 AM,9 November 2020  9:21 AM,18 mins 13 secs,20.00,3.33,8.67,8.00
Finished,9 November 2020  12:18 AM,9 November 2020  1:29 AM,1 hour 10 mins,20.00,3.33,8.67,8.00
Finished,9 November 2020  2:40 AM,9 November 2020  3:59 AM,1 hour 19 mins,20.00,3.33,8.67,8.00
Finished,9 November 2020  8:22 AM,9 November 2020  8:51 AM,28 mins 47 secs,12.00,3.33,2.00,6.67
Finished,9 November 2020  12:03 AM,9 November 2020  1:05 AM,1 hour 2 mins,20.00,3.33,8.67,8.00
Finished,8 November 2020  1:42 PM,8 November 2020  2:01 PM,19 mins 10 secs,20.00,3.33,8.67,8.00
Finished,3 November 2020  2:21 PM,3 November 2020  2:40 PM,19 mins 31 secs,20.00,3.33,8.67,8.00
Finished,8 November 2020  8:04 PM,8 November 2020  9:44 PM,1 hour 39 mins,18.00,3.33,7.33,7.33
Finished,6 November 2020  5:05 PM,6 November 2020  5:55 PM,50 mins 3 secs,16.67,3.33,7.33,6.00
Finished,8 November 2020  4:57 PM,8 November 2020  6:15 PM,1 hour 18 mins,20.00,3.33,8.67,8.00
Finished,2 November 2020  5:59 PM,2 November 2020  6:09 PM,9 mins 47 secs,20.00,3.33,8.67,8.00
Finished,8 November 2020  5:45 PM,8 November 2020  5:54 PM,8 mins 48 secs,20.00,3.33,8.67,8.00
Finished,8 November 2020  11:32 PM,9 November 2020  12:48 AM,1 hour 15 mins,20.00,3.33,8.67,8.00
Finished,9 November 2020  9:17 AM,9 November 2020  9:23 AM,5 mins 31 secs,20.00,3.33,8.67,8.00
Finished,9 November 2020  9:24 AM,9 November 2020  10:09 AM,45 mins 4 secs,20.00,3.33,8.67,8.00
Finished,8 November 2020  2:54 PM,8 November 2020  3:02 PM,8 mins 21 secs,20.00,3.33,8.67,8.00
Finished,8 November 2020  7:08 PM,8 November 2020  7:59 PM,50 mins 15 secs,18.67,2.67,8.67,7.33
Finished,8 November 2020  9:09 PM,8 November 2020  9:58 PM,48 mins 41 secs,20.00,3.33,8.67,8.00
Finished,9 November 2020  12:46 AM,9 November 2020  1:24 AM,37 mins 46 secs,20.00,3.33,8.67,8.00
Finished,7 November 2020  1:28 PM,7 November 2020  1:44 PM,15 mins 50 secs,20.00,3.33,8.67,8.00
Finished,9 November 2020  8:43 AM,9 November 2020  10:11 AM,1 hour 27 mins,20.00,3.33,8.67,8.00
Finished,9 November 2020  12:39 AM,9 November 2020  1:00 AM,21 mins 1 sec,17.33,3.33,7.33,6.67
Finished,7 November 2020  11:12 PM,7 November 2020  11:15 PM,2 mins 29 secs,20.00,3.33,8.67,8.00
Finished,8 November 2020  9:32 PM,8 November 2020  10:24 PM,51 mins 53 secs,20.00,3.33,8.67,8.00
Finished,6 November 2020  7:11 PM,6 November 2020  7:40 PM,28 mins 59 secs,14.67,3.33,6.00,5.33
Finished,7 November 2020  8:39 PM,7 November 2020  8:47 PM,7 mins 17 secs,20.00,3.33,8.67,8.00
Finished,8 November 2020  11:54 PM,9 November 2020  12:09 AM,14 mins 58 secs,20.00,3.33,8.67,8.00
Finished,7 November 2020  3:01 PM,7 November 2020  3:39 PM,38 mins 16 secs,12.67,3.33,4.67,4.67
Finished,9 November 2020  8:27 AM,9 November 2020  9:06 AM,39 mins 3 secs,20.00,3.33,8.67,8.00
Finished,9 November 2020  12:00 AM,9 November 2020  12:11 AM,10 mins 32 secs,20.00,3.33,8.67,8.00
Finished,8 November 2020  8:54 PM,8 November 2020  9:24 PM,29 mins 12 secs,20.00,3.33,8.67,8.00
Finished,8 November 2020  11:28 PM,9 November 2020  12:26 AM,58 mins 6 secs,20.00,3.33,8.67,8.00
Finished,9 November 2020  8:44 AM,9 November 2020  10:11 AM,1 hour 27 mins,18.00,2.67,8.00,7.33
Finished,7 November 2020  4:40 PM,7 November 2020  4:49 PM,8 mins 58 secs,20.00,3.33,8.67,8.00
Finished,7 November 2020  4:30 PM,7 November 2020  4:42 PM,12 mins 31 secs,20.00,3.33,8.67,8.00
Finished,9 November 2020  9:15 AM,9 November 2020  9:57 AM,41 mins 9 secs,5.33,1.33,1.33,2.67
Finished,9 November 2020  8:47 AM,9 November 2020  9:10 AM,23 mins 12 secs,19.33,3.33,8.67,7.33
Finished,9 November 2020  5:53 AM,9 November 2020  6:30 AM,37 mins 54 secs,17.33,3.33,7.33,6.67
Finished,7 November 2020  10:13 AM,7 November 2020  10:37 AM,23 mins 42 secs,20.00,3.33,8.67,8.00
Finished,8 November 2020  2:57 PM,8 November 2020  3:18 PM,21 mins 18 secs,17.33,3.33,6.00,8.00
Finished,9 November 2020  3:06 AM,9 November 2020  4:02 AM,56 mins,20.00,3.33,8.67,8.00
