State,Started on,Completed,Time taken,Grade/20.00,Q. 1 /5.45,Q. 2 /5.45,Q. 3 /9.09
Finished,13 October 2022  9:17 PM,13 October 2022  9:27 PM,9.62,18.79,5.45,5.45,7.88
Finished,14 October 2022  12:44 AM,14 October 2022  1:31 AM,47.43,13.33,5.45,5.45,2.42
Finished,14 October 2022  1:16 AM,14 October 2022  1:40 AM,23.98,18.79,5.45,5.45,7.88
Finished,14 October 2022  9:57 AM,14 October 2022  11:14 AM,77.0,18.83,4.29,5.45,9.09
Finished,14 October 2022  11:01 AM,14 October 2022  11:45 AM,44.12,16.58,5.06,5.45,6.06
Finished,14 October 2022  11:19 AM,14 October 2022  12:30 PM,71.0,14.06,5.45,4.36,4.24
Finished,14 October 2022  11:19 AM,14 October 2022  11:45 AM,25.4,16.58,5.06,5.45,6.06
Finished,14 October 2022  1:19 PM,14 October 2022  2:17 PM,57.6,15.15,5.45,5.45,4.24
Finished,14 October 2022  1:26 PM,14 October 2022  1:52 PM,26.08,18.79,5.45,5.45,7.88
Finished,14 October 2022  2:13 PM,14 October 2022  3:06 PM,52.62,20.00,5.45,5.45,9.09
Finished,14 October 2022  3:07 PM,14 October 2022  3:40 PM,33.13,18.79,5.45,5.45,7.88
Finished,14 October 2022  3:26 PM,14 October 2022  4:23 PM,56.63,14.91,5.45,2.18,7.27
Finished,14 October 2022  3:37 PM,14 October 2022  4:38 PM,61.0,13.70,5.45,2.18,6.06
Finished,14 October 2022  4:06 PM,14 October 2022  5:19 PM,72.0,20.00,5.45,5.45,9.09
Finished,14 October 2022  4:39 PM,14 October 2022  4:57 PM,18.92,18.18,5.45,5.45,7.27
Finished,14 October 2022  5:59 PM,14 October 2022  6:43 PM,44.02,20.00,5.45,5.45,9.09
Finished,14 October 2022  6:15 PM,14 October 2022  7:05 PM,50.83,20.00,5.45,5.45,9.09
Finished,14 October 2022  6:15 PM,14 October 2022  6:57 PM,41.8,18.79,5.45,5.45,7.88
Finished,14 October 2022  6:20 PM,14 October 2022  7:00 PM,40.33,20.00,5.45,5.45,9.09
Finished,14 October 2022  6:34 PM,14 October 2022  7:28 PM,53.95,19.61,5.06,5.45,9.09
Finished,14 October 2022  6:34 PM,14 October 2022  7:17 PM,43.78,13.20,3.51,5.45,4.24
Finished,14 October 2022  6:37 PM,14 October 2022  7:15 PM,37.85,18.91,5.45,4.36,9.09
Finished,14 October 2022  7:08 PM,14 October 2022  7:51 PM,42.52,16.00,5.45,3.27,7.27
Finished,14 October 2022  7:16 PM,14 October 2022  7:37 PM,20.77,16.73,5.45,2.18,9.09
Finished,14 October 2022  9:04 PM,14 October 2022  9:22 PM,18.47,20.00,5.45,5.45,9.09
Finished,14 October 2022  9:13 PM,14 October 2022  9:42 PM,28.62,19.39,5.45,5.45,8.48
Finished,14 October 2022  9:13 PM,14 October 2022  9:41 PM,27.88,20.00,5.45,5.45,9.09
Finished,14 October 2022  9:13 PM,14 October 2022  10:41 PM,88.0,20.00,5.45,5.45,9.09
Finished,14 October 2022  9:16 PM,14 October 2022  10:23 PM,66.0,20.00,5.45,5.45,9.09
Finished,14 October 2022  9:26 PM,14 October 2022  9:56 PM,30.73,19.39,5.45,5.45,8.48
Finished,14 October 2022  9:37 PM,14 October 2022  10:16 PM,38.98,20.00,5.45,5.45,9.09
Finished,14 October 2022  9:39 PM,14 October 2022  10:10 PM,30.6,20.00,5.45,5.45,9.09
Finished,14 October 2022  9:46 PM,14 October 2022  10:10 PM,24.0,20.00,5.45,5.45,9.09
Finished,14 October 2022  10:12 PM,14 October 2022  10:52 PM,39.95,18.18,5.45,5.45,7.27
Finished,14 October 2022  10:24 PM,14 October 2022  11:19 PM,55.05,18.18,5.45,5.45,7.27
Finished,14 October 2022  10:43 PM,15 October 2022  12:43 AM,120.0,19.39,5.45,5.45,8.48
Finished,15 October 2022  12:11 AM,15 October 2022  12:43 AM,31.73,19.22,4.68,5.45,9.09
Finished,15 October 2022  12:11 AM,15 October 2022  2:01 AM,109.0,14.30,5.45,2.18,6.67
Finished,15 October 2022  12:15 AM,15 October 2022  12:53 AM,37.5,20.00,5.45,5.45,9.09
Finished,15 October 2022  12:31 AM,15 October 2022  1:11 AM,39.98,20.00,5.45,5.45,9.09
Finished,15 October 2022  12:33 AM,15 October 2022  1:14 AM,40.52,20.00,5.45,5.45,9.09
Finished,15 October 2022  12:44 AM,15 October 2022  1:18 AM,33.12,16.73,5.45,2.18,9.09
Finished,15 October 2022  1:28 AM,15 October 2022  1:37 AM,8.97,17.01,4.29,5.45,7.27
Finished,15 October 2022  8:44 AM,15 October 2022  9:43 AM,59.12,18.91,5.45,4.36,9.09
Finished,15 October 2022  8:45 AM,15 October 2022  9:42 AM,56.77,18.91,5.45,4.36,9.09
Finished,15 October 2022  8:53 AM,15 October 2022  10:26 AM,92.0,12.36,5.45,3.27,3.64
Finished,15 October 2022  8:56 AM,15 October 2022  9:45 AM,48.83,18.79,5.45,5.45,7.88
Finished,15 October 2022  9:28 AM,15 October 2022  10:28 AM,59.83,18.18,5.45,5.45,7.27
Finished,15 October 2022  9:42 AM,15 October 2022  10:05 AM,23.08,18.79,5.45,5.45,7.88
Finished,15 October 2022  9:43 AM,15 October 2022  10:35 AM,51.63,18.79,5.45,5.45,7.88
Finished,15 October 2022  9:44 AM,15 October 2022  10:07 AM,22.88,18.79,5.45,5.45,7.88
Finished,15 October 2022  10:13 AM,15 October 2022  10:55 AM,41.98,18.79,5.45,5.45,7.88
Finished,15 October 2022  10:18 AM,15 October 2022  11:19 AM,61.0,16.97,5.45,5.45,6.06
Finished,15 October 2022  10:18 AM,15 October 2022  10:39 AM,20.48,18.79,5.45,5.45,7.88
Finished,15 October 2022  10:27 AM,15 October 2022  12:28 PM,120.0,20.00,5.45,5.45,9.09
Finished,15 October 2022  10:28 AM,15 October 2022  11:22 AM,53.57,12.97,5.45,3.27,4.24
Finished,15 October 2022  10:33 AM,15 October 2022  10:58 AM,24.62,20.00,5.45,5.45,9.09
Finished,15 October 2022  10:49 AM,15 October 2022  11:26 AM,36.87,20.00,5.45,5.45,9.09
Finished,15 October 2022  10:54 AM,15 October 2022  11:35 AM,41.02,18.79,5.45,5.45,7.88
Finished,15 October 2022  10:59 AM,15 October 2022  12:33 PM,94.0,20.00,5.45,5.45,9.09
Finished,15 October 2022  10:59 AM,15 October 2022  12:33 PM,94.0,19.39,5.45,5.45,8.48
Finished,15 October 2022  11:06 AM,15 October 2022  11:49 AM,42.83,18.18,5.45,5.45,7.27
Finished,15 October 2022  11:22 AM,15 October 2022  11:52 AM,30.03,15.15,5.45,5.45,4.24
Finished,15 October 2022  11:24 AM,15 October 2022  11:53 AM,28.63,18.18,5.45,5.45,7.27
Finished,15 October 2022  11:24 AM,15 October 2022  12:12 PM,47.62,20.00,5.45,5.45,9.09
Finished,15 October 2022  11:26 AM,15 October 2022  12:55 PM,88.0,16.00,5.45,3.27,7.27
Finished,15 October 2022  11:33 AM,15 October 2022  12:12 PM,38.72,16.73,5.45,2.18,9.09
Finished,15 October 2022  11:37 AM,15 October 2022  12:05 PM,28.4,19.22,4.68,5.45,9.09
Finished,15 October 2022  11:37 AM,15 October 2022  12:05 PM,28.35,19.22,4.68,5.45,9.09
Finished,15 October 2022  11:42 AM,15 October 2022  12:57 PM,75.0,17.79,5.06,5.45,7.27
Finished,15 October 2022  11:48 AM,15 October 2022  12:46 PM,57.68,20.00,5.45,5.45,9.09
Finished,15 October 2022  11:54 AM,15 October 2022  12:56 PM,61.0,20.00,5.45,5.45,9.09
Finished,15 October 2022  12:06 PM,15 October 2022  12:40 PM,34.02,17.58,5.45,5.45,6.67
Finished,15 October 2022  12:07 PM,15 October 2022  12:40 PM,33.0,20.00,5.45,5.45,9.09
Finished,15 October 2022  12:16 PM,15 October 2022  1:00 PM,44.08,19.39,5.45,5.45,8.48
Finished,15 October 2022  12:17 PM,15 October 2022  1:01 PM,44.35,20.00,5.45,5.45,9.09
Finished,15 October 2022  12:21 PM,15 October 2022  1:44 PM,82.0,20.00,5.45,5.45,9.09
Finished,15 October 2022  12:28 PM,15 October 2022  1:59 PM,90.0,18.18,5.45,5.45,7.27
Finished,15 October 2022  12:37 PM,15 October 2022  1:49 PM,71.0,17.09,5.45,4.36,7.27
Finished,15 October 2022  12:40 PM,15 October 2022  1:10 PM,29.73,20.00,5.45,5.45,9.09
Finished,15 October 2022  12:40 PM,15 October 2022  2:10 PM,90.0,18.91,5.45,4.36,9.09
Finished,15 October 2022  12:41 PM,15 October 2022  2:14 PM,93.0,20.00,5.45,5.45,9.09
Finished,15 October 2022  12:42 PM,15 October 2022  1:09 PM,27.37,20.00,5.45,5.45,9.09
Finished,15 October 2022  12:48 PM,15 October 2022  1:07 PM,19.05,20.00,5.45,5.45,9.09
Finished,15 October 2022  12:53 PM,15 October 2022  1:50 PM,56.72,20.00,5.45,5.45,9.09
Finished,15 October 2022  12:55 PM,15 October 2022  1:09 PM,14.97,20.00,5.45,5.45,9.09
Finished,15 October 2022  1:01 PM,15 October 2022  1:53 PM,51.97,18.18,5.45,5.45,7.27
Finished,15 October 2022  1:04 PM,15 October 2022  2:36 PM,92.0,9.95,1.95,4.36,3.64
Finished,15 October 2022  1:05 PM,15 October 2022  2:08 PM,63.0,20.00,5.45,5.45,9.09
Finished,15 October 2022  1:06 PM,15 October 2022  1:49 PM,43.17,19.39,5.45,5.45,8.48
Finished,15 October 2022  1:09 PM,15 October 2022  1:26 PM,17.5,18.79,5.45,5.45,7.88
Finished,15 October 2022  1:20 PM,15 October 2022  2:24 PM,64.0,16.02,3.90,5.45,6.67
Finished,15 October 2022  1:28 PM,15 October 2022  1:53 PM,25.33,20.00,5.45,5.45,9.09
Finished,15 October 2022  1:29 PM,15 October 2022  2:17 PM,48.0,20.00,5.45,5.45,9.09
Finished,15 October 2022  1:34 PM,15 October 2022  2:14 PM,39.72,20.00,5.45,5.45,9.09
Finished,15 October 2022  1:36 PM,15 October 2022  2:23 PM,47.93,20.00,5.45,5.45,9.09
Finished,15 October 2022  1:54 PM,15 October 2022  3:27 PM,92.0,18.18,5.45,5.45,7.27
Finished,15 October 2022  2:00 PM,15 October 2022  2:18 PM,17.5,20.00,5.45,5.45,9.09
Finished,15 October 2022  2:05 PM,15 October 2022  3:46 PM,101.0,15.15,5.45,5.45,4.24
Finished,15 October 2022  2:05 PM,15 October 2022  2:37 PM,31.68,13.98,4.29,5.45,4.24
Finished,15 October 2022  2:05 PM,15 October 2022  2:27 PM,21.37,20.00,5.45,5.45,9.09
Finished,15 October 2022  2:15 PM,15 October 2022  2:35 PM,19.47,20.00,5.45,5.45,9.09
Finished,15 October 2022  2:22 PM,15 October 2022  3:32 PM,69.0,20.00,5.45,5.45,9.09
Finished,15 October 2022  2:34 PM,15 October 2022  3:01 PM,27.02,20.00,5.45,5.45,9.09
Finished,15 October 2022  2:35 PM,15 October 2022  2:56 PM,20.47,20.00,5.45,5.45,9.09
Finished,15 October 2022  2:43 PM,15 October 2022  4:20 PM,97.0,13.33,5.45,5.45,2.42
Finished,15 October 2022  2:48 PM,15 October 2022  3:28 PM,39.78,20.00,5.45,5.45,9.09
Finished,15 October 2022  2:49 PM,15 October 2022  3:28 PM,39.57,20.00,5.45,5.45,9.09
Finished,15 October 2022  2:53 PM,15 October 2022  3:32 PM,39.17,20.00,5.45,5.45,9.09
Finished,15 October 2022  2:53 PM,15 October 2022  3:05 PM,12.02,14.55,5.45,5.45,3.64
Finished,15 October 2022  3:03 PM,15 October 2022  3:48 PM,44.8,18.18,5.45,5.45,7.27
Finished,15 October 2022  3:10 PM,15 October 2022  3:31 PM,21.02,20.00,5.45,5.45,9.09
Finished,15 October 2022  3:11 PM,15 October 2022  5:09 PM,118.0,15.88,5.45,4.36,6.06
Finished,15 October 2022  3:13 PM,15 October 2022  4:02 PM,49.33,18.18,5.45,5.45,7.27
Finished,15 October 2022  3:16 PM,15 October 2022  5:01 PM,105.0,20.00,5.45,5.45,9.09
Finished,15 October 2022  3:20 PM,15 October 2022  4:23 PM,63.0,18.79,5.45,5.45,7.88
Finished,15 October 2022  3:20 PM,15 October 2022  4:11 PM,50.53,20.00,5.45,5.45,9.09
Finished,15 October 2022  3:20 PM,15 October 2022  4:31 PM,71.0,18.79,5.45,5.45,7.88
Finished,15 October 2022  3:27 PM,15 October 2022  4:16 PM,49.18,19.61,5.06,5.45,9.09
Finished,15 October 2022  3:27 PM,15 October 2022  4:21 PM,53.67,17.31,5.06,4.36,7.88
Finished,15 October 2022  3:31 PM,15 October 2022  3:46 PM,15.43,20.00,5.45,5.45,9.09
Finished,15 October 2022  3:32 PM,15 October 2022  4:41 PM,68.0,19.22,4.68,5.45,9.09
Finished,15 October 2022  3:35 PM,15 October 2022  5:04 PM,89.0,14.55,5.45,5.45,3.64
Finished,15 October 2022  3:36 PM,15 October 2022  3:49 PM,13.27,13.70,5.45,2.18,6.06
Finished,15 October 2022  3:39 PM,15 October 2022  4:29 PM,50.3,17.19,5.06,5.45,6.67
Finished,15 October 2022  3:39 PM,15 October 2022  4:35 PM,56.35,20.00,5.45,5.45,9.09
Finished,15 October 2022  3:40 PM,15 October 2022  4:31 PM,51.52,18.01,4.68,5.45,7.88
Finished,15 October 2022  3:41 PM,15 October 2022  4:27 PM,46.37,13.09,5.45,2.18,5.45
Finished,15 October 2022  3:42 PM,15 October 2022  4:09 PM,26.58,20.00,5.45,5.45,9.09
Finished,15 October 2022  3:44 PM,15 October 2022  5:28 PM,103.0,19.61,5.06,5.45,9.09
Finished,15 October 2022  3:45 PM,15 October 2022  4:11 PM,25.77,19.22,4.68,5.45,9.09
Finished,15 October 2022  3:53 PM,15 October 2022  5:53 PM,120.0,20.00,5.45,5.45,9.09
Finished,15 October 2022  3:54 PM,15 October 2022  5:29 PM,95.0,20.00,5.45,5.45,9.09
Finished,15 October 2022  3:57 PM,15 October 2022  4:16 PM,19.58,16.00,5.45,3.27,7.27
Finished,15 October 2022  3:57 PM,15 October 2022  4:48 PM,50.8,20.00,5.45,5.45,9.09
Finished,15 October 2022  3:57 PM,15 October 2022  4:10 PM,12.33,18.18,5.45,5.45,7.27
Finished,15 October 2022  3:57 PM,15 October 2022  4:24 PM,26.7,20.00,5.45,5.45,9.09
Finished,15 October 2022  3:58 PM,15 October 2022  5:20 PM,81.0,18.79,5.45,5.45,7.88
Finished,15 October 2022  3:59 PM,15 October 2022  4:16 PM,17.48,11.97,5.06,3.27,3.64
Finished,15 October 2022  3:59 PM,15 October 2022  4:56 PM,56.88,18.18,5.45,5.45,7.27
Finished,15 October 2022  3:59 PM,15 October 2022  5:17 PM,77.0,20.00,5.45,5.45,9.09
Finished,15 October 2022  4:03 PM,15 October 2022  4:30 PM,26.62,16.61,5.45,3.27,7.88
Finished,15 October 2022  4:06 PM,15 October 2022  5:21 PM,75.0,20.00,5.45,5.45,9.09
Finished,15 October 2022  4:09 PM,15 October 2022  6:09 PM,120.0,15.15,5.45,5.45,4.24
Finished,15 October 2022  4:10 PM,15 October 2022  4:44 PM,33.62,15.15,5.45,5.45,4.24
Finished,15 October 2022  4:11 PM,15 October 2022  5:08 PM,56.77,20.00,5.45,5.45,9.09
Finished,15 October 2022  4:13 PM,15 October 2022  5:02 PM,49.18,18.79,5.45,5.45,7.88
Finished,15 October 2022  4:13 PM,15 October 2022  5:09 PM,55.75,20.00,5.45,5.45,9.09
Finished,15 October 2022  4:15 PM,15 October 2022  5:45 PM,90.0,20.00,5.45,5.45,9.09
Finished,15 October 2022  4:19 PM,15 October 2022  4:52 PM,33.35,18.18,5.45,5.45,7.27
Finished,15 October 2022  4:21 PM,15 October 2022  5:32 PM,70.0,18.83,4.29,5.45,9.09
Finished,15 October 2022  4:21 PM,15 October 2022  6:21 PM,120.0,20.00,5.45,5.45,9.09
Finished,15 October 2022  4:21 PM,15 October 2022  5:39 PM,77.0,17.79,5.06,5.45,7.27
Finished,15 October 2022  4:22 PM,15 October 2022  5:42 PM,79.0,18.18,5.45,5.45,7.27
Finished,15 October 2022  4:22 PM,15 October 2022  6:22 PM,120.0,10.42,5.45,4.36,0.61
Finished,15 October 2022  4:23 PM,15 October 2022  5:40 PM,77.0,16.97,5.45,5.45,6.06
Finished,15 October 2022  4:24 PM,15 October 2022  5:27 PM,62.0,20.00,5.45,5.45,9.09
Finished,15 October 2022  4:25 PM,15 October 2022  5:21 PM,56.38,18.18,5.45,5.45,7.27
Finished,15 October 2022  4:27 PM,15 October 2022  5:36 PM,68.0,20.00,5.45,5.45,9.09
Finished,15 October 2022  4:28 PM,15 October 2022  4:56 PM,27.75,16.97,5.45,5.45,6.06
Finished,15 October 2022  4:28 PM,15 October 2022  5:54 PM,86.0,20.00,5.45,5.45,9.09
Finished,15 October 2022  4:28 PM,15 October 2022  5:46 PM,77.0,20.00,5.45,5.45,9.09
Finished,15 October 2022  4:29 PM,15 October 2022  5:53 PM,84.0,18.79,5.45,5.45,7.88
Finished,15 October 2022  4:29 PM,15 October 2022  4:55 PM,26.5,17.40,4.68,5.45,7.27
Finished,15 October 2022  4:30 PM,15 October 2022  6:14 PM,103.0,20.00,5.45,5.45,9.09
Finished,15 October 2022  4:30 PM,15 October 2022  5:54 PM,83.0,15.15,5.45,5.45,4.24
Finished,15 October 2022  4:30 PM,15 October 2022  5:38 PM,67.0,18.18,5.45,5.45,7.27
Finished,15 October 2022  4:32 PM,15 October 2022  6:11 PM,98.0,20.00,5.45,5.45,9.09
Finished,15 October 2022  4:33 PM,15 October 2022  5:35 PM,61.0,20.00,5.45,5.45,9.09
Finished,15 October 2022  4:37 PM,15 October 2022  5:18 PM,41.68,20.00,5.45,5.45,9.09
Finished,15 October 2022  4:40 PM,15 October 2022  5:36 PM,55.65,17.40,4.68,5.45,7.27
Finished,15 October 2022  4:42 PM,15 October 2022  6:22 PM,100.0,17.09,5.45,4.36,7.27
Finished,15 October 2022  4:42 PM,15 October 2022  5:05 PM,23.08,20.00,5.45,5.45,9.09
Finished,15 October 2022  4:44 PM,15 October 2022  5:18 PM,34.0,16.80,4.68,5.45,6.67
Finished,15 October 2022  4:44 PM,15 October 2022  5:52 PM,67.0,19.39,5.45,5.45,8.48
Finished,15 October 2022  4:49 PM,15 October 2022  5:34 PM,44.75,18.79,5.45,5.45,7.88
Finished,15 October 2022  4:50 PM,15 October 2022  5:22 PM,32.0,16.23,3.51,5.45,7.27
Finished,15 October 2022  4:51 PM,15 October 2022  6:02 PM,70.0,18.79,5.45,5.45,7.88
Finished,15 October 2022  4:52 PM,15 October 2022  5:15 PM,23.4,19.39,5.45,5.45,8.48
Finished,15 October 2022  4:53 PM,15 October 2022  5:39 PM,46.52,15.17,3.90,2.18,9.09
Finished,15 October 2022  4:55 PM,15 October 2022  5:54 PM,58.67,17.79,5.06,5.45,7.27
Finished,15 October 2022  5:02 PM,15 October 2022  5:24 PM,22.53,14.55,5.45,5.45,3.64
Finished,15 October 2022  5:04 PM,15 October 2022  5:23 PM,19.2,20.00,5.45,5.45,9.09
Finished,15 October 2022  5:11 PM,15 October 2022  5:24 PM,13.62,18.40,5.06,5.45,7.88
Finished,15 October 2022  5:11 PM,15 October 2022  6:24 PM,73.0,20.00,5.45,5.45,9.09
Finished,15 October 2022  5:17 PM,15 October 2022  5:49 PM,31.93,20.00,5.45,5.45,9.09
Finished,15 October 2022  5:19 PM,15 October 2022  5:53 PM,34.53,13.94,5.45,5.45,3.03
Finished,15 October 2022  5:23 PM,15 October 2022  5:41 PM,18.07,18.18,5.45,5.45,7.27
Finished,15 October 2022  5:28 PM,15 October 2022  6:23 PM,55.2,18.18,5.45,5.45,7.27
Finished,15 October 2022  5:29 PM,15 October 2022  5:56 PM,27.15,20.00,5.45,5.45,9.09
Finished,15 October 2022  5:29 PM,15 October 2022  5:49 PM,19.85,18.18,5.45,5.45,7.27
Finished,15 October 2022  5:31 PM,15 October 2022  6:29 PM,58.5,17.04,4.68,3.27,9.09
Finished,15 October 2022  5:45 PM,15 October 2022  6:12 PM,27.13,7.90,0.39,3.27,4.24
Finished,15 October 2022  5:53 PM,15 October 2022  5:57 PM,3.77,20.00,5.45,5.45,9.09
Finished,15 October 2022  5:57 PM,15 October 2022  6:16 PM,19.03,20.00,5.45,5.45,9.09
