ID number,State,Started on,Completed,Time taken,Grade/20.00,Q. 1 /20.00
28706331.0,Finished,16 November 2022  5:33 PM,16 November 2022  6:17 PM,44.25,12.50,12.50
28712800.0,Finished,16 November 2022  5:54 PM,16 November 2022  7:10 PM,76.0,15.00,15.00
28709878.0,Finished,16 November 2022  6:33 PM,16 November 2022  7:18 PM,44.47,12.50,12.50
28708067.0,Finished,16 November 2022  7:02 PM,16 November 2022  7:51 PM,48.47,10.00,10.00
28706879.0,Finished,16 November 2022  7:02 PM,16 November 2022  7:50 PM,48.27,10.00,10.00
28710067.0,Finished,16 November 2022  7:03 PM,16 November 2022  7:45 PM,42.22,10.00,10.00
3803083.0,Finished,16 November 2022  7:33 PM,16 November 2022  8:52 PM,79.0,20.00,20.00
3803110.0,Finished,16 November 2022  8:06 PM,16 November 2022  9:25 PM,79.0,18.13,18.13
21215141.0,Finished,16 November 2022  9:44 PM,16 November 2022  10:22 PM,37.8,11.25,11.25
28631085.0,Finished,17 November 2022  9:12 AM,17 November 2022  9:48 AM,36.27,13.75,13.75
28603668.0,Finished,17 November 2022  2:42 PM,17 November 2022  3:45 PM,63.0,15.00,15.00
28711626.0,Finished,17 November 2022  2:52 PM,17 November 2022  3:41 PM,48.32,20.00,20.00
28711664.0,Finished,17 November 2022  2:52 PM,17 November 2022  3:41 PM,48.3,13.13,13.13
28706456.0,Finished,17 November 2022  3:39 PM,17 November 2022  4:35 PM,55.67,14.38,14.38
28701368.0,Finished,17 November 2022  3:41 PM,17 November 2022  4:14 PM,33.32,13.75,13.75
28624266.0,Finished,17 November 2022  3:42 PM,17 November 2022  5:42 PM,120.0,14.38,14.38
28700380.0,Finished,17 November 2022  3:43 PM,17 November 2022  4:31 PM,48.42,14.38,14.38
28706128.0,Finished,17 November 2022  3:44 PM,17 November 2022  4:14 PM,30.67,15.00,15.00
3802649.0,Finished,17 November 2022  5:45 PM,17 November 2022  6:20 PM,35.2,13.75,13.75
28627904.0,Finished,17 November 2022  7:00 PM,17 November 2022  8:45 PM,105.0,13.75,13.75
28708078.0,Finished,17 November 2022  7:00 PM,17 November 2022  8:03 PM,62.0,17.50,17.50
28706827.0,Finished,17 November 2022  7:02 PM,17 November 2022  8:53 PM,110.0,13.75,13.75
28602815.0,Finished,17 November 2022  7:05 PM,17 November 2022  8:44 PM,99.0,14.38,14.38
28721870.0,Finished,17 November 2022  7:59 PM,17 November 2022  8:05 PM,6.45,17.50,17.50
28709630.0,Finished,17 November 2022  8:42 PM,17 November 2022  10:34 PM,112.0,13.75,13.75
28725032.0,Finished,17 November 2022  9:06 PM,17 November 2022  9:43 PM,37.12,11.25,11.25
28706848.0,Finished,17 November 2022  9:16 PM,17 November 2022  10:22 PM,66.0,14.38,14.38
28604542.0,Finished,17 November 2022  9:22 PM,17 November 2022  10:19 PM,57.1,15.63,15.63
3700119.0,Finished,17 November 2022  9:22 PM,17 November 2022  10:19 PM,56.67,14.38,14.38
28707210.0,Finished,17 November 2022  9:53 PM,17 November 2022  10:01 PM,8.6,13.13,13.13
21213030.0,Finished,17 November 2022  10:38 PM,17 November 2022  11:13 PM,35.58,19.38,19.38
28626896.0,Finished,17 November 2022  10:44 PM,17 November 2022  11:58 PM,74.0,15.63,15.63
28616341.0,Finished,17 November 2022  10:57 PM,17 November 2022  11:58 PM,60.0,12.50,12.50
21201851.0,Finished,18 November 2022  9:03 AM,18 November 2022  10:15 AM,72.0,14.38,14.38
28608444.0,Finished,18 November 2022  10:27 AM,18 November 2022  11:22 AM,54.73,16.25,16.25
21218316.0,Finished,18 November 2022  11:01 AM,18 November 2022  12:47 PM,106.0,14.38,14.38
21208634.0,Finished,18 November 2022  11:50 AM,18 November 2022  12:27 PM,37.48,14.38,14.38
3700291.0,Finished,18 November 2022  12:44 PM,18 November 2022  1:00 PM,15.35,5.00,5.00
28614730.0,Finished,18 November 2022  5:43 PM,18 November 2022  6:15 PM,31.62,13.13,13.13
28706415.0,Finished,18 November 2022  6:09 PM,18 November 2022  8:06 PM,116.0,15.63,15.63
3808685.0,Finished,18 November 2022  6:09 PM,18 November 2022  8:00 PM,110.0,15.63,15.63
28717281.0,Finished,18 November 2022  6:19 PM,18 November 2022  6:55 PM,36.12,15.00,15.00
28717249.0,Finished,18 November 2022  6:19 PM,18 November 2022  6:45 PM,26.13,14.38,14.38
28627431.0,Finished,18 November 2022  7:47 PM,18 November 2022  8:41 PM,54.3,8.75,8.75
28705068.0,Finished,18 November 2022  8:44 PM,18 November 2022  9:01 PM,16.47,15.00,15.00
21212724.0,Finished,18 November 2022  10:31 PM,18 November 2022  11:02 PM,30.57,15.00,15.00
21115284.0,Finished,18 November 2022  10:37 PM,18 November 2022  11:06 PM,28.4,14.38,14.38
28710097.0,Finished,19 November 2022  12:10 AM,19 November 2022  12:34 AM,23.53,13.13,13.13
28708274.0,Finished,19 November 2022  12:11 AM,19 November 2022  12:34 AM,23.48,13.13,13.13
28609220.0,Finished,19 November 2022  12:06 PM,19 November 2022  12:30 PM,24.08,14.38,14.38
3673536.0,Finished,19 November 2022  12:18 PM,19 November 2022  12:24 PM,6.27,13.13,13.13
21214576.0,Finished,19 November 2022  4:19 PM,19 November 2022  4:45 PM,25.47,19.38,19.38
28711505.0,Finished,19 November 2022  4:28 PM,19 November 2022  5:30 PM,61.0,14.38,14.38
3802503.0,Finished,19 November 2022  4:29 PM,19 November 2022  4:38 PM,8.5,11.25,11.25
21201131.0,Finished,19 November 2022  4:31 PM,19 November 2022  5:15 PM,44.3,13.75,13.75
28711936.0,Finished,19 November 2022  4:36 PM,19 November 2022  5:30 PM,54.52,14.38,14.38
28705835.0,Finished,19 November 2022  4:43 PM,19 November 2022  5:11 PM,28.18,15.00,15.00
28610654.0,Finished,19 November 2022  4:43 PM,19 November 2022  5:10 PM,26.8,10.63,10.63
28609357.0,Finished,19 November 2022  4:47 PM,19 November 2022  5:21 PM,33.97,13.75,13.75
21213350.0,Finished,19 November 2022  4:49 PM,19 November 2022  5:12 PM,23.25,14.38,14.38
28606874.0,Finished,19 November 2022  4:52 PM,19 November 2022  5:57 PM,64.0,14.38,14.38
21117173.0,Finished,19 November 2022  5:00 PM,19 November 2022  6:17 PM,77.0,6.88,6.88
28607928.0,Finished,19 November 2022  5:17 PM,19 November 2022  7:17 PM,120.0,12.50,12.50
28711002.0,Finished,19 November 2022  5:44 PM,19 November 2022  7:37 PM,113.0,13.13,13.13
3800655.0,Finished,19 November 2022  5:51 PM,19 November 2022  6:50 PM,59.2,10.00,10.00
28610536.0,Finished,19 November 2022  9:36 PM,19 November 2022  10:33 PM,56.95,11.25,11.25
3520774.0,Finished,19 November 2022  10:23 PM,19 November 2022  10:54 PM,30.87,14.38,14.38
21207306.0,Finished,19 November 2022  10:52 PM,19 November 2022  11:10 PM,18.53,16.25,16.25
28605493.0,Finished,19 November 2022  11:08 PM,20 November 2022  12:42 AM,93.0,15.00,15.00
21208523.0,Finished,19 November 2022  11:08 PM,19 November 2022  11:36 PM,28.1,14.38,14.38
28706087.0,Finished,19 November 2022  11:48 PM,20 November 2022  12:45 AM,57.03,16.25,16.25
28708977.0,Finished,20 November 2022  12:18 AM,20 November 2022  2:18 AM,120.0,15.63,15.63
28605540.0,Finished,20 November 2022  12:19 AM,20 November 2022  12:47 AM,28.47,15.00,15.00
28710344.0,Finished,20 November 2022  12:19 AM,20 November 2022  2:19 AM,120.0,15.63,15.63
28706745.0,Finished,20 November 2022  12:39 AM,20 November 2022  12:59 AM,20.42,14.38,14.38
28705957.0,Finished,20 November 2022  5:23 AM,20 November 2022  6:14 AM,50.55,12.50,12.50
21200397.0,Finished,20 November 2022  7:55 AM,20 November 2022  9:55 AM,120.0,11.25,11.25
28705425.0,Finished,20 November 2022  7:57 AM,20 November 2022  8:46 AM,49.98,14.38,14.38
3803088.0,Finished,20 November 2022  9:47 AM,20 November 2022  10:30 AM,42.35,13.13,13.13
28707696.0,Finished,20 November 2022  9:48 AM,20 November 2022  10:31 AM,42.9,19.38,19.38
28706346.0,Finished,20 November 2022  10:07 AM,20 November 2022  10:51 AM,43.23,13.13,13.13
28707630.0,Finished,20 November 2022  10:08 AM,20 November 2022  10:54 AM,46.53,13.75,13.75
28706411.0,Finished,20 November 2022  10:13 AM,20 November 2022  10:51 AM,37.52,13.13,13.13
21215298.0,Finished,20 November 2022  10:21 AM,20 November 2022  11:16 AM,54.75,14.38,14.38
28711288.0,Finished,20 November 2022  10:30 AM,20 November 2022  12:08 PM,97.0,13.75,13.75
28705959.0,Finished,20 November 2022  10:32 AM,20 November 2022  10:54 AM,21.77,13.75,13.75
21209708.0,Finished,20 November 2022  10:47 AM,20 November 2022  11:29 AM,42.35,12.50,12.50
28707726.0,Finished,20 November 2022  10:49 AM,20 November 2022  11:14 AM,25.73,11.88,11.88
28602563.0,Finished,20 November 2022  10:59 AM,20 November 2022  11:23 AM,23.52,13.75,13.75
21200169.0,Finished,20 November 2022  11:31 AM,20 November 2022  1:06 PM,94.0,18.75,18.75
28714617.0,Finished,20 November 2022  11:37 AM,20 November 2022  12:18 PM,40.77,18.75,18.75
28618735.0,Finished,20 November 2022  11:38 AM,20 November 2022  12:27 PM,48.98,17.50,17.50
21203528.0,Finished,20 November 2022  11:54 AM,20 November 2022  12:16 PM,21.6,10.00,10.00
3672079.0,Finished,20 November 2022  12:08 PM,20 November 2022  12:49 PM,40.37,20.00,20.00
28710114.0,Finished,20 November 2022  12:08 PM,20 November 2022  12:49 PM,40.48,20.00,20.00
3811684.0,Finished,20 November 2022  12:23 PM,20 November 2022  1:31 PM,68.0,15.63,15.63
28710621.0,Finished,20 November 2022  12:30 PM,20 November 2022  2:30 PM,120.0,20.00,20.00
21212519.0,Finished,20 November 2022  12:31 PM,20 November 2022  1:55 PM,84.0,11.88,11.88
28707404.0,Finished,20 November 2022  12:38 PM,20 November 2022  1:06 PM,27.17,13.13,13.13
28707756.0,Finished,20 November 2022  12:43 PM,20 November 2022  2:25 PM,102.0,13.75,13.75
28602418.0,Finished,20 November 2022  1:31 PM,20 November 2022  2:29 PM,57.93,15.00,15.00
28600768.0,Finished,20 November 2022  2:05 PM,20 November 2022  2:56 PM,51.37,13.13,13.13
21215817.0,Finished,20 November 2022  2:15 PM,20 November 2022  3:19 PM,63.0,9.38,9.38
28729891.0,Finished,20 November 2022  2:21 PM,20 November 2022  3:53 PM,92.0,13.75,13.75
28705401.0,Finished,20 November 2022  2:26 PM,20 November 2022  3:01 PM,35.55,17.50,17.50
28712609.0,Finished,20 November 2022  2:28 PM,20 November 2022  3:03 PM,34.47,18.13,18.13
28706138.0,Finished,20 November 2022  2:46 PM,20 November 2022  3:49 PM,62.0,13.13,13.13
21119283.0,Finished,20 November 2022  2:55 PM,20 November 2022  4:55 PM,120.0,14.38,14.38
21215887.0,Finished,20 November 2022  2:55 PM,20 November 2022  4:18 PM,82.0,13.13,13.13
28614630.0,Finished,20 November 2022  3:02 PM,20 November 2022  3:50 PM,48.32,13.75,13.75
28707475.0,Finished,20 November 2022  3:03 PM,20 November 2022  3:26 PM,23.18,17.50,17.50
28620097.0,Finished,20 November 2022  3:06 PM,20 November 2022  4:49 PM,103.0,10.63,10.63
3521887.0,Finished,20 November 2022  3:07 PM,20 November 2022  3:42 PM,35.12,15.63,15.63
28706902.0,Finished,20 November 2022  3:19 PM,20 November 2022  5:19 PM,120.0,13.75,13.75
28706508.0,Finished,20 November 2022  3:22 PM,20 November 2022  4:49 PM,86.0,13.13,13.13
28706112.0,Finished,20 November 2022  3:22 PM,20 November 2022  4:38 PM,75.0,15.00,15.00
28631974.0,Finished,20 November 2022  3:25 PM,20 November 2022  3:55 PM,29.22,13.13,13.13
28711772.0,Finished,20 November 2022  3:35 PM,20 November 2022  3:59 PM,23.4,20.00,20.00
28616272.0,Finished,20 November 2022  3:38 PM,20 November 2022  5:38 PM,120.0,20.00,20.00
28602162.0,Finished,20 November 2022  3:44 PM,20 November 2022  5:44 PM,119.0,15.00,15.00
28706664.0,Finished,20 November 2022  3:45 PM,20 November 2022  4:11 PM,26.38,13.75,13.75
28712760.0,Finished,20 November 2022  3:47 PM,20 November 2022  5:47 PM,120.0,16.88,16.88
28632942.0,Finished,20 November 2022  3:50 PM,20 November 2022  4:02 PM,12.4,15.63,15.63
28711545.0,Finished,20 November 2022  3:50 PM,20 November 2022  4:39 PM,48.82,11.25,11.25
28711710.0,Finished,20 November 2022  3:55 PM,20 November 2022  5:55 PM,120.0,13.75,13.75
3801002.0,Finished,20 November 2022  3:56 PM,20 November 2022  5:51 PM,115.0,13.75,13.75
28718611.0,Finished,20 November 2022  3:56 PM,20 November 2022  4:55 PM,59.6,15.63,15.63
21208283.0,Finished,20 November 2022  3:58 PM,20 November 2022  4:31 PM,32.02,12.50,12.50
3804152.0,Finished,20 November 2022  3:59 PM,20 November 2022  4:09 PM,9.68,14.38,14.38
28634278.0,Finished,20 November 2022  4:00 PM,20 November 2022  4:12 PM,12.05,15.00,15.00
28709278.0,Finished,20 November 2022  4:00 PM,20 November 2022  6:00 PM,120.0,12.50,12.50
28720263.0,Finished,20 November 2022  4:01 PM,20 November 2022  4:36 PM,34.67,10.00,10.00
28602661.0,Finished,20 November 2022  4:08 PM,20 November 2022  6:08 PM,120.0,13.75,13.75
3701324.0,Finished,20 November 2022  4:09 PM,20 November 2022  5:34 PM,85.0,12.50,12.50
21218709.0,Finished,20 November 2022  4:09 PM,20 November 2022  4:50 PM,40.97,13.75,13.75
21200572.0,Finished,20 November 2022  4:11 PM,20 November 2022  4:31 PM,20.3,16.88,16.88
28712429.0,Finished,20 November 2022  4:11 PM,20 November 2022  5:28 PM,76.0,20.00,20.00
3800073.0,Finished,20 November 2022  4:17 PM,20 November 2022  6:14 PM,117.0,13.13,13.13
28716648.0,Finished,20 November 2022  4:18 PM,20 November 2022  6:06 PM,108.0,13.13,13.13
28708160.0,Finished,20 November 2022  4:18 PM,20 November 2022  6:18 PM,120.0,13.13,13.13
28707798.0,Finished,20 November 2022  4:21 PM,20 November 2022  4:29 PM,8.35,9.38,9.38
28707180.0,Finished,20 November 2022  4:22 PM,20 November 2022  4:32 PM,10.0,15.00,15.00
28706765.0,Finished,20 November 2022  4:24 PM,20 November 2022  6:24 PM,120.0,13.13,13.13
28711501.0,Finished,20 November 2022  4:25 PM,20 November 2022  5:01 PM,36.12,11.88,11.88
28713301.0,Finished,20 November 2022  4:26 PM,20 November 2022  4:52 PM,26.25,13.75,13.75
28707365.0,Finished,20 November 2022  4:28 PM,20 November 2022  6:28 PM,120.0,15.00,15.00
3702508.0,Finished,20 November 2022  4:28 PM,20 November 2022  4:48 PM,19.75,14.38,14.38
28717247.0,Finished,20 November 2022  4:28 PM,20 November 2022  4:46 PM,17.5,6.25,6.25
21113286.0,Finished,20 November 2022  4:28 PM,20 November 2022  6:28 PM,119.0,13.13,13.13
28712278.0,Finished,20 November 2022  4:30 PM,20 November 2022  4:57 PM,27.32,14.38,14.38
28606787.0,Finished,20 November 2022  4:30 PM,20 November 2022  6:30 PM,119.0,13.13,13.13
3808418.0,Finished,20 November 2022  4:33 PM,20 November 2022  6:30 PM,116.0,15.00,15.00
28626439.0,Finished,20 November 2022  4:34 PM,20 November 2022  6:21 PM,107.0,13.75,13.75
28720764.0,Finished,20 November 2022  4:34 PM,20 November 2022  4:43 PM,8.8,8.13,8.13
28706762.0,Finished,20 November 2022  4:37 PM,20 November 2022  4:44 PM,7.02,12.50,12.50
21219706.0,Finished,20 November 2022  4:38 PM,20 November 2022  5:56 PM,77.0,15.00,15.00
28708487.0,Finished,20 November 2022  4:42 PM,20 November 2022  6:30 PM,107.0,10.00,10.00
28706636.0,Finished,20 November 2022  4:45 PM,20 November 2022  4:52 PM,6.82,8.75,8.75
21221977.0,Finished,20 November 2022  4:47 PM,20 November 2022  6:04 PM,76.0,13.75,13.75
28613143.0,Finished,20 November 2022  4:48 PM,20 November 2022  6:27 PM,99.0,12.50,12.50
3704907.0,Finished,20 November 2022  4:49 PM,20 November 2022  6:30 PM,100.0,19.38,19.38
28706232.0,Finished,20 November 2022  4:51 PM,20 November 2022  5:44 PM,52.83,16.88,16.88
28713149.0,Finished,20 November 2022  4:51 PM,20 November 2022  6:30 PM,98.0,14.38,14.38
28709428.0,Finished,20 November 2022  4:53 PM,20 November 2022  5:03 PM,9.97,14.38,14.38
3811446.0,Finished,20 November 2022  4:53 PM,20 November 2022  4:59 PM,5.73,13.75,13.75
21200977.0,Finished,20 November 2022  4:55 PM,20 November 2022  6:30 PM,94.0,20.00,20.00
28707797.0,Finished,20 November 2022  5:01 PM,20 November 2022  5:39 PM,38.3,13.75,13.75
28602183.0,Finished,20 November 2022  5:02 PM,20 November 2022  6:06 PM,63.0,11.88,11.88
28710263.0,Finished,20 November 2022  5:03 PM,20 November 2022  5:17 PM,14.2,10.00,10.00
28707889.0,Finished,20 November 2022  5:03 PM,20 November 2022  5:34 PM,30.45,16.25,16.25
3703308.0,Finished,20 November 2022  5:04 PM,20 November 2022  6:30 PM,85.0,3.75,3.75
28720888.0,Finished,20 November 2022  5:05 PM,20 November 2022  6:19 PM,73.0,16.88,16.88
3803944.0,Finished,20 November 2022  5:07 PM,20 November 2022  5:15 PM,7.92,15.00,15.00
28616494.0,Finished,20 November 2022  5:08 PM,20 November 2022  5:17 PM,9.63,15.63,15.63
28718775.0,Finished,20 November 2022  5:08 PM,20 November 2022  6:18 PM,70.0,13.75,13.75
28601294.0,Finished,20 November 2022  5:10 PM,20 November 2022  6:30 PM,79.0,11.88,11.88
28711811.0,Finished,20 November 2022  5:11 PM,20 November 2022  5:53 PM,41.5,8.75,8.75
28712088.0,Finished,20 November 2022  5:12 PM,20 November 2022  6:30 PM,77.0,13.75,13.75
28600470.0,Finished,20 November 2022  5:14 PM,20 November 2022  6:01 PM,46.63,20.00,20.00
28706076.0,Finished,20 November 2022  5:17 PM,20 November 2022  6:14 PM,57.33,14.38,14.38
28716428.0,Finished,20 November 2022  5:20 PM,20 November 2022  6:09 PM,49.02,15.63,15.63
28608893.0,Finished,20 November 2022  5:20 PM,20 November 2022  5:37 PM,17.0,13.75,13.75
28708212.0,Finished,20 November 2022  5:23 PM,20 November 2022  5:38 PM,15.73,15.00,15.00
28709531.0,Finished,20 November 2022  5:23 PM,20 November 2022  5:59 PM,35.65,16.25,16.25
28618109.0,Finished,20 November 2022  5:27 PM,20 November 2022  6:29 PM,62.0,20.00,20.00
3971297.0,Finished,20 November 2022  5:27 PM,20 November 2022  5:49 PM,21.3,10.63,10.63
21208501.0,Finished,20 November 2022  5:36 PM,20 November 2022  5:53 PM,17.08,11.25,11.25
3804887.0,Finished,20 November 2022  5:44 PM,20 November 2022  6:30 PM,45.45,6.88,6.88
3702042.0,Finished,20 November 2022  5:51 PM,20 November 2022  6:11 PM,20.68,20.00,20.00
3702933.0,Finished,20 November 2022  6:09 PM,20 November 2022  6:30 PM,20.25,13.13,13.13
3803177.0,Finished,20 November 2022  6:12 PM,20 November 2022  6:24 PM,11.73,15.00,15.00
3804052.0,Finished,20 November 2022  6:16 PM,20 November 2022  6:27 PM,11.65,13.75,13.75
21113317.0,Finished,20 November 2022  6:24 PM,20 November 2022  6:30 PM,5.03,0.63,0.63
28607959.0,Finished,20 November 2022  8:18 PM,20 November 2022  8:56 PM,38.38,16.88,16.88
