ID number,State,Started on,Completed,Time taken,Grade/20.00,Q. 1 /0.65,Q. 2 /5.16,Q. 3 /1.29,Q. 4 /3.87,Q. 5 /3.87,Q. 6 /2.58,Q. 7 /2.58
28627904.0,Finished,29 September 2022  5:58 PM,29 September 2022  6:25 PM,27.32,20.00,0.65,5.16,1.29,3.87,3.87,2.58,2.58
3803083.0,Finished,29 September 2022  10:50 PM,29 September 2022  11:36 PM,45.78,20.00,0.65,5.16,1.29,3.87,3.87,2.58,2.58
3803110.0,Finished,29 September 2022  11:04 PM,29 September 2022  11:35 PM,31.23,14.84,0.65,0.00,1.29,3.87,3.87,2.58,2.58
3804887.0,Finished,29 September 2022  11:24 PM,30 September 2022  12:17 AM,52.68,19.35,0.65,4.52,1.29,3.87,3.87,2.58,2.58
3673536.0,Finished,30 September 2022  9:32 AM,30 September 2022  10:42 AM,70.0,15.48,0.65,5.16,1.29,0.00,3.87,2.58,1.94
28707798.0,Finished,30 September 2022  1:36 PM,30 September 2022  1:56 PM,20.15,12.90,0.00,0.00,0.00,3.87,3.87,2.58,2.58
28609357.0,Finished,30 September 2022  1:37 PM,30 September 2022  2:06 PM,29.17,10.97,0.65,0.65,1.29,0.00,3.87,2.58,1.94
28608444.0,Finished,30 September 2022  3:06 PM,30 September 2022  3:58 PM,52.63,15.48,0.65,2.58,0.00,3.87,3.87,2.58,1.94
21207306.0,Finished,30 September 2022  3:12 PM,30 September 2022  4:18 PM,66.0,10.97,0.65,0.00,0.00,1.29,3.87,2.58,2.58
21212724.0,Finished,30 September 2022  4:07 PM,30 September 2022  4:32 PM,25.43,15.48,0.65,0.65,1.29,3.87,3.87,2.58,2.58
21201851.0,Finished,30 September 2022  4:33 PM,30 September 2022  6:29 PM,116.0,12.90,0.00,2.58,0.00,1.29,3.87,2.58,2.58
28602815.0,Finished,30 September 2022  5:04 PM,30 September 2022  6:04 PM,60.0,20.00,0.65,5.16,1.29,3.87,3.87,2.58,2.58
3800655.0,Finished,30 September 2022  5:21 PM,30 September 2022  7:09 PM,107.0,14.19,0.00,0.00,1.29,3.87,3.87,2.58,2.58
28706827.0,Finished,30 September 2022  5:57 PM,30 September 2022  6:39 PM,41.95,20.00,0.65,5.16,1.29,3.87,3.87,2.58,2.58
28711002.0,Finished,30 September 2022  5:58 PM,30 September 2022  7:27 PM,89.0,16.13,0.65,5.16,1.29,3.87,0.00,2.58,2.58
28711733.0,Finished,30 September 2022  6:16 PM,30 September 2022  7:30 PM,74.0,9.68,0.65,0.00,0.00,0.00,3.87,2.58,2.58
21200572.0,Finished,30 September 2022  6:17 PM,30 September 2022  7:04 PM,46.9,18.71,0.65,5.16,0.00,3.87,3.87,2.58,2.58
21201131.0,Finished,30 September 2022  6:32 PM,30 September 2022  7:01 PM,28.87,13.55,0.65,2.58,1.29,0.00,3.87,2.58,2.58
28706563.0,Finished,30 September 2022  6:48 PM,30 September 2022  7:47 PM,59.32,9.68,0.65,0.00,0.00,0.00,3.87,2.58,2.58
3804152.0,Finished,30 September 2022  7:06 PM,30 September 2022  7:34 PM,28.27,8.39,0.65,2.58,0.00,0.00,0.65,2.58,1.94
21200397.0,Finished,30 September 2022  7:18 PM,30 September 2022  9:12 PM,113.0,18.71,0.65,5.16,0.00,3.87,3.87,2.58,2.58
28711951.0,Finished,30 September 2022  7:40 PM,30 September 2022  9:04 PM,83.0,16.77,0.65,3.23,0.00,3.87,3.87,2.58,2.58
28614730.0,Finished,30 September 2022  8:28 PM,30 September 2022  9:27 PM,59.27,12.26,0.00,0.00,0.00,3.87,3.87,2.58,1.94
28706052.0,Finished,30 September 2022  8:55 PM,30 September 2022  10:11 PM,76.0,16.13,0.65,2.58,0.00,3.87,3.87,2.58,2.58
28707404.0,Finished,30 September 2022  9:33 PM,30 September 2022  11:03 PM,89.0,14.84,0.65,2.58,0.00,2.58,3.87,2.58,2.58
28624266.0,Finished,30 September 2022  10:00 PM,30 September 2022  11:04 PM,64.0,20.00,0.65,5.16,1.29,3.87,3.87,2.58,2.58
28707917.0,Finished,30 September 2022  10:04 PM,30 September 2022  11:16 PM,72.0,15.48,0.00,1.29,1.29,3.87,3.87,2.58,2.58
28708934.0,Finished,30 September 2022  10:04 PM,30 September 2022  11:18 PM,73.0,15.48,0.00,1.29,1.29,3.87,3.87,2.58,2.58
28614630.0,Finished,30 September 2022  10:05 PM,30 September 2022  11:34 PM,89.0,9.68,0.00,0.00,0.00,1.29,3.87,2.58,1.94
28706128.0,Finished,30 September 2022  10:11 PM,30 September 2022  11:04 PM,53.13,20.00,0.65,5.16,1.29,3.87,3.87,2.58,2.58
28706745.0,Finished,30 September 2022  10:11 PM,30 September 2022  11:05 PM,53.7,20.00,0.65,5.16,1.29,3.87,3.87,2.58,2.58
28708977.0,Finished,30 September 2022  10:48 PM,1 October 2022  12:13 AM,85.0,12.26,0.65,2.58,0.00,0.00,3.87,2.58,2.58
28620133.0,Finished,30 September 2022  10:48 PM,30 September 2022  11:17 PM,28.53,16.13,0.65,5.16,1.29,0.00,3.87,2.58,2.58
28717247.0,Finished,30 September 2022  11:02 PM,30 September 2022  11:32 PM,29.72,9.68,0.65,2.58,0.00,0.00,3.87,1.94,0.65
28706415.0,Finished,30 September 2022  11:04 PM,30 September 2022  11:10 PM,6.72,16.13,0.65,2.58,0.00,3.87,3.87,2.58,2.58
28712800.0,Finished,30 September 2022  11:15 PM,1 October 2022  12:16 AM,61.0,14.84,0.65,5.16,0.00,0.00,3.87,2.58,2.58
28706087.0,Finished,30 September 2022  11:18 PM,1 October 2022  12:04 AM,45.67,12.26,0.65,2.58,0.00,0.00,3.87,2.58,2.58
28701368.0,Finished,30 September 2022  11:35 PM,1 October 2022  12:17 AM,41.97,12.90,0.65,2.58,0.65,0.00,3.87,2.58,2.58
21208523.0,Finished,30 September 2022  11:41 PM,1 October 2022  12:27 AM,46.35,16.13,0.65,2.58,0.00,3.87,3.87,2.58,2.58
28634278.0,Finished,30 September 2022  11:59 PM,1 October 2022  12:09 AM,9.87,16.77,0.65,5.16,1.29,3.87,0.65,2.58,2.58
28605540.0,Finished,1 October 2022  12:04 AM,1 October 2022  12:28 AM,23.32,12.26,0.65,2.58,0.00,0.00,3.87,2.58,2.58
28710344.0,Finished,1 October 2022  12:05 AM,1 October 2022  12:28 AM,23.33,12.26,0.65,2.58,0.00,0.00,3.87,2.58,2.58
28705835.0,Finished,1 October 2022  2:06 AM,1 October 2022  2:16 AM,9.77,11.61,0.65,0.00,1.29,3.87,0.65,2.58,2.58
28630611.0,Finished,1 October 2022  7:41 AM,1 October 2022  8:25 AM,44.5,15.48,0.00,5.16,1.29,0.00,3.87,2.58,2.58
28705957.0,Finished,1 October 2022  8:19 AM,1 October 2022  9:19 AM,59.8,9.03,0.65,-,0.00,1.29,3.87,1.29,1.94
28729891.0,Finished,1 October 2022  8:30 AM,1 October 2022  8:38 AM,8.32,15.48,0.00,5.16,1.29,0.00,3.87,2.58,2.58
28714617.0,Finished,1 October 2022  9:20 AM,1 October 2022  11:20 AM,120.0,6.45,0.65,0.00,0.00,0.00,0.65,2.58,2.58
28711288.0,Finished,1 October 2022  9:30 AM,1 October 2022  10:44 AM,74.0,9.68,0.65,0.00,0.00,0.00,3.87,2.58,2.58
28707210.0,Finished,1 October 2022  9:44 AM,1 October 2022  10:44 AM,59.72,11.61,0.65,1.94,0.00,3.87,0.00,2.58,2.58
21218316.0,Finished,1 October 2022  9:47 AM,1 October 2022  10:50 AM,63.0,16.13,0.65,1.29,1.29,3.87,3.87,2.58,2.58
28706346.0,Finished,1 October 2022  9:51 AM,1 October 2022  11:00 AM,68.0,16.13,0.65,2.58,0.00,3.87,3.87,2.58,2.58
28705948.0,Finished,1 October 2022  10:05 AM,1 October 2022  11:00 AM,54.47,14.84,0.65,2.58,0.00,2.58,3.87,2.58,2.58
28707630.0,Finished,1 October 2022  10:06 AM,1 October 2022  11:00 AM,53.75,16.13,0.65,2.58,0.00,3.87,3.87,2.58,2.58
28706508.0,Finished,1 October 2022  10:14 AM,1 October 2022  11:28 AM,73.0,20.00,0.65,5.16,1.29,3.87,3.87,2.58,2.58
28617316.0,Finished,1 October 2022  10:19 AM,1 October 2022  11:56 AM,97.0,15.48,0.65,5.16,1.29,0.00,3.87,2.58,1.94
28705959.0,Finished,1 October 2022  10:21 AM,1 October 2022  10:59 AM,38.8,12.26,0.65,2.58,0.00,0.00,3.87,2.58,2.58
3803088.0,Finished,1 October 2022  10:32 AM,1 October 2022  11:15 AM,43.55,14.84,0.65,0.00,1.29,3.87,3.87,2.58,2.58
21208634.0,Finished,1 October 2022  10:39 AM,1 October 2022  12:35 PM,116.0,16.77,0.65,5.16,1.29,3.87,0.65,2.58,2.58
28707696.0,Finished,1 October 2022  10:45 AM,1 October 2022  11:05 AM,20.22,20.00,0.65,5.16,1.29,3.87,3.87,2.58,2.58
28603668.0,Finished,1 October 2022  10:47 AM,1 October 2022  12:47 PM,120.0,13.55,0.00,5.16,1.29,1.29,0.65,2.58,2.58
21115284.0,Finished,1 October 2022  10:48 AM,1 October 2022  11:35 AM,46.85,13.55,0.65,2.58,1.29,0.00,3.87,2.58,2.58
28717281.0,Finished,1 October 2022  10:55 AM,1 October 2022  11:54 AM,58.5,14.84,0.65,5.16,0.00,0.00,3.87,2.58,2.58
28710114.0,Finished,1 October 2022  10:58 AM,1 October 2022  12:02 PM,63.0,15.81,0.65,5.16,1.29,0.00,3.55,2.58,2.58
3672079.0,Finished,1 October 2022  10:58 AM,1 October 2022  11:56 AM,57.17,16.13,0.65,5.16,1.29,0.00,3.87,2.58,2.58
21215298.0,Finished,1 October 2022  11:19 AM,1 October 2022  12:40 PM,80.0,14.84,0.65,5.16,0.00,0.00,3.87,2.58,2.58
28706138.0,Finished,1 October 2022  11:45 AM,1 October 2022  12:55 PM,70.0,18.71,0.65,5.16,1.29,2.58,3.87,2.58,2.58
28618735.0,Finished,1 October 2022  12:02 PM,1 October 2022  12:44 PM,41.85,20.00,0.65,5.16,1.29,3.87,3.87,2.58,2.58
21215141.0,Finished,1 October 2022  12:07 PM,1 October 2022  12:36 PM,28.63,16.13,0.65,5.16,1.29,0.00,3.87,2.58,2.58
21113317.0,Finished,1 October 2022  12:40 PM,1 October 2022  1:59 PM,79.0,10.97,0.65,5.16,1.29,0.00,1.29,1.29,1.29
28706411.0,Finished,1 October 2022  12:40 PM,1 October 2022  12:57 PM,16.9,14.84,0.65,2.58,0.00,2.58,3.87,2.58,2.58
28609220.0,Finished,1 October 2022  1:03 PM,1 October 2022  1:26 PM,22.67,20.00,0.65,5.16,1.29,3.87,3.87,2.58,2.58
28602418.0,Finished,1 October 2022  1:06 PM,1 October 2022  2:10 PM,63.0,17.42,0.65,5.16,1.29,1.29,3.87,2.58,2.58
21209708.0,Finished,1 October 2022  1:08 PM,1 October 2022  1:38 PM,29.18,16.77,0.65,5.16,1.29,3.87,0.65,2.58,2.58
28602563.0,Finished,1 October 2022  1:14 PM,1 October 2022  1:25 PM,11.72,17.42,0.65,2.58,1.29,3.87,3.87,2.58,2.58
28616494.0,Finished,1 October 2022  1:14 PM,1 October 2022  1:25 PM,11.2,13.55,0.65,0.00,0.00,3.87,3.87,2.58,2.58
21208283.0,Finished,1 October 2022  1:31 PM,1 October 2022  2:05 PM,34.0,6.45,0.65,0.00,0.00,0.00,0.65,2.58,2.58
21212519.0,Finished,1 October 2022  1:32 PM,1 October 2022  3:00 PM,87.0,18.71,0.65,5.16,1.29,2.58,3.87,2.58,2.58
28601294.0,Finished,1 October 2022  1:43 PM,1 October 2022  2:46 PM,62.0,5.48,0.65,0.00,0.00,0.00,2.26,1.29,1.29
21219706.0,Finished,1 October 2022  1:49 PM,1 October 2022  3:49 PM,119.0,18.71,0.65,5.16,1.29,3.87,3.87,1.94,1.94
28707889.0,Finished,1 October 2022  1:58 PM,1 October 2022  3:11 PM,72.0,18.71,0.65,5.16,1.29,3.87,3.87,1.29,2.58
28706636.0,Finished,1 October 2022  2:05 PM,1 October 2022  3:14 PM,69.0,9.68,0.65,0.00,0.00,0.00,3.87,2.58,2.58
28600768.0,Finished,1 October 2022  2:07 PM,1 October 2022  3:41 PM,93.0,20.00,0.65,5.16,1.29,3.87,3.87,2.58,2.58
3700119.0,Finished,1 October 2022  2:10 PM,1 October 2022  3:44 PM,94.0,17.42,0.65,2.58,1.29,3.87,3.87,2.58,2.58
28604542.0,Finished,1 October 2022  2:10 PM,1 October 2022  3:45 PM,95.0,14.84,0.65,2.58,1.29,1.29,3.87,2.58,2.58
28600470.0,Finished,1 October 2022  2:11 PM,1 October 2022  3:40 PM,89.0,20.00,0.65,5.16,1.29,3.87,3.87,2.58,2.58
21213350.0,Finished,1 October 2022  2:11 PM,1 October 2022  4:06 PM,114.0,11.61,0.00,2.58,0.00,0.00,3.87,2.58,2.58
28717249.0,Finished,1 October 2022  2:12 PM,1 October 2022  2:14 PM,1.85,15.48,0.65,5.16,0.00,2.58,1.94,2.58,2.58
21213030.0,Finished,1 October 2022  2:26 PM,1 October 2022  3:18 PM,51.53,20.00,0.65,5.16,1.29,3.87,3.87,2.58,2.58
28626896.0,Finished,1 October 2022  2:33 PM,1 October 2022  2:57 PM,24.72,18.71,0.65,5.16,1.29,2.58,3.87,2.58,2.58
21119283.0,Finished,1 October 2022  2:34 PM,1 October 2022  3:12 PM,37.73,16.13,0.65,5.16,1.29,0.00,3.87,2.58,2.58
3808685.0,Finished,1 October 2022  2:34 PM,1 October 2022  3:55 PM,80.0,14.19,0.65,2.58,1.29,3.87,0.65,2.58,2.58
28706902.0,Finished,1 October 2022  2:39 PM,1 October 2022  3:20 PM,40.35,17.42,0.65,5.16,1.29,1.29,3.87,2.58,2.58
28708487.0,Finished,1 October 2022  2:41 PM,1 October 2022  3:53 PM,71.0,17.42,0.65,5.16,1.29,1.29,3.87,2.58,2.58
28709531.0,Finished,1 October 2022  2:46 PM,1 October 2022  3:27 PM,40.88,9.68,0.65,2.58,1.29,0.00,0.65,1.94,2.58
3702933.0,Finished,1 October 2022  2:47 PM,1 October 2022  4:10 PM,82.0,16.13,0.65,5.16,1.29,3.87,0.00,2.58,2.58
3811684.0,Finished,1 October 2022  2:49 PM,1 October 2022  3:56 PM,67.0,14.19,0.65,2.58,1.29,3.87,0.65,2.58,2.58
3804605.0,Finished,1 October 2022  2:50 PM,1 October 2022  3:34 PM,44.5,11.61,0.65,2.58,0.00,0.00,3.87,2.58,1.94
28707180.0,Finished,1 October 2022  2:51 PM,1 October 2022  3:36 PM,45.13,16.77,0.65,5.16,0.65,1.29,3.87,2.58,2.58
28706112.0,Finished,1 October 2022  2:54 PM,1 October 2022  4:23 PM,88.0,20.00,0.65,5.16,1.29,3.87,3.87,2.58,2.58
28605493.0,Finished,1 October 2022  2:54 PM,1 October 2022  4:00 PM,66.0,14.19,0.65,2.58,1.29,3.87,0.65,2.58,2.58
28706879.0,Finished,1 October 2022  3:04 PM,1 October 2022  3:52 PM,48.05,20.00,0.65,5.16,1.29,3.87,3.87,2.58,2.58
28708067.0,Finished,1 October 2022  3:04 PM,1 October 2022  3:52 PM,48.07,18.71,0.65,5.16,1.29,2.58,3.87,2.58,2.58
28610536.0,Finished,1 October 2022  3:06 PM,1 October 2022  5:06 PM,120.0,20.00,0.65,5.16,1.29,3.87,3.87,2.58,2.58
3803944.0,Finished,1 October 2022  3:07 PM,1 October 2022  3:29 PM,21.48,14.84,0.65,0.00,1.29,3.87,3.87,2.58,2.58
3801002.0,Finished,1 October 2022  3:10 PM,1 October 2022  4:50 PM,99.0,15.48,0.65,4.52,1.29,0.00,3.87,2.58,2.58
21215887.0,Finished,1 October 2022  3:11 PM,1 October 2022  3:40 PM,29.53,20.00,0.65,5.16,1.29,3.87,3.87,2.58,2.58
3811446.0,Finished,1 October 2022  3:13 PM,1 October 2022  4:23 PM,69.0,13.55,0.65,2.58,1.29,0.00,3.87,2.58,2.58
28631085.0,Finished,1 October 2022  3:15 PM,1 October 2022  4:18 PM,63.0,19.35,0.00,5.16,1.29,3.87,3.87,2.58,2.58
28711772.0,Finished,1 October 2022  3:15 PM,1 October 2022  4:09 PM,53.4,16.13,0.65,5.16,1.29,0.00,3.87,2.58,2.58
28602162.0,Finished,1 October 2022  3:20 PM,1 October 2022  4:55 PM,94.0,20.00,0.65,5.16,1.29,3.87,3.87,2.58,2.58
28632942.0,Finished,1 October 2022  3:20 PM,1 October 2022  3:31 PM,11.07,20.00,0.65,5.16,1.29,3.87,3.87,2.58,2.58
28700380.0,Finished,1 October 2022  3:20 PM,1 October 2022  3:42 PM,21.23,20.00,0.65,5.16,1.29,3.87,3.87,2.58,2.58
28706456.0,Finished,1 October 2022  3:22 PM,1 October 2022  3:42 PM,20.87,20.00,0.65,5.16,1.29,3.87,3.87,2.58,2.58
28706232.0,Finished,1 October 2022  3:22 PM,1 October 2022  4:25 PM,63.0,16.13,0.65,2.58,0.00,3.87,3.87,2.58,2.58
28706938.0,Finished,1 October 2022  3:24 PM,1 October 2022  3:50 PM,25.97,16.13,0.65,5.16,1.29,0.00,3.87,2.58,2.58
28710067.0,Finished,1 October 2022  3:24 PM,1 October 2022  3:52 PM,27.67,20.00,0.65,5.16,1.29,3.87,3.87,2.58,2.58
3802503.0,Finished,1 October 2022  3:26 PM,1 October 2022  4:14 PM,47.72,12.90,0.65,4.52,0.00,0.00,3.23,2.58,1.94
28712088.0,Finished,1 October 2022  3:26 PM,1 October 2022  4:08 PM,42.17,17.42,0.65,3.87,1.29,2.58,3.87,2.58,2.58
28627431.0,Finished,1 October 2022  3:27 PM,1 October 2022  4:14 PM,47.22,15.48,0.00,2.58,0.00,3.87,3.87,2.58,2.58
28712760.0,Finished,1 October 2022  3:28 PM,1 October 2022  5:03 PM,95.0,20.00,0.65,5.16,1.29,3.87,3.87,2.58,2.58
28708212.0,Finished,1 October 2022  3:33 PM,1 October 2022  4:08 PM,34.32,16.13,0.65,5.16,1.29,0.00,3.87,2.58,2.58
21215817.0,Finished,1 October 2022  3:34 PM,1 October 2022  4:21 PM,46.93,12.90,0.65,3.87,1.29,0.00,1.94,2.58,2.58
28707726.0,Finished,1 October 2022  3:34 PM,1 October 2022  4:42 PM,68.0,16.13,0.65,5.16,1.29,0.00,3.87,2.58,2.58
28711501.0,Finished,1 October 2022  3:37 PM,1 October 2022  4:25 PM,48.12,16.13,0.65,1.29,1.29,3.87,3.87,2.58,2.58
28720764.0,Finished,1 October 2022  3:38 PM,1 October 2022  3:58 PM,20.03,13.55,0.65,2.58,1.29,0.00,3.87,2.58,2.58
3520774.0,Finished,1 October 2022  3:39 PM,1 October 2022  4:32 PM,53.22,11.61,0.65,3.23,0.00,2.58,0.65,1.94,2.58
28707756.0,Finished,1 October 2022  3:39 PM,1 October 2022  4:40 PM,60.0,20.00,0.65,5.16,1.29,3.87,3.87,2.58,2.58
21200169.0,Finished,1 October 2022  3:40 PM,1 October 2022  5:40 PM,120.0,17.42,0.65,2.58,1.29,3.87,3.87,2.58,2.58
28606874.0,Finished,1 October 2022  3:40 PM,1 October 2022  4:30 PM,50.28,12.90,0.00,2.58,1.29,0.00,3.87,2.58,2.58
21200977.0,Finished,1 October 2022  3:41 PM,1 October 2022  4:23 PM,41.38,20.00,0.65,5.16,1.29,3.87,3.87,2.58,2.58
3700291.0,Finished,1 October 2022  3:46 PM,1 October 2022  4:13 PM,26.83,6.45,0.00,0.65,0.00,0.00,3.87,0.65,1.29
3704907.0,Finished,1 October 2022  3:47 PM,1 October 2022  5:47 PM,120.0,20.00,0.65,5.16,1.29,3.87,3.87,2.58,2.58
28707365.0,Finished,1 October 2022  3:47 PM,1 October 2022  4:40 PM,52.58,20.00,0.65,5.16,1.29,3.87,3.87,2.58,2.58
28711545.0,Finished,1 October 2022  3:57 PM,1 October 2022  4:42 PM,45.65,20.00,0.65,5.16,1.29,3.87,3.87,2.58,2.58
28711811.0,Finished,1 October 2022  3:58 PM,1 October 2022  5:10 PM,71.0,14.84,0.65,1.29,0.00,3.87,3.87,2.58,2.58
28706848.0,Finished,1 October 2022  3:58 PM,1 October 2022  5:18 PM,79.0,18.71,0.65,5.16,0.00,3.87,3.87,2.58,2.58
28708160.0,Finished,1 October 2022  4:00 PM,1 October 2022  6:01 PM,120.0,19.35,0.65,4.52,1.29,3.87,3.87,2.58,2.58
28718611.0,Finished,1 October 2022  4:02 PM,1 October 2022  4:35 PM,33.8,10.32,0.65,2.58,1.29,0.00,0.65,2.58,2.58
3804052.0,Finished,1 October 2022  4:02 PM,1 October 2022  4:29 PM,27.35,20.00,0.65,5.16,1.29,3.87,3.87,2.58,2.58
28713301.0,Finished,1 October 2022  4:02 PM,1 October 2022  4:27 PM,24.7,16.13,0.65,1.29,1.29,3.87,3.87,2.58,2.58
28618109.0,Finished,1 October 2022  4:02 PM,1 October 2022  5:45 PM,102.0,18.71,0.65,5.16,0.00,3.87,3.87,2.58,2.58
3702042.0,Finished,1 October 2022  4:03 PM,1 October 2022  5:05 PM,61.0,20.00,0.65,5.16,1.29,3.87,3.87,2.58,2.58
3701324.0,Finished,1 October 2022  4:05 PM,1 October 2022  5:15 PM,69.0,20.00,0.65,5.16,1.29,3.87,3.87,2.58,2.58
28606787.0,Finished,1 October 2022  4:11 PM,1 October 2022  5:22 PM,71.0,20.00,0.65,5.16,1.29,3.87,3.87,2.58,2.58
28602661.0,Finished,1 October 2022  4:13 PM,1 October 2022  5:52 PM,99.0,20.00,0.65,5.16,1.29,3.87,3.87,2.58,2.58
28710263.0,Finished,1 October 2022  4:13 PM,1 October 2022  4:48 PM,34.97,17.42,0.65,2.58,1.29,3.87,3.87,2.58,2.58
28707797.0,Finished,1 October 2022  4:13 PM,1 October 2022  4:48 PM,34.92,17.42,0.65,2.58,1.29,3.87,3.87,2.58,2.58
3808150.0,Finished,1 October 2022  4:14 PM,1 October 2022  6:03 PM,109.0,13.55,0.65,2.58,1.29,0.00,3.87,2.58,2.58
28607959.0,Finished,1 October 2022  4:15 PM,1 October 2022  4:41 PM,25.9,20.00,0.65,5.16,1.29,3.87,3.87,2.58,2.58
28712278.0,Finished,1 October 2022  4:16 PM,1 October 2022  4:37 PM,21.08,20.00,0.65,5.16,1.29,3.87,3.87,2.58,2.58
21219688.0,Finished,1 October 2022  4:16 PM,1 October 2022  4:40 PM,23.3,13.23,0.65,5.16,1.29,0.00,1.61,2.58,1.94
28720263.0,Finished,1 October 2022  4:18 PM,1 October 2022  4:56 PM,38.52,16.13,0.65,2.58,-,3.87,3.87,2.58,2.58
3872127.0,Finished,1 October 2022  4:18 PM,1 October 2022  5:04 PM,45.58,19.35,0.65,5.16,1.29,3.87,3.23,2.58,2.58
3804183.0,Finished,1 October 2022  4:20 PM,1 October 2022  4:51 PM,30.7,14.84,0.65,5.16,1.29,0.00,3.87,1.94,1.94
28716648.0,Finished,1 October 2022  4:24 PM,1 October 2022  4:48 PM,24.08,20.00,0.65,5.16,1.29,3.87,3.87,2.58,2.58
21113286.0,Finished,1 October 2022  4:24 PM,1 October 2022  5:07 PM,42.77,20.00,0.65,5.16,1.29,3.87,3.87,2.58,2.58
28707475.0,Finished,1 October 2022  4:24 PM,1 October 2022  5:29 PM,64.0,16.13,0.65,5.16,1.29,0.00,3.87,2.58,2.58
28709630.0,Finished,1 October 2022  4:25 PM,1 October 2022  5:21 PM,56.57,20.00,0.65,5.16,1.29,3.87,3.87,2.58,2.58
28706664.0,Finished,1 October 2022  4:25 PM,1 October 2022  5:08 PM,42.72,20.00,0.65,5.16,1.29,3.87,3.87,2.58,2.58
28716428.0,Finished,1 October 2022  4:25 PM,1 October 2022  5:03 PM,37.55,20.00,0.65,5.16,1.29,3.87,3.87,2.58,2.58
28602183.0,Finished,1 October 2022  4:26 PM,1 October 2022  5:53 PM,86.0,16.77,0.65,5.16,1.29,3.87,0.65,2.58,2.58
28710621.0,Finished,1 October 2022  4:27 PM,1 October 2022  5:47 PM,80.0,20.00,0.65,5.16,1.29,3.87,3.87,2.58,2.58
28705401.0,Finished,1 October 2022  4:27 PM,1 October 2022  5:29 PM,61.0,16.13,0.65,5.16,1.29,0.00,3.87,2.58,2.58
28718775.0,Finished,1 October 2022  4:28 PM,1 October 2022  5:22 PM,54.12,20.00,0.65,5.16,1.29,3.87,3.87,2.58,2.58
