State,Started on,Completed,Time taken,Grade/20.00,Q. 1 /20.00
Finished,29 October 2022  12:58 PM,29 October 2022  2:58 PM,120.0,17.33,17.33
Finished,29 October 2022  12:59 PM,29 October 2022  1:35 PM,36.33,17.33,17.33
Finished,29 October 2022  1:06 PM,29 October 2022  1:40 PM,34.3,11.33,11.33
Finished,29 October 2022  1:06 PM,29 October 2022  1:28 PM,21.67,20.00,20.00
Finished,29 October 2022  1:15 PM,29 October 2022  1:38 PM,23.3,20.00,20.00
Finished,29 October 2022  1:17 PM,29 October 2022  2:49 PM,91.0,20.00,20.00
Finished,29 October 2022  1:21 PM,29 October 2022  2:16 PM,55.28,20.00,20.00
Finished,29 October 2022  1:39 PM,29 October 2022  2:07 PM,27.98,16.00,16.00
Finished,29 October 2022  1:41 PM,29 October 2022  2:14 PM,32.83,16.00,16.00
Finished,29 October 2022  1:43 PM,29 October 2022  1:54 PM,11.57,20.00,20.00
Finished,29 October 2022  1:44 PM,29 October 2022  2:46 PM,62.0,16.67,16.67
Finished,29 October 2022  1:44 PM,29 October 2022  2:08 PM,24.13,20.00,20.00
Finished,29 October 2022  1:47 PM,29 October 2022  1:53 PM,5.68,18.67,18.67
Finished,29 October 2022  2:00 PM,29 October 2022  4:00 PM,120.0,20.00,20.00
Finished,29 October 2022  2:00 PM,29 October 2022  2:15 PM,14.93,20.00,20.00
Finished,29 October 2022  2:06 PM,29 October 2022  3:25 PM,78.0,20.00,20.00
Finished,29 October 2022  2:07 PM,29 October 2022  3:32 PM,85.0,20.00,20.00
Finished,29 October 2022  2:09 PM,29 October 2022  2:21 PM,12.18,20.00,20.00
Finished,29 October 2022  2:16 PM,29 October 2022  2:46 PM,30.13,20.00,20.00
Finished,29 October 2022  2:17 PM,29 October 2022  2:59 PM,41.88,16.67,16.67
Finished,29 October 2022  2:37 PM,29 October 2022  3:29 PM,51.82,17.33,17.33
Finished,29 October 2022  2:44 PM,29 October 2022  2:59 PM,15.65,18.67,18.67
Finished,29 October 2022  2:45 PM,29 October 2022  2:52 PM,7.65,20.00,20.00
Finished,29 October 2022  2:51 PM,29 October 2022  4:12 PM,81.0,18.00,18.00
Finished,29 October 2022  2:53 PM,29 October 2022  4:24 PM,91.0,18.67,18.67
Finished,29 October 2022  3:00 PM,29 October 2022  3:26 PM,26.35,20.00,20.00
Finished,29 October 2022  3:02 PM,29 October 2022  3:48 PM,46.73,11.33,11.33
Finished,29 October 2022  3:02 PM,29 October 2022  3:48 PM,45.93,12.00,12.00
Finished,29 October 2022  3:02 PM,29 October 2022  3:47 PM,44.77,12.67,12.67
Finished,29 October 2022  3:02 PM,29 October 2022  4:34 PM,91.0,15.33,15.33
Finished,29 October 2022  3:11 PM,29 October 2022  3:52 PM,40.75,17.33,17.33
Finished,29 October 2022  3:22 PM,29 October 2022  3:42 PM,19.27,18.67,18.67
Finished,29 October 2022  3:23 PM,29 October 2022  4:13 PM,49.9,20.00,20.00
Finished,29 October 2022  3:25 PM,29 October 2022  3:53 PM,27.93,20.00,20.00
Finished,29 October 2022  3:25 PM,29 October 2022  4:52 PM,86.0,17.33,17.33
Finished,29 October 2022  3:27 PM,29 October 2022  4:13 PM,46.42,20.00,20.00
Finished,29 October 2022  3:28 PM,29 October 2022  3:35 PM,7.38,18.67,18.67
Finished,29 October 2022  3:29 PM,29 October 2022  4:25 PM,55.82,17.33,17.33
Finished,29 October 2022  3:31 PM,29 October 2022  4:39 PM,67.0,20.00,20.00
Finished,29 October 2022  3:34 PM,29 October 2022  3:43 PM,9.18,18.67,18.67
Finished,29 October 2022  3:36 PM,29 October 2022  3:50 PM,13.77,20.00,20.00
Finished,29 October 2022  3:37 PM,29 October 2022  3:54 PM,17.08,20.00,20.00
Finished,29 October 2022  3:39 PM,29 October 2022  4:21 PM,42.25,20.00,20.00
Finished,29 October 2022  3:41 PM,29 October 2022  4:25 PM,44.3,20.00,20.00
Finished,29 October 2022  3:45 PM,29 October 2022  4:21 PM,35.57,20.00,20.00
Finished,29 October 2022  3:45 PM,29 October 2022  4:22 PM,36.52,20.00,20.00
Finished,29 October 2022  3:47 PM,29 October 2022  4:06 PM,19.5,19.33,19.33
Finished,29 October 2022  3:53 PM,29 October 2022  5:12 PM,78.0,20.00,20.00
Finished,29 October 2022  3:54 PM,29 October 2022  5:54 PM,120.0,20.00,20.00
Finished,29 October 2022  3:55 PM,29 October 2022  4:08 PM,13.0,20.00,20.00
Finished,29 October 2022  3:58 PM,29 October 2022  4:17 PM,18.88,20.00,20.00
Finished,29 October 2022  3:58 PM,29 October 2022  4:27 PM,28.85,20.00,20.00
Finished,29 October 2022  3:59 PM,29 October 2022  4:21 PM,22.3,20.00,20.00
Finished,29 October 2022  3:59 PM,29 October 2022  4:14 PM,14.77,20.00,20.00
Finished,29 October 2022  4:01 PM,29 October 2022  4:18 PM,17.62,18.00,18.00
Finished,29 October 2022  4:01 PM,29 October 2022  5:03 PM,61.0,20.00,20.00
Finished,29 October 2022  4:02 PM,29 October 2022  5:37 PM,95.0,18.67,18.67
Finished,29 October 2022  4:04 PM,29 October 2022  4:29 PM,25.12,18.67,18.67
Finished,29 October 2022  4:05 PM,29 October 2022  4:32 PM,26.78,20.00,20.00
Finished,29 October 2022  4:08 PM,29 October 2022  4:34 PM,25.55,19.33,19.33
Finished,29 October 2022  4:10 PM,29 October 2022  4:32 PM,21.43,20.00,20.00
Finished,29 October 2022  4:13 PM,29 October 2022  5:21 PM,67.0,20.00,20.00
Finished,29 October 2022  4:15 PM,29 October 2022  4:21 PM,6.0,20.00,20.00
Finished,29 October 2022  4:16 PM,29 October 2022  4:43 PM,26.88,16.00,16.00
Finished,29 October 2022  4:23 PM,29 October 2022  6:01 PM,97.0,20.00,20.00
Finished,29 October 2022  4:24 PM,29 October 2022  5:17 PM,53.22,20.00,20.00
Finished,29 October 2022  4:25 PM,29 October 2022  5:09 PM,43.95,17.33,17.33
Finished,29 October 2022  4:28 PM,29 October 2022  5:39 PM,70.0,20.00,20.00
Finished,29 October 2022  4:29 PM,29 October 2022  5:38 PM,68.0,18.67,18.67
Finished,29 October 2022  4:30 PM,29 October 2022  6:29 PM,119.0,18.67,18.67
Finished,29 October 2022  4:30 PM,29 October 2022  6:30 PM,120.0,18.67,18.67
Finished,29 October 2022  4:30 PM,29 October 2022  6:30 PM,120.0,18.67,18.67
Finished,29 October 2022  4:31 PM,29 October 2022  6:30 PM,119.0,18.00,18.00
Finished,29 October 2022  4:31 PM,29 October 2022  5:52 PM,81.0,18.67,18.67
Finished,29 October 2022  4:36 PM,29 October 2022  6:36 PM,120.0,1.33,1.33
Finished,29 October 2022  4:39 PM,29 October 2022  5:51 PM,72.0,20.00,20.00
Finished,29 October 2022  4:41 PM,29 October 2022  5:10 PM,29.08,20.00,20.00
Finished,29 October 2022  4:42 PM,29 October 2022  4:58 PM,16.3,19.33,19.33
Finished,29 October 2022  4:42 PM,29 October 2022  5:18 PM,36.17,20.00,20.00
Finished,29 October 2022  4:44 PM,29 October 2022  5:03 PM,19.27,20.00,20.00
Finished,29 October 2022  4:46 PM,29 October 2022  6:02 PM,76.0,17.33,17.33
Finished,29 October 2022  4:48 PM,29 October 2022  5:42 PM,54.15,20.00,20.00
Finished,29 October 2022  4:58 PM,29 October 2022  5:16 PM,18.73,20.00,20.00
Finished,29 October 2022  4:59 PM,29 October 2022  5:24 PM,25.35,20.00,20.00
Finished,29 October 2022  5:02 PM,29 October 2022  5:24 PM,21.72,20.00,20.00
Finished,29 October 2022  5:02 PM,29 October 2022  5:31 PM,29.03,17.33,17.33
Finished,29 October 2022  5:07 PM,29 October 2022  6:03 PM,56.12,18.00,18.00
Finished,29 October 2022  5:08 PM,29 October 2022  6:35 PM,86.0,20.00,20.00
Finished,29 October 2022  5:10 PM,29 October 2022  5:22 PM,12.25,16.67,16.67
Finished,29 October 2022  5:18 PM,29 October 2022  6:02 PM,43.45,20.00,20.00
Finished,29 October 2022  5:18 PM,29 October 2022  5:25 PM,6.6,18.00,18.00
Finished,29 October 2022  5:22 PM,29 October 2022  6:28 PM,66.0,20.00,20.00
Finished,29 October 2022  5:23 PM,29 October 2022  7:23 PM,120.0,16.00,16.00
Finished,29 October 2022  5:28 PM,29 October 2022  6:00 PM,32.58,16.00,16.00
Finished,29 October 2022  5:30 PM,29 October 2022  5:49 PM,19.15,20.00,20.00
Finished,29 October 2022  5:32 PM,29 October 2022  6:11 PM,39.43,7.33,7.33
Finished,29 October 2022  5:32 PM,29 October 2022  5:57 PM,24.85,18.67,18.67
Finished,29 October 2022  5:38 PM,29 October 2022  6:46 PM,68.0,16.67,16.67
Finished,29 October 2022  5:40 PM,29 October 2022  6:02 PM,21.83,15.33,15.33
Finished,29 October 2022  5:46 PM,29 October 2022  6:16 PM,29.63,20.00,20.00
Finished,29 October 2022  5:48 PM,29 October 2022  6:05 PM,17.28,20.00,20.00
Finished,29 October 2022  5:51 PM,29 October 2022  6:31 PM,40.25,20.00,20.00
Finished,29 October 2022  5:52 PM,29 October 2022  6:03 PM,11.32,17.33,17.33
Finished,29 October 2022  6:10 PM,29 October 2022  6:36 PM,25.35,20.00,20.00
Finished,29 October 2022  6:21 PM,29 October 2022  6:32 PM,11.27,17.33,17.33
Finished,29 October 2022  6:24 PM,29 October 2022  6:38 PM,14.08,17.33,17.33
Finished,29 October 2022  7:14 PM,29 October 2022  7:25 PM,11.4,18.67,18.67
Finished,29 October 2022  7:20 PM,29 October 2022  8:05 PM,44.57,20.00,20.00
Finished,29 October 2022  7:20 PM,29 October 2022  8:04 PM,43.83,20.00,20.00
Finished,29 October 2022  7:41 PM,29 October 2022  8:10 PM,28.8,17.33,17.33
Finished,29 October 2022  11:56 PM,30 October 2022  12:16 AM,20.42,20.00,20.00
Finished,30 October 2022  12:01 AM,30 October 2022  1:57 AM,115.0,16.00,16.00
Finished,30 October 2022  5:36 AM,30 October 2022  5:51 AM,15.4,20.00,20.00
Finished,30 October 2022  10:33 AM,30 October 2022  11:07 AM,33.75,17.33,17.33
Finished,30 October 2022  11:06 AM,30 October 2022  11:21 AM,14.92,17.33,17.33
Finished,30 October 2022  11:08 AM,30 October 2022  11:52 AM,44.28,20.00,20.00
Finished,30 October 2022  11:08 AM,30 October 2022  12:15 PM,66.0,20.00,20.00
Finished,30 October 2022  11:08 AM,30 October 2022  11:55 AM,46.92,20.00,20.00
Finished,30 October 2022  11:48 AM,30 October 2022  12:10 PM,21.45,18.67,18.67
Finished,30 October 2022  3:00 PM,30 October 2022  3:15 PM,14.6,17.33,17.33
Finished,30 October 2022  3:41 PM,30 October 2022  3:49 PM,7.57,17.33,17.33
Finished,30 October 2022  3:46 PM,30 October 2022  4:40 PM,54.37,18.67,18.67
Finished,30 October 2022  3:55 PM,30 October 2022  5:20 PM,84.0,16.67,16.67
Finished,30 October 2022  4:07 PM,30 October 2022  4:41 PM,33.48,17.33,17.33
Finished,30 October 2022  4:27 PM,30 October 2022  4:32 PM,4.82,20.00,20.00
Finished,30 October 2022  4:28 PM,30 October 2022  4:58 PM,29.33,14.67,14.67
Finished,30 October 2022  5:10 PM,30 October 2022  5:25 PM,14.92,19.33,19.33
Finished,30 October 2022  5:31 PM,30 October 2022  6:03 PM,32.07,10.67,10.67
