ID number,State,Started on,Completed,Time taken,Grade/20.00,Q. 1 /5.00,Q. 2 /3.00,Q. 3 /4.00,Q. 4 /6.00,Q. 5 /1.00,Q. 6 /1.00
28711951.0,Finished,24 September 2022  1:15 AM,24 September 2022  1:55 AM,40.05,9.44,4.44,3.00,0.00,0.00,1.00,1.00
28712609.0,Finished,24 September 2022  2:02 AM,24 September 2022  3:05 AM,63.0,15.00,5.00,3.00,4.00,3.00,0.00,0.00
3808418.0,Finished,24 September 2022  3:28 AM,24 September 2022  4:08 AM,39.23,20.00,5.00,3.00,4.00,6.00,1.00,1.00
28616272.0,Finished,24 September 2022  6:06 AM,24 September 2022  8:06 AM,120.0,10.11,1.11,3.00,4.00,0.00,1.00,1.00
28609220.0,Finished,24 September 2022  7:13 AM,24 September 2022  7:41 AM,28.85,20.00,5.00,3.00,4.00,6.00,1.00,1.00
28705957.0,Finished,24 September 2022  7:25 AM,24 September 2022  8:29 AM,64.0,7.78,2.78,3.00,1.00,0.00,1.00,0.00
3804605.0,Finished,24 September 2022  10:00 AM,24 September 2022  10:40 AM,39.98,20.00,5.00,3.00,4.00,6.00,1.00,1.00
28711288.0,Finished,24 September 2022  10:19 AM,24 September 2022  11:32 AM,73.0,16.00,5.00,3.00,4.00,3.00,0.00,1.00
28706762.0,Finished,24 September 2022  10:27 AM,24 September 2022  11:12 AM,45.0,12.00,5.00,3.00,4.00,0.00,0.00,0.00
28705959.0,Finished,24 September 2022  10:43 AM,24 September 2022  11:32 AM,48.87,18.00,5.00,3.00,4.00,6.00,0.00,0.00
28706346.0,Finished,24 September 2022  10:50 AM,24 September 2022  11:36 AM,46.4,18.00,5.00,3.00,4.00,6.00,0.00,0.00
28707630.0,Finished,24 September 2022  10:52 AM,24 September 2022  11:36 AM,44.05,18.00,5.00,3.00,4.00,6.00,0.00,0.00
28717281.0,Finished,24 September 2022  10:55 AM,24 September 2022  11:32 AM,36.5,14.89,3.89,3.00,4.00,3.00,0.00,1.00
28705948.0,Finished,24 September 2022  11:00 AM,24 September 2022  11:41 AM,41.75,17.00,5.00,3.00,4.00,3.00,1.00,1.00
28717249.0,Finished,24 September 2022  11:05 AM,24 September 2022  11:32 AM,26.72,14.89,3.89,3.00,4.00,3.00,0.00,1.00
28613143.0,Finished,24 September 2022  11:23 AM,24 September 2022  12:55 PM,91.0,20.00,5.00,3.00,4.00,6.00,1.00,1.00
21212519.0,Finished,24 September 2022  11:24 AM,24 September 2022  1:11 PM,107.0,17.89,3.89,3.00,4.00,6.00,1.00,0.00
28617316.0,Finished,24 September 2022  11:25 AM,24 September 2022  12:00 PM,35.0,20.00,5.00,3.00,4.00,6.00,1.00,1.00
28706411.0,Finished,24 September 2022  11:28 AM,24 September 2022  11:54 AM,26.02,18.00,5.00,3.00,4.00,6.00,0.00,0.00
3672079.0,Finished,24 September 2022  11:31 AM,24 September 2022  12:28 PM,56.68,20.00,5.00,3.00,4.00,6.00,1.00,1.00
28710114.0,Finished,24 September 2022  11:32 AM,24 September 2022  12:32 PM,60.0,20.00,5.00,3.00,4.00,6.00,1.00,1.00
28706138.0,Finished,24 September 2022  11:38 AM,24 September 2022  12:14 PM,36.13,20.00,5.00,3.00,4.00,6.00,1.00,1.00
28705068.0,Finished,24 September 2022  12:05 PM,24 September 2022  1:01 PM,56.3,20.00,5.00,3.00,4.00,6.00,1.00,1.00
28707475.0,Finished,24 September 2022  12:07 PM,24 September 2022  12:36 PM,29.02,20.00,5.00,3.00,4.00,6.00,1.00,1.00
28709531.0,Finished,24 September 2022  12:25 PM,24 September 2022  1:23 PM,57.98,20.00,5.00,3.00,4.00,6.00,1.00,1.00
21213030.0,Finished,24 September 2022  12:34 PM,24 September 2022  12:54 PM,19.93,20.00,5.00,3.00,4.00,6.00,1.00,1.00
21113317.0,Finished,24 September 2022  12:39 PM,24 September 2022  2:39 PM,120.0,20.00,5.00,3.00,4.00,6.00,1.00,1.00
21208240.0,Finished,24 September 2022  12:40 PM,24 September 2022  1:36 PM,56.77,15.00,5.00,3.00,4.00,3.00,0.00,0.00
3804887.0,Finished,24 September 2022  12:57 PM,24 September 2022  1:45 PM,48.47,20.00,5.00,3.00,4.00,6.00,1.00,1.00
3803088.0,Finished,24 September 2022  1:03 PM,24 September 2022  1:36 PM,33.5,20.00,5.00,3.00,4.00,6.00,1.00,1.00
28618735.0,Finished,24 September 2022  1:13 PM,24 September 2022  1:59 PM,45.92,20.00,5.00,3.00,4.00,6.00,1.00,1.00
28711501.0,Finished,24 September 2022  1:18 PM,24 September 2022  2:14 PM,55.8,20.00,5.00,3.00,4.00,6.00,1.00,1.00
28707696.0,Finished,24 September 2022  1:25 PM,24 September 2022  1:36 PM,10.78,20.00,5.00,3.00,4.00,6.00,1.00,1.00
28713301.0,Finished,24 September 2022  1:29 PM,24 September 2022  1:54 PM,24.83,20.00,5.00,3.00,4.00,6.00,1.00,1.00
28706232.0,Finished,24 September 2022  1:30 PM,24 September 2022  2:35 PM,64.0,20.00,5.00,3.00,4.00,6.00,1.00,1.00
21219706.0,Finished,24 September 2022  1:31 PM,24 September 2022  2:10 PM,38.82,17.78,2.78,3.00,4.00,6.00,1.00,1.00
28627431.0,Finished,24 September 2022  1:38 PM,24 September 2022  2:06 PM,28.35,16.00,5.00,3.00,4.00,3.00,0.00,1.00
28707798.0,Finished,24 September 2022  1:43 PM,24 September 2022  2:29 PM,45.73,11.44,4.44,2.00,4.00,0.00,0.00,1.00
28600768.0,Finished,24 September 2022  1:51 PM,24 September 2022  3:01 PM,69.0,20.00,5.00,3.00,4.00,6.00,1.00,1.00
28709428.0,Finished,24 September 2022  1:54 PM,24 September 2022  2:04 PM,9.62,20.00,5.00,3.00,4.00,6.00,1.00,1.00
3702042.0,Finished,24 September 2022  1:58 PM,24 September 2022  2:31 PM,32.62,18.44,4.44,3.00,4.00,6.00,0.00,1.00
28706848.0,Finished,24 September 2022  1:59 PM,24 September 2022  3:05 PM,66.0,20.00,5.00,3.00,4.00,6.00,1.00,1.00
28602661.0,Finished,24 September 2022  2:02 PM,24 September 2022  4:02 PM,120.0,20.00,5.00,3.00,4.00,6.00,1.00,1.00
3700119.0,Finished,24 September 2022  2:06 PM,24 September 2022  2:46 PM,40.77,20.00,5.00,3.00,4.00,6.00,1.00,1.00
28604542.0,Finished,24 September 2022  2:06 PM,24 September 2022  2:47 PM,41.1,20.00,5.00,3.00,4.00,6.00,1.00,1.00
3802503.0,Finished,24 September 2022  2:06 PM,24 September 2022  2:25 PM,19.53,20.00,5.00,3.00,4.00,6.00,1.00,1.00
28626896.0,Finished,24 September 2022  2:09 PM,24 September 2022  2:45 PM,35.75,20.00,5.00,3.00,4.00,6.00,1.00,1.00
28610654.0,Finished,24 September 2022  2:18 PM,24 September 2022  2:46 PM,27.98,20.00,5.00,3.00,4.00,6.00,1.00,1.00
3811684.0,Finished,24 September 2022  2:21 PM,24 September 2022  3:07 PM,45.88,20.00,5.00,3.00,4.00,6.00,1.00,1.00
3520774.0,Finished,24 September 2022  2:23 PM,24 September 2022  3:05 PM,42.15,20.00,5.00,3.00,4.00,6.00,1.00,1.00
21212724.0,Finished,24 September 2022  2:25 PM,24 September 2022  2:46 PM,21.05,20.00,5.00,3.00,4.00,6.00,1.00,1.00
28711772.0,Finished,24 September 2022  2:27 PM,24 September 2022  3:23 PM,55.15,20.00,5.00,3.00,4.00,6.00,1.00,1.00
28712800.0,Finished,24 September 2022  2:30 PM,24 September 2022  2:59 PM,29.1,17.00,5.00,3.00,4.00,3.00,1.00,1.00
28711545.0,Finished,24 September 2022  2:32 PM,24 September 2022  3:36 PM,63.0,19.00,5.00,2.00,4.00,6.00,1.00,1.00
3808685.0,Finished,24 September 2022  2:33 PM,24 September 2022  3:07 PM,34.12,20.00,5.00,3.00,4.00,6.00,1.00,1.00
28712088.0,Finished,24 September 2022  2:37 PM,24 September 2022  3:41 PM,63.0,14.00,5.00,3.00,4.00,0.00,1.00,1.00
28706415.0,Finished,24 September 2022  2:39 PM,24 September 2022  3:06 PM,27.45,20.00,5.00,3.00,4.00,6.00,1.00,1.00
28706664.0,Finished,24 September 2022  2:39 PM,24 September 2022  4:06 PM,86.0,15.89,3.89,3.00,4.00,3.00,1.00,1.00
28706765.0,Finished,24 September 2022  2:42 PM,24 September 2022  4:01 PM,79.0,20.00,5.00,3.00,4.00,6.00,1.00,1.00
28716648.0,Finished,24 September 2022  2:46 PM,24 September 2022  4:32 PM,105.0,20.00,5.00,3.00,4.00,6.00,1.00,1.00
3804183.0,Finished,24 September 2022  2:47 PM,24 September 2022  4:13 PM,86.0,19.00,5.00,3.00,4.00,6.00,1.00,0.00
21113286.0,Finished,24 September 2022  2:49 PM,24 September 2022  4:31 PM,101.0,20.00,5.00,3.00,4.00,6.00,1.00,1.00
3700291.0,Finished,24 September 2022  2:51 PM,24 September 2022  3:27 PM,36.28,10.78,2.78,3.00,4.00,0.00,0.00,1.00
28707726.0,Finished,24 September 2022  2:52 PM,24 September 2022  3:38 PM,46.25,20.00,5.00,3.00,4.00,6.00,1.00,1.00
28706938.0,Finished,24 September 2022  2:55 PM,24 September 2022  3:46 PM,51.23,16.00,5.00,3.00,4.00,3.00,0.00,1.00
28618109.0,Finished,24 September 2022  2:55 PM,24 September 2022  3:45 PM,49.8,18.00,5.00,1.00,4.00,6.00,1.00,1.00
21200527.0,Finished,24 September 2022  2:59 PM,24 September 2022  3:36 PM,37.65,15.56,0.56,3.00,4.00,6.00,1.00,1.00
3703308.0,Finished,24 September 2022  2:59 PM,24 September 2022  4:59 PM,120.0,2.11,1.11,-,-,-,1.00,0.00
28602162.0,Finished,24 September 2022  3:07 PM,24 September 2022  4:44 PM,97.0,20.00,5.00,3.00,4.00,6.00,1.00,1.00
3704907.0,Finished,24 September 2022  3:12 PM,24 September 2022  3:57 PM,45.97,20.00,5.00,3.00,4.00,6.00,1.00,1.00
21200977.0,Finished,24 September 2022  3:15 PM,24 September 2022  3:51 PM,36.15,20.00,5.00,3.00,4.00,6.00,1.00,1.00
3803177.0,Finished,24 September 2022  3:15 PM,24 September 2022  4:38 PM,82.0,12.89,3.89,3.00,2.00,3.00,1.00,0.00
28616494.0,Finished,24 September 2022  3:18 PM,24 September 2022  5:18 PM,120.0,19.00,5.00,3.00,3.00,6.00,1.00,1.00
28709278.0,Finished,24 September 2022  3:21 PM,24 September 2022  5:21 PM,120.0,20.00,5.00,3.00,4.00,6.00,1.00,1.00
21214576.0,Finished,24 September 2022  3:22 PM,24 September 2022  4:03 PM,41.55,20.00,5.00,3.00,4.00,6.00,1.00,1.00
28708160.0,Finished,24 September 2022  3:24 PM,24 September 2022  5:07 PM,102.0,16.00,5.00,3.00,4.00,3.00,1.00,0.00
21219688.0,Finished,24 September 2022  3:25 PM,24 September 2022  4:25 PM,60.0,11.78,2.78,3.00,4.00,0.00,1.00,1.00
3801002.0,Finished,24 September 2022  3:31 PM,24 September 2022  5:07 PM,96.0,16.00,5.00,3.00,4.00,3.00,1.00,0.00
28718611.0,Finished,24 September 2022  3:40 PM,24 September 2022  4:36 PM,56.1,20.00,5.00,3.00,4.00,6.00,1.00,1.00
28602418.0,Finished,24 September 2022  3:41 PM,24 September 2022  4:33 PM,51.88,20.00,5.00,3.00,4.00,6.00,1.00,1.00
28729891.0,Finished,24 September 2022  3:43 PM,24 September 2022  4:32 PM,48.9,20.00,5.00,3.00,4.00,6.00,1.00,1.00
3702508.0,Finished,24 September 2022  3:44 PM,24 September 2022  4:28 PM,43.5,20.00,5.00,3.00,4.00,6.00,1.00,1.00
21119283.0,Finished,24 September 2022  3:44 PM,24 September 2022  4:19 PM,34.47,20.00,5.00,3.00,4.00,6.00,1.00,1.00
21115284.0,Finished,24 September 2022  3:47 PM,24 September 2022  4:02 PM,15.4,20.00,5.00,3.00,4.00,6.00,1.00,1.00
28712760.0,Finished,24 September 2022  3:48 PM,24 September 2022  4:47 PM,59.37,20.00,5.00,3.00,4.00,6.00,1.00,1.00
3804052.0,Finished,24 September 2022  3:50 PM,24 September 2022  4:37 PM,47.2,16.00,5.00,3.00,4.00,3.00,1.00,0.00
28603668.0,Finished,24 September 2022  3:52 PM,24 September 2022  5:21 PM,88.0,12.00,5.00,3.00,4.00,0.00,0.00,0.00
28606787.0,Finished,24 September 2022  3:53 PM,24 September 2022  4:33 PM,40.72,20.00,5.00,3.00,4.00,6.00,1.00,1.00
3971297.0,Finished,24 September 2022  3:54 PM,24 September 2022  4:22 PM,28.27,20.00,5.00,3.00,4.00,6.00,1.00,1.00
21218709.0,Finished,24 September 2022  3:56 PM,24 September 2022  5:12 PM,75.0,20.00,5.00,3.00,4.00,6.00,1.00,1.00
28606874.0,Finished,24 September 2022  3:58 PM,24 September 2022  4:52 PM,53.9,20.00,5.00,3.00,4.00,6.00,1.00,1.00
3803944.0,Finished,24 September 2022  4:00 PM,24 September 2022  4:27 PM,27.33,20.00,5.00,3.00,4.00,6.00,1.00,1.00
28707180.0,Finished,24 September 2022  4:02 PM,24 September 2022  4:27 PM,24.27,19.00,5.00,3.00,4.00,6.00,1.00,0.00
28631974.0,Finished,24 September 2022  4:04 PM,24 September 2022  4:40 PM,36.28,20.00,5.00,3.00,4.00,6.00,1.00,1.00
28720888.0,Finished,24 September 2022  4:05 PM,24 September 2022  5:14 PM,69.0,20.00,5.00,3.00,4.00,6.00,1.00,1.00
28707756.0,Finished,24 September 2022  4:06 PM,24 September 2022  4:59 PM,52.62,20.00,5.00,3.00,4.00,6.00,1.00,1.00
3701324.0,Finished,24 September 2022  4:07 PM,24 September 2022  4:39 PM,31.13,20.00,5.00,3.00,4.00,6.00,1.00,1.00
3808150.0,Finished,24 September 2022  4:09 PM,24 September 2022  4:57 PM,48.08,20.00,5.00,3.00,4.00,6.00,1.00,1.00
28708212.0,Finished,24 September 2022  4:09 PM,24 September 2022  5:17 PM,68.0,20.00,5.00,3.00,4.00,6.00,1.00,1.00
28711811.0,Finished,24 September 2022  4:19 PM,24 September 2022  5:18 PM,59.35,20.00,5.00,3.00,4.00,6.00,1.00,1.00
28710263.0,Finished,24 September 2022  4:19 PM,24 September 2022  4:57 PM,37.82,17.00,5.00,3.00,4.00,3.00,1.00,1.00
28710621.0,Finished,24 September 2022  4:19 PM,24 September 2022  5:48 PM,88.0,20.00,5.00,3.00,4.00,6.00,1.00,1.00
28714617.0,Finished,24 September 2022  4:20 PM,24 September 2022  5:10 PM,50.05,20.00,5.00,3.00,4.00,6.00,1.00,1.00
28707797.0,Finished,24 September 2022  4:20 PM,24 September 2022  5:18 PM,58.18,16.00,5.00,3.00,4.00,3.00,0.00,1.00
28626439.0,Finished,24 September 2022  4:22 PM,24 September 2022  5:03 PM,41.0,17.78,2.78,3.00,4.00,6.00,1.00,1.00
28712429.0,Finished,24 September 2022  4:23 PM,24 September 2022  6:05 PM,101.0,20.00,5.00,3.00,4.00,6.00,1.00,1.00
28716428.0,Finished,24 September 2022  4:26 PM,24 September 2022  4:47 PM,20.38,20.00,5.00,3.00,4.00,6.00,1.00,1.00
28718775.0,Finished,24 September 2022  4:26 PM,24 September 2022  4:46 PM,19.1,20.00,5.00,3.00,4.00,6.00,1.00,1.00
28607959.0,Finished,24 September 2022  4:28 PM,24 September 2022  5:10 PM,42.8,17.78,2.78,3.00,4.00,6.00,1.00,1.00
28711664.0,Finished,24 September 2022  4:29 PM,24 September 2022  5:14 PM,44.7,16.00,5.00,3.00,4.00,3.00,0.00,1.00
28711626.0,Finished,24 September 2022  4:29 PM,24 September 2022  5:14 PM,44.32,16.00,5.00,3.00,4.00,3.00,0.00,1.00
28711710.0,Finished,24 September 2022  4:30 PM,24 September 2022  5:30 PM,59.92,20.00,5.00,3.00,4.00,6.00,1.00,1.00
21200169.0,Finished,24 September 2022  4:30 PM,24 September 2022  5:28 PM,57.2,20.00,5.00,3.00,4.00,6.00,1.00,1.00
28620097.0,Finished,24 September 2022  4:33 PM,24 September 2022  5:08 PM,35.02,20.00,5.00,3.00,4.00,6.00,1.00,1.00
3800073.0,Finished,24 September 2022  4:35 PM,24 September 2022  6:19 PM,104.0,20.00,5.00,3.00,4.00,6.00,1.00,1.00
